method,seed,n_nodes,episodes,final_total_loss,min_total_loss,ace_final_total_loss,ace_min_total_loss,elapsed_s
pev,456,5,40,1.973936234600842,1.9707980174571276,0.4499817576259375,0.43797380812466147,1058.9948348999023
