episode,step,total_loss,loss_n_3d6d,loss_n_4542,loss_n_cdfe,loss_n_efdc,loss_n_0060,loss_n_006f,loss_n_0cfd,loss_n_1620,loss_n_1e53,loss_n_3a60,loss_n_3c11,loss_n_4553,loss_n_56e1,loss_n_5a7e,loss_n_5cd6,loss_n_79a4,loss_n_83ae,loss_n_8b4e,loss_n_8d99,loss_n_b47b,loss_n_d02f,loss_n_d049,loss_n_d462,loss_n_d871,loss_n_d8e0,loss_n_e639,loss_n_f6e6,loss_n_f86a,loss_n_fcd0
0,0,59.07281779050827,1.0162113904953003,0.9573129415512085,1.058958888053894,0.9555654525756836,3.2736740112304688,2.4098525047302246,0.9293317794799805,3.078230142593384,3.5174295902252197,2.128556251525879,3.992443799972534,3.092616558074951,1.0521091222763062,0.9405115246772766,0.5925926566123962,1.8696537017822266,5.510190963745117,1.1500109434127808,2.0762972831726074,0.7255240082740784,2.725768566131592,1.2310144901275635,1.6695977449417114,0.4515777826309204,3.2847635746002197,3.0965452194213867,2.482067823410034,3.9646236896514893,3.030224323272705
0,1,6.932842714339495,1.0150117874145508,0.9570948481559753,1.0811280012130737,0.955563485622406,0.08055692166090012,0.15482471883296967,0.14729684591293335,0.05162028968334198,0.060518838465213776,0.04216533899307251,0.033641692250967026,0.12908242642879486,0.024085968732833862,0.21515868604183197,0.029079746454954147,0.09912672638893127,2.768296718597412,0.4429425597190857,0.20193201303482056,0.3115088641643524,0.05795681104063988,0.04110506549477577,0.027931831777095795,0.42866015434265137,0.5570976138114929,0.0870550349354744,0.04010268673300743,0.03501176834106445,0.06432376801967621
0,2,3.6109302271157504,1.0166138410568237,0.9586201906204224,1.0660185813903809,0.9556010961532593,0.11733607947826385,0.25045642256736755,0.025819608941674232,0.07455272972583771,0.03080700896680355,0.10443618893623352,0.03869709372520447,0.05273893103003502,0.026345117017626762,0.36644285917282104,0.028003502637147903,0.1258746236562729,0.1021832525730133,0.0382264107465744,0.2199222445487976,0.3933298885822296,0.09202387928962708,0.044586531817913055,0.038183748722076416,0.29057395458221436,0.11026228219270706,0.06170583888888359,0.03679154813289642,0.03311826288700104,0.10914147645235062
0,3,3.259354953095317,1.0169658660888672,0.9589356184005737,1.0610954761505127,0.9556227326393127,0.11610475182533264,0.18175120651721954,0.025340784341096878,0.1153566911816597,0.029958060011267662,0.1444934457540512,0.03418441861867905,0.07048873603343964,0.022275112569332123,0.41443854570388794,0.025910090655088425,0.035063885152339935,0.07216892391443253,0.0835600420832634,0.17753702402114868,0.2967031002044678,0.04458842799067497,0.028405610471963882,0.04299956560134888,0.17262879014015198,0.1829766184091568,0.0339013934135437,0.031714826822280884,0.04806185141205788,0.03021911159157753
0,4,2.7944814119488,1.014640212059021,0.9569458961486816,1.064273476600647,0.9555960297584534,0.0510319359600544,0.09575381875038147,0.02306060865521431,0.11716371774673462,0.03543039783835411,0.3828173279762268,0.02858448028564453,0.09030628949403763,0.021958915516734123,0.025257857516407967,0.041463710367679596,0.04799552261829376,0.20790769159793854,0.06604064255952835,0.09219175577163696,0.027501489967107773,0.0547272190451622,0.030664507299661636,0.03644803911447525,0.02383483201265335,0.2830074429512024,0.03341818228363991,0.03033103235065937,0.059913359582424164,0.08937951177358627
0,5,3.0624636940658094,1.014768362045288,0.9568549394607544,1.063828706741333,0.9556461572647095,0.03735566884279251,0.11798541992902756,0.022161833941936493,0.14707371592521667,0.037943702191114426,0.477975994348526,0.029003221541643143,0.10293269157409668,0.02969655580818653,0.026883577927947044,0.04153089225292206,0.04697176069021225,0.21139204502105713,0.0623399093747139,0.19215522706508636,0.028656255453824997,0.05941147729754448,0.02663789503276348,0.035808246582746506,0.023054756224155426,0.30585548281669617,0.028951112180948257,0.028230534866452217,0.057274337857961655,0.08696174621582031
0,6,2.5102571975439787,1.0146218538284302,0.9577077031135559,1.061795949935913,0.9556306004524231,0.03804206848144531,0.19035598635673523,0.023480629548430443,0.050048284232616425,0.03166618198156357,0.1189601868391037,0.026663433760404587,0.134355828166008,0.027110688388347626,0.024096764624118805,0.045551858842372894,0.037024036049842834,0.1697538048028946,0.07387675344944,0.16763848066329956,0.026956340298056602,0.054930105805397034,0.02525613270699978,0.02851974591612816,0.01958869770169258,0.23966573178768158,0.036351852118968964,0.03390984609723091,0.055007290095090866,0.03349524736404419
0,7,2.5449307810515167,1.0146561861038208,0.957069456577301,1.06052565574646,0.9555623531341553,0.06056930869817734,0.17580218613147736,0.02364901825785637,0.03566158562898636,0.041688378900289536,0.1398647427558899,0.0257111806422472,0.13043974339962006,0.025755250826478004,0.023897796869277954,0.054745763540267944,0.038770150393247604,0.23708918690681458,0.06944967806339264,0.23382601141929626,0.027903370559215546,0.054346609860658646,0.022779781371355057,0.02532375417649746,0.022456573322415352,0.13829408586025238,0.03769868239760399,0.032522257417440414,0.04463917016983032,0.024483783170580864
0,8,2.238515221700072,1.0148392915725708,0.9573392271995544,1.0597302913665771,0.9556597471237183,0.06809677183628082,0.1627494841814041,0.02371620386838913,0.03376692906022072,0.04310372844338417,0.02731664478778839,0.025197383016347885,0.06783096492290497,0.024185407906770706,0.0233622994273901,0.056983739137649536,0.029100578278303146,0.21570616960525513,0.03704644739627838,0.17071352899074554,0.02831071987748146,0.05876193568110466,0.02334607206285,0.023652130737900734,0.020610088482499123,0.13343729078769684,0.04634203761816025,0.03128928318619728,0.03941475600004196,0.026960914954543114
0,9,2.0008222956210373,1.0149019956588745,0.9575561285018921,1.0612322092056274,0.9555659294128418,0.06582563370466232,0.10840566456317902,0.024462442845106125,0.03252294659614563,0.038964591920375824,0.02266346663236618,0.023117143660783768,0.07593157887458801,0.026787428185343742,0.025028113275766373,0.049063894897699356,0.02086818777024746,0.10424432158470154,0.033229708671569824,0.1469164490699768,0.0260754581540823,0.05683372542262077,0.021967697888612747,0.0252994392067194,0.023274684324860573,0.12316408008337021,0.03738925978541374,0.03230994939804077,0.03504423424601555,0.023580942302942276
0,10,2.038273574411869,1.0148147344589233,0.9569095969200134,1.0615732669830322,0.9555836319923401,0.07070189714431763,0.0777176022529602,0.022260501980781555,0.03993472829461098,0.035300564020872116,0.02240368351340294,0.028124630451202393,0.0748622789978981,0.02418559230864048,0.021160775795578957,0.04337671026587486,0.023670706897974014,0.09123744070529938,0.03914845362305641,0.21485470235347748,0.024925926700234413,0.05607036128640175,0.02299429289996624,0.023572241887450218,0.022910071536898613,0.13300204277038574,0.03286200016736984,0.036153893917798996,0.03345125913619995,0.025614969432353973
0,11,1.9498049825429917,1.0148063898086548,0.9566596150398254,1.0613716840744019,0.9555906057357788,0.06717313826084137,0.10581541806459427,0.021947767585515976,0.03711359202861786,0.03523999825119972,0.02434886246919632,0.023943210020661354,0.0950002521276474,0.02510007657110691,0.023615805432200432,0.042592719197273254,0.02077023871243,0.08177521079778671,0.03845041245222092,0.0733427181839943,0.026658300310373306,0.07991436123847961,0.022915689274668694,0.02414679154753685,0.02090987004339695,0.13130606710910797,0.035606637597084045,0.038449034094810486,0.030583858489990234,0.02539929375052452
0,12,1.8617822188884021,1.0146946907043457,0.9561827182769775,1.0612804889678955,0.9555872678756714,0.06719702482223511,0.06600375473499298,0.021121542900800705,0.04139670357108116,0.02747400291264057,0.02350407838821411,0.027210090309381485,0.08564765751361847,0.024580974131822586,0.021548179909586906,0.03823093697428703,0.021885080263018608,0.07764419913291931,0.024955332279205322,0.08613032102584839,0.02374221570789814,0.06442008912563324,0.021819906309247017,0.0244083683937788,0.02431527152657509,0.12120016664266586,0.037164703011512756,0.03615302965044975,0.03054387867450714,0.02593567781150341
0,13,1.9385655518621205,1.014750599861145,0.9567291140556335,1.0606151819229126,0.9555703997612,0.06302861124277115,0.10900481045246124,0.02431735210120678,0.028084998950362206,0.026046844199299812,0.021283408626914024,0.030231283977627754,0.09015404433012009,0.02423422411084175,0.02396734617650509,0.04467509314417839,0.023809637874364853,0.08429084718227386,0.03309093043208122,0.09005305171012878,0.028704557567834854,0.059217847883701324,0.02288873679935932,0.02409367822110653,0.024192659184336662,0.14170821011066437,0.03708967566490173,0.0343908928334713,0.027346454560756683,0.025127295404672623
0,14,1.8940131787210703,1.0147254467010498,0.956250786781311,1.0605746507644653,0.9555667638778687,0.06248023360967636,0.09386049211025238,0.022975873202085495,0.029655419290065765,0.02651810459792614,0.023454487323760986,0.026378806680440903,0.080909863114357,0.0229602362960577,0.024511657655239105,0.028359904885292053,0.022445641458034515,0.09379077702760696,0.03373564034700394,0.0821366086602211,0.02451324835419655,0.04606063663959503,0.02272067777812481,0.023328758776187897,0.022724853828549385,0.14792078733444214,0.04735551401972771,0.03613625839352608,0.02752087265253067,0.02413429506123066
