step,target,value,query_samples,observed_total_loss,broad_total_loss,observed_nonroot_loss,broad_nonroot_loss,feasible_nonroot_loss
0,X1,-5.0,50,12.932582998648286,52.0274181291461,8.113991821184754,51.06369989365339,11.517757730636125
1,X3,-4.0,100,7.423199297860265,21.668555141985415,2.6043233890086412,20.70477996021509,4.262334336371472
2,X4,-3.0,150,5.499816179275513,4.083956845104694,0.6754046082496643,3.1190745308995247,0.8085526105326911
3,X5,-2.0,240,5.423366228118539,2.8384144473820925,0.5779860410839319,1.869338409975171,0.6495950477741037
4,X6,-1.0,290,5.415564090013504,2.898481750488281,0.5728552639484406,1.9299399852752686,0.6225811481708661
5,X7,0.0,340,5.409917620941997,3.020263965800405,0.5721881669014692,2.052718074992299,0.6196486409365509
6,X8,1.0,430,5.405145481228828,3.0770056780427693,0.5695524364709854,2.109887069091201,0.6064375378579522
7,X9,2.0,480,5.403437737375498,2.7738350573927164,0.5670238770544529,1.8065522853285074,0.6020997096008311
8,X10,3.0,530,5.398404126986861,2.8249809432774784,0.5655560549348593,1.8584113288670778,0.6031480084639043
9,X11,4.0,620,5.38568483106792,2.4931414876133204,0.5644368957728148,1.5288919005542994,0.6076898147972922
10,X12,5.0,670,5.383875640109181,2.551023392751813,0.564252944663167,1.58709885366261,0.6134574425329145
11,X13,-5.0,720,5.386935438960791,2.6009423304349184,0.5640324614942074,1.6363617349416018,0.6143662420023854
12,X14,-4.0,810,5.385713268071413,2.641154767200351,0.5638948567211628,1.6767910849303007,0.6132236957394828
13,X15,-3.0,860,5.385218303650618,2.698373290523887,0.5638229660689831,1.7340942230075598,0.6142261191659296
14,X16,-2.0,910,5.386204523965716,2.632409794256091,0.563669903203845,1.6679028701037169,0.612756039093559
15,X18,-1.0,1000,5.386844389140606,2.6597740951925517,0.5637490078806877,1.695155018940568,0.6159399210785826
16,X19,0.0,1050,5.387731164693832,2.6056764550507068,0.5637262761592865,1.6408754773437977,0.6048700515336047
17,X21,1.0,1100,5.3852679673582315,2.623215761780739,0.5631931368261576,1.658800795674324,0.6015374486257011
18,X22,2.0,1190,5.385833287611604,2.7814654901623728,0.5629493240267038,1.8168886974453926,0.6103462411944445
19,X25,3.0,1240,5.382853996008635,2.7762354161590337,0.5630798451602459,1.812280585989356,0.6111819398744653
20,X1,-2.0,1290,5.382230391725898,2.8371019542217253,0.562375059351325,1.873130887746811,0.6092490990801405
21,X3,-1.0,1380,5.382542457431555,2.920208514481783,0.562312688678503,1.9561625607311726,0.6013724304890882
22,X4,0.0,1430,5.382054813206196,2.975300627946854,0.5621792152523994,2.0113255083560944,0.6005487313183645
23,X5,1.0,1480,5.38144301995635,3.031353710591793,0.5621474348008633,2.0674945935606956,0.5984737399267033
24,X6,2.0,1570,5.381034875288606,2.6960681580007075,0.5614806655794382,1.7321573160588741,0.5973107417812571
25,X7,3.0,1620,5.381830936297774,2.5756617322564126,0.5615339931100607,1.6116023436188698,0.5808643666484082
26,X8,4.0,1670,5.3818523194640875,2.5786327172070744,0.5609774496406317,1.614457743242383,0.5797216474311426
27,X9,5.0,1760,5.378798170015216,2.5566961582750083,0.5608213376253843,1.593100791797042,0.5791984497336671
28,X10,-5.0,1810,5.378216475248337,2.5657799091190103,0.5609314143657684,1.6023228969424963,0.5791672134073451
29,X11,-4.0,1860,5.3799781035631895,2.5143557380884887,0.5612591933459044,1.5506119560450315,0.5793239054813359
30,X12,-3.0,1950,5.379244714975357,2.490416290983558,0.5604913532733917,1.5266656186431646,0.5791477255212764
31,X13,-2.0,2000,5.379849778488278,2.53277004994452,0.560635494068265,1.5689271930605173,0.5793621285896127
