dpo_loss,reward,cov_bonus,score,target,value,episode,step,run_started_at,run_dir,train_candidates_total,train_candidates_parsed,train_candidates_invalid,train_candidate_parse_rate,train_steps_total,train_steps_with_any_valid_candidate,train_steps_teacher_fallback,train_teacher_fallback_rate,n_nodes,prompt_strategy,prompt_tokens_mean,prompt_tokens_max,peak_vram_gb
0.69140625,16.79755423963071,0.14608702989041958,29.35569230389215,X2,1.5,6,3,2026-06-12T21:13:34,/projects/paco0228/ACE/results/scaling_kablation/K16/nodes50/ace/seed_42/run_20260612_211334_seed42,3984,3984,0,1.0,381,342,0,0.0,48,compact,762.19025,868,18.73577728
0.007415771484375,0.0,0.12509509794455084,100.0,X3,3.6698090775983836,6,5,2026-06-12T21:13:34,/projects/paco0228/ACE/results/scaling_kablation/K16/nodes50/ace/seed_42/run_20260612_211334_seed42,3984,3984,0,1.0,381,342,0,0.0,48,compact,762.19025,868,18.73577728
0.0162353515625,0.0,1.7350217869873066,100.0,X8,2.2106067874614945,7,1,2026-06-12T21:13:34,/projects/paco0228/ACE/results/scaling_kablation/K16/nodes50/ace/seed_42/run_20260612_211334_seed42,3984,3984,0,1.0,381,342,0,0.0,48,compact,762.19025,868,18.73577728
0.0015106201171875,0.0,0.11421010558508489,100.0,X3,-2.1675352991955066,7,4,2026-06-12T21:13:34,/projects/paco0228/ACE/results/scaling_kablation/K16/nodes50/ace/seed_42/run_20260612_211334_seed42,3984,3984,0,1.0,381,342,0,0.0,48,compact,762.19025,868,18.73577728
0.00020503997802734375,0.0,2.8433067286171236,100.0,X8,1.2721740689977175,8,1,2026-06-12T21:13:34,/projects/paco0228/ACE/results/scaling_kablation/K16/nodes50/ace/seed_42/run_20260612_211334_seed42,3984,3984,0,1.0,381,342,0,0.0,48,compact,762.19025,868,18.73577728
0.00029754638671875,0.0,0.07714921548048949,100.0,X3,0.8273951458641964,8,4,2026-06-12T21:13:34,/projects/paco0228/ACE/results/scaling_kablation/K16/nodes50/ace/seed_42/run_20260612_211334_seed42,3984,3984,0,1.0,381,342,0,0.0,48,compact,762.19025,868,18.73577728
0.00020503997802734375,0.0,0.13130883981994784,100.0,X3,-4.143860450127383,9,4,2026-06-12T21:13:34,/projects/paco0228/ACE/results/scaling_kablation/K16/nodes50/ace/seed_42/run_20260612_211334_seed42,3984,3984,0,1.0,381,342,0,0.0,48,compact,762.19025,868,18.73577728
9.059906005859375e-05,0.0,0.09189828255033983,100.0,X8,-0.0247660750637273,9,7,2026-06-12T21:13:34,/projects/paco0228/ACE/results/scaling_kablation/K16/nodes50/ace/seed_42/run_20260612_211334_seed42,3984,3984,0,1.0,381,342,0,0.0,48,compact,762.19025,868,18.73577728
0.00013256072998046875,0.0,0.08497370413309334,100.0,X3,-2.3971022886009665,9,10,2026-06-12T21:13:34,/projects/paco0228/ACE/results/scaling_kablation/K16/nodes50/ace/seed_42/run_20260612_211334_seed42,3984,3984,0,1.0,381,342,0,0.0,48,compact,762.19025,868,18.73577728
6.246566772460938e-05,0.0,0.6691442303624486,100.0,X8,4.416069878685958,10,1,2026-06-12T21:13:34,/projects/paco0228/ACE/results/scaling_kablation/K16/nodes50/ace/seed_42/run_20260612_211334_seed42,3984,3984,0,1.0,381,342,0,0.0,48,compact,762.19025,868,18.73577728
0.00020503997802734375,0.0,0.08248126418813559,100.0,X3,-0.012402916023458666,10,4,2026-06-12T21:13:34,/projects/paco0228/ACE/results/scaling_kablation/K16/nodes50/ace/seed_42/run_20260612_211334_seed42,3984,3984,0,1.0,381,342,0,0.0,48,compact,762.19025,868,18.73577728
4.029273986816406e-05,0.0,0.06985697217975345,100.0,X3,3.0461583395657037,11,4,2026-06-12T21:13:34,/projects/paco0228/ACE/results/scaling_kablation/K16/nodes50/ace/seed_42/run_20260612_211334_seed42,3984,3984,0,1.0,381,342,0,0.0,48,compact,762.19025,868,18.73577728
2.765655517578125e-05,0.0,0.13860235055065215,100.0,X3,1.0573894808906932,12,3,2026-06-12T21:13:34,/projects/paco0228/ACE/results/scaling_kablation/K16/nodes50/ace/seed_42/run_20260612_211334_seed42,3984,3984,0,1.0,381,342,0,0.0,48,compact,762.19025,868,18.73577728
