seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3016,3,coefficient,scratch,120,2560,0.8244794199034432,0.9743076901593911,0.8078318343194489,
3016,3,coefficient,warm,120,2560,0.05327962434234523,0.20003046082592968,0.036973975844169185,
3016,3,coefficient,source_retrieval,120,2560,0.06107447087033024,0.2500169391830929,0.04008086328002327,0.7666666666666667
3016,3,coefficient,source_mixture,120,2560,0.05904073776731578,0.2500169468854634,0.037821158976410495,0.8416699638267331
3016,3,coefficient,scratch,200,2560,0.4436365925918629,1.3721869575898131,0.34046432981431285,
3016,3,coefficient,warm,200,2560,0.04737573895541178,0.13301661479752658,0.037860086084065686,
3016,3,coefficient,source_retrieval,200,2560,0.04671941330097406,0.1108369404730027,0.03959524361519309,0.7666666666666667
3016,3,coefficient,source_mixture,200,2560,0.045590421808249904,0.11083695656217281,0.0383408068355918,0.8416699638267331
3016,3,coefficient,scratch,400,2560,0.047769891925183945,0.06957802677880198,0.045346765830337504,
3016,3,coefficient,warm,400,2560,0.01726253971250637,0.03999491328076061,0.014736720427144788,
3016,3,coefficient,source_retrieval,400,2560,0.01781744906789222,0.04374364611523244,0.014936760507076641,0.7666666666666667
3016,3,coefficient,source_mixture,400,2560,0.017668768650825697,0.04374365017639569,0.014771559592429036,0.8416699638267331
