dpo_loss,reward,cov_bonus,score,target,value,episode,step
0.6931471824645996,167.46853375434873,29.292833701038617,196.76136745538736,X1,3.8195,0,0
0.9162014126777649,51.40956303477288,30.144149371450773,81.55371240622365,X2,-2.869341,0,1
0.5790266990661621,30.63269519805908,16.545425782496643,47.17812098055572,X1,0.28846772,0,2
0.7836776375770569,17.8586822077632,18.968137628602346,36.826819836365544,X2,-0.62273853610755,0,3
0.7350450158119202,9.817266643047333,27.390521383523105,37.20778802657044,X2,1.525365074881552,0,4
0.8066250681877136,6.208341795951128,14.482589422177535,20.69093121812866,X2,2.4627663800335,0,5
0.6713472604751587,3.4221960753202447,8.612422626407197,12.034618701727442,X2,1.5,0,6
0.6980219483375549,1.4564739465713494,5.399770962308142,6.856244908879491,X2,1.5,0,7
0.6720578670501709,1.0150941171038579,5.444056017836939,6.4591501349407965,X2,0.2605106380655,0,8
0.5400134921073914,1.7288017098177062,5.888856499606136,7.617658209423842,X2,2.55672452405,0,9
0.7579492330551147,1.1783746532911308,3.930555334649212,5.108929987940343,X2,4.17538057662521,0,10
1.3204126358032227,0.16721786341186673,2.556483107333223,100.0,X1,3.6811568113409816,0,11
0.8831100463867188,0.6030926078144155,2.6076389736838483,100.0,X1,-4.86965201428509,0,12
0.7922551035881042,0.7647197502095108,3.244565650156746,4.009285400366257,X2,-3.2687412246811425,0,13
0.813439130783081,0.26072511263191656,2.2263893618427963,100.0,X1,-2.0657966237807956,0,14
0.6931471824645996,0.5227849204093216,1.8832028565334196,2.405987776942741,X2,1.5,0,15
0.6931471824645996,0.24065722897648856,1.6488928205311457,1.8895500495076343,X2,1.5,0,16
0.5650429725646973,0.5126296915113926,1.3723832796160038,100.0,X1,3.7920529645500256,0,17
0.6931471824645996,0.28752958960831076,1.5700117264178066,1.8575413160261174,X2,1.5,0,18
0.6931471824645996,0.4493934027850621,1.372309798617295,1.821703201402357,X2,1.5,0,19
0.6931471824645996,0.21549708954989977,1.278500145679196,10.656961763052497,X2,1.5,0,20
0.45243576169013977,0.5974935702979556,0.7915983271828958,100.0,X1,-1.5279890931094045,0,21
0.6931471824645996,0.08220565319061235,0.9798711921371659,10.444447238211373,X2,1.5,0,22
0.6931471824645996,0.5536723174154756,0.9619716433905714,10.73319376246697,X2,1.5,0,23
0.33999907970428467,0.3240714557468882,0.873099468405747,100.0,X1,2.9055079522535943,0,24
0.6931471824645996,71.02830235660072,20.220514301355543,100.65185851854267,X2,1.5,1,0
0.6931471824645996,1.0719813108444143,11.487085350336562,21.8176932041361,X2,1.5,1,1
0.14209023118019104,2.5866426974534917,8.865577253020863,100.0,X1,0.03518329551843635,1,2
0.6931471824645996,19.40331533551216,9.186931778001748,38.0093709416125,X2,1.5,1,3
0.6931471824645996,5.817455559968949,8.772331312736743,23.880431215827386,X2,1.5,1,4
0.6931471824645996,1.6493915393948555,6.662316371364117,17.474672438582374,X2,1.5,1,5
0.051722247153520584,-1.4241627845913163,5.674124612742513,100.0,X1,1.5433002684827768,1,6
0.6931471824645996,-1.7628613188862796,4.249183524938338,11.802617821380736,X2,1.5,1,7
0.6931471824645996,-1.3972247447818509,4.593908073563461,12.397834067637495,X2,1.5,1,8
0.0030332959722727537,-0.8389124255627389,5.246237343766508,100.0,X1,-2.3619817708765654,1,9
0.6931471824645996,-0.01640401035547079,6.398898906034171,15.719798702534431,X2,1.5,1,10
0.6931471824645996,1.0813863500952725,6.086895203967747,16.400755785201714,X2,1.5,1,11
0.00489408802241087,0.81424281001091,6.824427516769776,100.0,X1,1.0347976223243212,1,12
0.6931471824645996,74.73109805583952,20.568986090218637,104.6549068865798,X2,1.5,2,0
0.6931471824645996,20.245738327503204,9.47386375849312,38.97822862895145,X2,1.5,2,1
0.6931471824645996,25.628849983215325,8.690614254989974,43.482428766028704,X2,1.5,2,2
8.320373126480263e-06,12.32108721137049,6.792962574585431,100.0,X1,-0.2511684612415692,2,3
0.6931471824645996,7.346359521150587,17.574668213004916,34.20181460661755,X2,1.5,2,4
0.6931471824645996,6.1154752522706985,13.964417580965863,29.272221392315124,X2,1.5,2,5
2.840973820639192e-06,2.9554205145686874,9.558324025077557,100.0,X1,-4.892559621900364,2,6
0.6931471824645996,1.4877274353057146,8.633628281397854,19.42115774237398,X2,1.5,2,7
0.6931471824645996,-0.29542014561593666,7.662087722198078,16.584217378243064,X2,1.5,2,8
2.991476776514901e-06,0.1402765773236747,8.493569902561651,100.0,X1,-1.5436783802221923,2,9
0.6931471824645996,-0.9013076815754162,7.643830245995112,16.05881817974837,X2,1.5,2,10
0.014967716298997402,0.0,8.086539280035142,23.984280597784164,X2,-3.0303,2,12
1.485854710381318e-07,0.0,7.0881633225994936,100.0,X1,-4.749162359067175,2,13
0.00016035549924708903,0.0,7.115764223953428,22.476004564186276,X2,-4.5486,2,14
0.00125415762886405,0.0,5.248191060635377,19.1774824281662,X2,-3.6404,2,15
1.686017156998787e-07,0.0,5.868307559091917,100.0,X1,-3.817122879358641,2,16
0.6931471824645996,1.4788264706730836,6.47389041402042,17.228287136937382,X2,1.5,2,17
8.876764331944287e-05,0.0,5.614652396833942,20.22284096637969,X2,-2.4415,2,18
1.730657217535736e-08,0.0,5.4865619454706875,100.0,X1,-4.967283467205328,2,19
7.626935985172167e-05,0.0,4.591452932008185,18.354575490601935,X2,-0.5869,2,20
0.00025015961728058755,0.0,4.999821886330554,19.341354772358844,X2,-0.394,2,21
6.281955847953213e-06,0.0,4.4103853996679145,18.28609129747599,X2,-3.4464,2,22
1.2814848737718876e-08,0.16533394902944587,4.638157844213249,100.0,X1,-0.04589591294558204,2,23
4.511959105002461e-06,0.0,5.1448817021947075,19.939956761131782,X2,-3.1782,2,24
1.6450159819214605e-05,0.0,24.864057318333813,105.21685959494513,X2,-2.9303,3,0
3.917699359590188e-06,0.0,13.973183517075341,100.0,X1,3.330416914392721,3,1
2.6560103378869826e-06,0.0,9.567980216025077,38.0853504400241,X2,-0.8449,3,2
2.768445710898959e-06,0.0,4.074302857424428,23.15535182287853,X2,-2.6271,3,3
2.725260683789088e-09,0.0,17.520120147725894,100.0,X1,-3.143985547265199,3,4
2.5071340132853948e-06,0.0,13.969129009182069,30.69269506447992,X2,-3.969,3,5
4.284657279640669e-06,0.0,13.205715282405981,30.485998256649147,X2,-1.3907,3,6
1.367173126709531e-06,0.0,8.536305342732833,23.381551419316693,X2,-0.3167,3,7
5.928244561914653e-10,0.0,11.290201506666294,100.0,X1,-0.9656198167842556,3,8
1.8480250218999572e-06,0.0,8.66643738429999,24.316582795791383,X2,-0.0665,3,9
1.5781450883878279e-06,0.0,10.411209323057559,28.027601101049807,X2,-4.8207,3,10
1.7393995133119233e-09,0.7153469976037741,7.914228446623271,100.0,X1,-3.026122002173721,3,11
6.925785328348866e-06,0.0,17.801832972143867,81.5811203104007,X2,-0.5208,4,0
1.0678974371458594e-09,0.0,9.33184857670176,100.0,X1,-2.178059621394869,4,1
5.712074653274613e-07,0.0,3.8129847889806374,24.047861660089644,X2,-0.8854,4,2
1.7570054069437901e-06,0.0,7.98519042689994,48.48534253795341,X2,-3.1505,4,3
2.066189779270644e-07,0.0,13.939662437579749,33.09529588713419,X2,-3.3574,4,4
