episode,step,total_loss,loss_X1,loss_X2,loss_X3,loss_X4,loss_X5,loss_X10,loss_X11,loss_X12,loss_X13,loss_X14,loss_X15,loss_X16,loss_X17,loss_X18,loss_X19,loss_X20,loss_X21,loss_X22,loss_X23,loss_X24,loss_X25,loss_X26,loss_X27,loss_X28,loss_X29,loss_X30,loss_X6,loss_X7,loss_X8,loss_X9
0,0,54.92629188895226,0.9314996600151062,0.936153769493103,1.1102687120437622,0.9841923713684082,0.9871573448181152,3.3132684230804443,1.7910943031311035,2.9111015796661377,1.9330134391784668,2.4578452110290527,2.207482099533081,1.0873339176177979,0.8827014565467834,2.0079190731048584,1.004258155822754,1.3855433464050293,1.53860604763031,3.6779944896698,2.1824967861175537,4.381986141204834,4.24884033203125,2.2669036388397217,2.2569994926452637,1.1624631881713867,0.45598432421684265,2.397752046585083,1.306093692779541,3.8028056621551514,1.8136177062988281,1.4623329639434814
0,1,12.917506367713212,0.9437888264656067,0.9371170997619629,1.1182537078857422,1.0187053680419922,0.9868050813674927,0.039891209453344345,0.036990586668252945,0.14558957517147064,2.125298023223877,0.08725743740797043,0.18681500852108002,0.025166518986225128,0.07454148679971695,0.07080571353435516,0.2281874418258667,0.1590242087841034,0.5416801571846008,2.8858866691589355,0.651686429977417,1.0372095108032227,1.0908993482589722,0.5881821513175964,0.6301544904708862,0.4335729479789734,0.05120701342821121,0.7064363360404968,0.026273416355252266,0.035228971391916275,0.03382394090294838,0.02476375736296177
0,2,7.290214211866259,0.9659972786903381,0.9360038042068481,1.1261608600616455,1.0149909257888794,0.9867909550666809,0.033427830785512924,0.031788863241672516,0.07086998224258423,1.928381323814392,0.03424078971147537,0.3112017810344696,0.061962492763996124,0.07113879173994064,0.09377238154411316,0.2196720689535141,0.8588328957557678,1.0324078798294067,0.1037193015217781,0.8909475207328796,0.10500629991292953,0.05794607475399971,0.10037554800510406,0.02436470054090023,0.02514268085360527,0.04393947497010231,0.05251128971576691,0.023606792092323303,0.03526045382022858,0.042955681681632996,0.030752547085285187
0,3,4.875051528215408,0.952790379524231,0.9378108978271484,1.1295567750930786,1.0055294036865234,0.9866894483566284,0.02712394669651985,0.04573511704802513,0.11794642359018326,0.030244141817092896,0.03137409687042236,0.09858953952789307,0.02896346151828766,0.04144275560975075,0.18474116921424866,0.043504904955625534,1.170328140258789,1.0515226125717163,0.07979240268468857,0.348663866519928,0.0604565404355526,0.08632837980985641,0.14158062636852264,0.02310076728463173,0.0215179193764925,0.05523601546883583,0.06773006170988083,0.02622002363204956,0.02889530546963215,0.03042067587375641,0.031117253005504608
0,4,4.935798047110438,0.9502569437026978,0.9370696544647217,1.1144920587539673,0.9964988827705383,0.987484335899353,0.02881951630115509,0.04627265781164169,0.16644437611103058,0.03775240480899811,0.02612915448844433,0.3144335150718689,0.021894721314311028,0.05266786739230156,0.9091497659683228,0.1625474989414215,0.578424334526062,0.34115299582481384,0.06354457885026932,0.44276875257492065,0.1261845827102661,0.13662776350975037,0.17803402245044708,0.02384045161306858,0.026314478367567062,0.07425132393836975,0.05495547130703926,0.029313882812857628,0.03155916556715965,0.026235444471240044,0.03931894525885582
0,5,6.058929150179029,0.9509039521217346,0.9387595653533936,1.1177526712417603,0.9888579845428467,0.9869765639305115,0.029314450919628143,0.045923881232738495,0.13617366552352905,0.04232943058013916,0.030565815046429634,0.23481957614421844,0.022318189963698387,0.04776294529438019,1.1693142652511597,0.1621701419353485,0.6460578441619873,0.3639022707939148,0.04989463463425636,1.2281544208526611,0.16339819133281708,0.1448284536600113,0.22238244116306305,0.02601909451186657,0.024751080200076103,0.09715454280376434,0.05609678849577904,0.028762925416231155,0.03028613142669201,0.025169920176267624,0.034727901220321655
0,6,6.4066464141011235,0.9495929479598999,0.9375187754631042,1.1199684143066406,0.9881901741027832,0.9867548942565918,0.02718423493206501,0.11084732413291931,0.1499844342470169,0.04827282205224037,0.3852693736553192,0.32087934017181396,0.02167455106973648,0.08374189585447311,0.7371192574501038,0.18338437378406525,0.5026860237121582,0.5114527940750122,0.061494287103414536,1.2258285284042358,0.18919901549816132,0.19673189520835876,0.34428033232688904,0.024781400337815285,0.0270514078438282,0.08359633386135101,0.05749620497226715,0.03150920569896698,0.031645432114601135,0.026486635208129883,0.027644269168376923
0,7,4.069608254358172,0.9474840760231018,0.9365286827087402,1.1222186088562012,0.9940618276596069,0.9866846799850464,0.035942193120718,0.026895469054579735,0.19506524503231049,0.04603133350610733,0.12237697094678879,0.17449335753917694,0.02577296830713749,0.05331025272607803,0.6849746108055115,0.24516183137893677,0.16311341524124146,0.2789915204048157,0.06035609170794487,0.10482748597860336,0.10826490074396133,0.14019671082496643,0.38942742347717285,0.02536199241876602,0.026815686374902725,0.035173624753952026,0.028851119801402092,0.02262541651725769,0.029219146817922592,0.023423951119184494,0.025539960712194443
0,8,3.6750438049435616,0.9472772479057312,0.9363831877708435,1.1230963468551636,0.9918578863143921,0.9866017699241638,0.037630047649145126,0.04343829303979874,0.15851470828056335,0.0439939945936203,0.023008188232779503,0.07120225578546524,0.02623194456100464,0.04791111499071121,0.5275931358337402,0.1954546868801117,0.25240305066108704,0.12469158321619034,0.08328569680452347,0.12431149929761887,0.12298179417848587,0.1463138610124588,0.40709856152534485,0.027231678366661072,0.022578436881303787,0.04995697736740112,0.028691032901406288,0.029495414346456528,0.03062107414007187,0.025465622544288635,0.027895864099264145
0,9,3.3859307248145343,0.9458456039428711,0.9362106323242188,1.121018648147583,0.9935067296028137,0.9865981340408325,0.03735986351966858,0.03223606199026108,0.21728740632534027,0.03018779680132866,0.026181453838944435,0.0668436586856842,0.02226581610739231,0.05283530056476593,0.1600208729505539,0.16121697425842285,0.2829202711582184,0.15790383517742157,0.08648623526096344,0.13141782581806183,0.09523690491914749,0.12650452554225922,0.46202147006988525,0.025605151429772377,0.022442057728767395,0.05937150493264198,0.025633834302425385,0.023879628628492355,0.03129108250141144,0.024691956117749214,0.027453286573290825
0,10,3.256799039244652,0.9416980743408203,0.9363469481468201,1.1198054552078247,0.9901488423347473,0.986594557762146,0.03488525003194809,0.058545272797346115,0.1649724394083023,0.022789569571614265,0.04357752948999405,0.06355991959571838,0.025004563853144646,0.039346370846033096,0.12845979630947113,0.11819874495267868,0.13281497359275818,0.07525470107793808,0.10017074644565582,0.0985347107052803,0.11976442486047745,0.24360117316246033,0.5038624405860901,0.02564929984509945,0.02535175159573555,0.0952427089214325,0.03266768902540207,0.024383023381233215,0.03141549974679947,0.025109559297561646,0.02871810458600521
0,11,3.268552827462554,0.9412109851837158,0.9363124966621399,1.1173712015151978,0.9911118745803833,0.9865947365760803,0.03162475302815437,0.056549716740846634,0.1490512490272522,0.0242804866284132,0.03781074285507202,0.07522013038396835,0.026030855253338814,0.03931137174367905,0.10541349649429321,0.1423536092042923,0.12241288274526596,0.07434701174497604,0.10170339047908783,0.09959396719932556,0.09514857828617096,0.2468355894088745,0.5567368268966675,0.024964727461338043,0.026623977348208427,0.09730112552642822,0.029994893819093704,0.025418484583497047,0.03127473220229149,0.02920360304415226,0.02482636645436287
0,12,3.5428049437701703,0.9391334652900696,0.9363473057746887,1.1153314113616943,0.9935159683227539,0.9865944981575012,0.03304598852992058,0.06428344547748566,0.14731143414974213,0.027338016778230667,0.039283547550439835,0.059444792568683624,0.023922305554151535,0.034976426512002945,0.13239628076553345,0.1609480232000351,0.16481786966323853,0.08781807869672775,0.137731671333313,0.10167304426431656,0.10777005553245544,0.26144030690193176,0.6565920114517212,0.022097494453191757,0.024526288732886314,0.12628431618213654,0.032027460634708405,0.026098929345607758,0.02682611159980297,0.02515563927590847,0.024810874834656715
0,13,3.6050521068274977,0.9402467012405396,0.9368177652359009,1.1149307489395142,0.9920616745948792,0.9866978526115417,0.03321586176753044,0.05915733426809311,0.23774762451648712,0.025210294872522354,0.05700937658548355,0.07017069309949875,0.02430933341383934,0.03435038402676582,0.046659402549266815,0.15264229476451874,0.15272898972034454,0.09865713864564896,0.1985374093055725,0.07386243343353271,0.13934244215488434,0.14238889515399933,0.6891421675682068,0.02520662546157837,0.021505247801542282,0.1910364329814911,0.03372415155172348,0.023183755576610565,0.031918611377477646,0.021616997197270393,0.02757726050913334
