step,target,value,query_samples,observed_total_loss,broad_total_loss,observed_nonroot_loss,broad_nonroot_loss,feasible_nonroot_loss
0,X25,-5.0,50,6.274461882188916,11.67383565455675,1.3151801396161318,10.681979306042194,2.2151898164690165
1,X25,5.0,100,5.777941420674324,6.955909314006567,0.8119453936815262,5.962710108608007,0.9588883538575221
2,X8,5.0,150,6.007162047550082,6.662415977194906,1.043673349544406,5.66971823759377,1.1510360808655
3,X7,-5.0,240,5.557233348488808,3.1577982515096665,0.5973304063081741,2.1658176630735397,0.6468929914214337
4,X19,-5.0,290,5.550839900970459,2.7823578339070085,0.5919032096862793,1.7905704956501722,0.6305155126998822
5,X7,4.14108943939209,340,5.546168740838766,2.273824592679739,0.5877678953111172,1.2821444235742092,0.579969638066056
6,X12,-5.0,430,5.551435079425573,2.223967633396387,0.5849898718297482,1.230678591877222,0.5764756059118856
7,X8,-4.336462497711182,480,5.5510851088911295,2.1174065001308917,0.5832124892622232,1.1238319762051105,0.5749779367276157
8,X17,5.0,530,5.548961175605655,2.1027708381414416,0.5816394817084074,1.1093064993619919,0.5733146429217111
9,X18,5.0,620,5.545942176133394,1.9878697771579028,0.5801061876118183,0.9947025794535875,0.5715550979366526
10,X18,-5.0,670,5.545711971819401,1.9901107616722584,0.5796795263886452,0.9969042725861073,0.571717490403292
11,X15,-5.0,720,5.542393054813147,1.9789796326309443,0.5797632001340389,0.9864536616951227,0.5709190749330446
12,X19,5.0,810,5.537272218614817,1.991798995435238,0.5785777606070042,1.0000601038336754,0.5700325039603438
13,X20,5.0,860,5.5364505257457495,1.9742756504565477,0.5785188879817724,0.9826893229037523,0.5699583313738306
14,X6,5.0,910,5.5352245550602674,1.8654358472675088,0.5783399324864149,0.874058922752738,0.5691963107480358
15,X10,-5.0,1000,5.53774350695312,1.8932160034775736,0.5783058982342482,0.901328481733799,0.5693641302641481
16,X17,-4.614187240600586,1050,5.5368717238307,1.8273660134524108,0.5781531259417534,0.8356222938746214,0.5690061191950615
17,X6,-5.0,1100,5.535766864195466,1.7920213710516693,0.5785765890032053,0.800583316013217,0.5676799532957375
18,X20,-5.0,1190,5.530612761154771,1.8088274206966162,0.5777150336652994,0.8182478751987219,0.5676294012228027
19,X3,-5.0,1240,5.529291328042746,1.8168806985020638,0.577812846750021,0.8265850022435188,0.5676945011752348
20,X4,5.0,1290,5.528290119022131,1.8007566358894112,0.5769098661839962,0.810480585321784,0.566900574718602
21,X15,4.9152913093566895,1380,5.523150572553277,1.6795473609119653,0.5771472547203302,0.690346697345376,0.5671212068991736
22,X9,-5.0,1430,5.523550420999527,1.6725542429834603,0.5774302184581757,0.6833302024751902,0.5673637623355414
23,X10,4.656774520874023,1480,5.525404069572687,1.66443645991385,0.5775150395929813,0.6748586539179087,0.5672955782307932
24,X21,-5.0,1570,5.525463752448559,1.6636900506913663,0.5769605562090874,0.6739894114434719,0.5669232081078613
25,X9,5.0,1620,5.5247557163238525,1.6447262752801182,0.5769779682159424,0.655170725658536,0.5671486476591479
26,X1,-5.0,1670,5.52476972527802,1.6421086348593235,0.5772148985415697,0.6525976695120335,0.567108705601034
27,X4,-5.0,1760,5.5228879339993,1.6332959804683924,0.5770051367580891,0.6441194210201502,0.5657188557864478
28,X1,4.763152599334717,1810,5.521942375227809,1.6268997244536876,0.5769126396626234,0.6378937773406506,0.5652686558508624
29,X16,5.0,1860,5.520356502383947,1.625958137586713,0.5766392014920712,0.6372146774083376,0.5647176562342793
30,X5,-5.0,1950,5.521583404392004,1.6245994571596385,0.5765086077153683,0.6355844978243113,0.564390540511037
31,X5,4.62106466293335,2000,5.520647399127483,1.6191063951700926,0.5764465853571892,0.6302662324160337,0.5645355457672849
