loss,preference_margin,ref_margin,kl_from_ref,sigmoid_input,winner_target,loser_target
0.6931471824645996,2.0732879638671875,2.0732879638671875,0.0,0.0,X13,X16
1.7643604278564453,-16.0921630859375,-0.327484130859375,-9.141250610351562,-15.764678955078125,X14,X22
0.3066202998161316,-0.761322021484375,-11.010528564453125,24.3411865234375,10.24920654296875,X17,X2
0.1928400993347168,7.1011962890625,-8.3780517578125,37.9163818359375,15.479248046875,X13,X2
0.41565272212028503,4.49627685546875,-2.13262939453125,16.2186279296875,6.62890625,X12,X3
0.13057321310043335,10.90521240234375,-8.79302978515625,21.75787353515625,19.6982421875,X12,X2
0.556230366230011,1.251953125,-1.70404052734375,68.83706665039062,2.95599365234375,X15,X16
0.08976191282272339,17.856231689453125,-5.79754638671875,16.977218627929688,23.653778076171875,X7,X2
0.033890821039676666,25.772186279296875,-7.90399169921875,-0.2926483154296875,33.676177978515625,X17,X2
0.008253508247435093,40.65252685546875,-7.27734375,-13.823822021484375,47.92987060546875,X15,X2
0.0012518605217337608,61.42340087890625,-5.401580810546875,-99.34626770019531,66.82498168945312,X19,X2
0.00018660220666788518,81.4041748046875,-4.460205078125,-101.03375244140625,85.8643798828125,X11,X2
9.969648817786947e-05,86.46685791015625,-5.66644287109375,-220.14141845703125,92.13330078125,X15,X2
0.6931471824645996,0.0,0.0,-263.20233154296875,0.0,X2,X2
4.316216291044839e-05,88.7828369140625,-11.722412109375,-313.37554931640625,100.5052490234375,X15,X2
2.6561472623143345e-05,91.50360107421875,-13.85675048828125,-379.70599365234375,105.3603515625,X15,X2
4.590797834680416e-05,89.59576416015625,-10.292724609375,-447.7212219238281,99.88848876953125,X15,X2
0.6931471824645996,0.0,0.0,-510.2254638671875,0.0,X2,X2
0.6931471824645996,0.0,0.0,-604.2554931640625,0.0,X2,X2
5.555067036766559e-05,88.8095703125,-9.172332763671875,-624.995849609375,97.98187255859375,X15,X2
4.686540341936052e-05,88.1337890625,-11.54827880859375,-718.2579345703125,99.68206787109375,X15,X2
0.042024895548820496,24.280029296875,-7.20404052734375,-744.9705810546875,31.48406982421875,X1,X2
