method,seed,n_nodes,episodes,final_total_loss,min_total_loss,ace_final_total_loss,ace_min_total_loss,elapsed_s
random,456,5,1125,2.076001367531717,1.9985797218978405,2.353035203181207,0.4854920208454132,3953.482961177826
