episode,step,target,value,total_loss,loss_X1,loss_X2,loss_X3,loss_X4,loss_X5,env_queries_executed,env_queries_candidate_probe,env_queries_observational,env_queries_total
0,0,X4,4.665873085424435,11.741197228431702,0.9929035305976868,3.9762213230133057,0.5915407538414001,5.188477993011475,0.9920536279678345,1406250,0,1800000,3206250
0,1,X4,-1.0939081166461282,9.60043540596962,0.9962393045425415,1.9736257791519165,0.3907041847705841,5.188477993011475,1.051388144493103,1406250,0,1800000,3206250
0,2,X1,1.174050474978059,7.237775087356567,0.9962369203567505,0.49184972047805786,0.3319528102874756,4.789053440093994,0.6286821961402893,1406250,0,1800000,3206250
0,3,X5,3.8648089857281214,5.392881061881781,0.9898902773857117,0.050637733191251755,0.15929605066776276,4.097117900848389,0.09593909978866577,1406250,0,1800000,3206250
0,4,X3,-0.11085711519535213,4.985459022223949,0.9915812611579895,0.033566609025001526,0.1098301038146019,3.782167911529541,0.06831313669681549,1406250,0,1800000,3206250
0,5,X1,-4.156244659527867,4.709049765020609,0.9926952719688416,0.03558458760380745,0.13840056955814362,3.490823745727539,0.05154559016227722,1406250,0,1800000,3206250
0,6,X4,-4.57788241929409,4.144396031275392,0.9883301854133606,0.020790761336684227,0.11456213146448135,2.9775474071502686,0.04316554591059685,1406250,0,1800000,3206250
0,7,X2,-3.734106109283384,3.914472410455346,0.9875232577323914,0.019591907039284706,0.1081528440117836,2.7542593479156494,0.04494505375623703,1406250,0,1800000,3206250
0,8,X2,2.3051654838370066,3.7115594260394573,0.9870741367340088,0.018628735095262527,0.11080323904752731,2.5492916107177734,0.045761704444885254,1406250,0,1800000,3206250
0,9,X5,1.166368110894794,3.34258571267128,0.9867072105407715,0.01636623963713646,0.10174927115440369,2.193960189819336,0.04380280151963234,1406250,0,1800000,3206250
0,10,X5,2.106775559858222,3.1857443330809474,0.9867110848426819,0.015515978448092937,0.09907061606645584,2.0423078536987305,0.04213880002498627,1406250,0,1800000,3206250
0,11,X5,0.5101780368636017,3.0442226082086563,0.9867099523544312,0.01475595310330391,0.09708324074745178,1.9050848484039307,0.0405886135995388,1406250,0,1800000,3206250
0,12,X4,3.130286733791074,2.799976189620793,0.986710250377655,0.013498363085091114,0.0933530330657959,1.6709585189819336,0.03545602411031723,1406250,0,1800000,3206250
0,13,X1,0.7200528333447487,2.697158486582339,0.9867078065872192,0.013084505684673786,0.09170231223106384,1.5722981691360474,0.03336569294333458,1406250,0,1800000,3206250
0,14,X1,-1.3706316179071965,2.60678175278008,0.9867081046104431,0.01257181353867054,0.0909663513302803,1.4850033521652222,0.031532131135463715,1406250,0,1800000,3206250
0,15,X3,1.4664561944682006,2.4540031757205725,0.9867467284202576,0.012011697515845299,0.08764604479074478,1.3397407531738281,0.027857951819896698,1406250,0,1800000,3206250
0,16,X4,-2.995280522529611,2.390744403935969,0.9867317080497742,0.011843609623610973,0.08543158322572708,1.280294418334961,0.026443084701895714,1406250,0,1800000,3206250
0,17,X2,-2.7030861790130887,2.3338849740102887,0.9867074489593506,0.011706613935530186,0.0824369341135025,1.228286623954773,0.024747353047132492,1406250,0,1800000,3206250
0,18,X2,1.8348024514940953,2.245134905911982,0.986714243888855,0.011510637588799,0.0793566182255745,1.1460261344909668,0.02152727171778679,1406250,0,1800000,3206250
0,19,X3,-1.827177415403065,2.2102474942803383,0.9867878556251526,0.011454490944743156,0.07781274616718292,1.1142674684524536,0.019924933090806007,1406250,0,1800000,3206250
0,20,X1,-1.8635151697786192,2.1799520207569003,0.9867830276489258,0.011344327591359615,0.07577355951070786,1.087472677230835,0.018578428775072098,1406250,0,1800000,3206250
0,21,X3,3.185280052377223,2.1329029239714146,0.987240731716156,0.011250104755163193,0.07177738845348358,1.0461229085922241,0.016511790454387665,1406250,0,1800000,3206250
0,22,X5,1.8773001732904495,2.114655296318233,0.9875008463859558,0.011187697760760784,0.0700652077794075,1.030243158340454,0.015658386051654816,1406250,0,1800000,3206250
0,23,X1,-1.041865386833055,2.0988246826454997,0.987480103969574,0.011188240721821785,0.06837909668684006,1.0169044733047485,0.014872767962515354,1406250,0,1800000,3206250
0,24,X5,0.9146399604259212,2.074466824531555,0.9875131845474243,0.01112971268594265,0.06528160721063614,0.9966992735862732,0.013843046501278877,1406250,0,1800000,3206250
1,0,X4,1.2849230346021265,10.890890002250671,0.9990181922912598,2.987633228302002,0.6271368265151978,5.188477993011475,1.0886237621307373,1406250,0,1800000,3206250
1,1,X4,-2.5820077618234727,8.936816602945328,1.0017117261886597,1.0166517496109009,0.37289050221443176,5.188477993011475,1.3570846319198608,1406250,0,1800000,3206250
1,2,X5,-3.7870621577632724,7.778256177902222,0.9971215724945068,0.2475253939628601,0.2909460663795471,4.789262294769287,1.4534008502960205,1406250,0,1800000,3206250
1,3,X2,2.8558260561916633,5.485158361494541,1.0039597749710083,0.08847709000110626,0.25678130984306335,4.063055515289307,0.07288467139005661,1406250,0,1800000,3206250
1,4,X2,-2.27686713489337,5.024363808333874,0.9991158246994019,0.057025425136089325,0.19345636665821075,3.737886428833008,0.036879763007164,1406250,0,1800000,3206250
1,5,X5,2.7854023970140567,4.660162003710866,0.9977622032165527,0.03925711661577225,0.15067756175994873,3.4445719718933105,0.027893150225281715,1406250,0,1800000,3206250
1,6,X5,2.625987106597595,4.067183703184128,0.9943022131919861,0.02349988743662834,0.0924132764339447,2.9369423389434814,0.020025987178087234,1406250,0,1800000,3206250
1,7,X2,0.611672563788261,3.822910290211439,0.992669939994812,0.019993068650364876,0.07589840143918991,2.7162423133850098,0.01810656674206257,1406250,0,1800000,3206250
1,8,X2,-2.2976625067319367,3.6118058934807777,0.9926986694335938,0.017687084153294563,0.06816338002681732,2.516369581222534,0.016887178644537926,1406250,0,1800000,3206250
1,9,X5,-1.9979876679443476,3.2501218989491463,0.9919388890266418,0.01492634229362011,0.058934640139341354,2.169116973876953,0.015205053612589836,1406250,0,1800000,3206250
1,10,X5,1.524441749619763,3.0977733824402094,0.9926100373268127,0.01399487815797329,0.056727178394794464,2.0198814868927,0.014559801667928696,1406250,0,1800000,3206250
1,11,X2,-4.905805360914791,2.954630170017481,0.9924981594085693,0.013257681392133236,0.05058053135871887,1.8841983079910278,0.014095489867031574,1406250,0,1800000,3206250
1,12,X1,-4.987102875531332,2.7609519734978676,0.9917888045310974,0.012333931401371956,0.08953696489334106,1.65390944480896,0.01338282786309719,1406250,0,1800000,3206250
1,13,X3,4.745937300478012,2.6559346187859774,0.9914398193359375,0.011284700594842434,0.08326783776283264,1.5568947792053223,0.013047481887042522,1406250,0,1800000,3206250
1,14,X2,-1.6089999417192038,2.5679900478571653,0.9923068881034851,0.010854634456336498,0.08045808970928192,1.4716132879257202,0.012757147662341595,1406250,0,1800000,3206250
1,15,X1,1.444983040815976,2.4196814140304923,0.9903811812400818,0.010480904020369053,0.07588347047567368,1.3306715488433838,0.012264309450984001,1406250,0,1800000,3206250
1,16,X4,-1.140642372708088,2.358284135349095,0.9895607233047485,0.010385309346020222,0.07294593006372452,1.2735761404037476,0.011816032230854034,1406250,0,1800000,3206250
1,17,X3,-2.657527453776823,2.306440006941557,0.9897371530532837,0.010327072814106941,0.0707225352525711,1.2240571975708008,0.01159604825079441,1406250,0,1800000,3206250
1,18,X1,-4.528924172096586,2.2288505751639605,0.9893828630447388,0.010247692465782166,0.07355909049510956,1.1442978382110596,0.011363090947270393,1406250,0,1800000,3206250
1,19,X1,-0.8371197108000672,2.1944981710985303,0.9894052743911743,0.01021028496325016,0.07114145904779434,1.1124722957611084,0.011268856935203075,1406250,0,1800000,3206250
1,20,X4,-4.319963027295034,2.1650697886943817,0.9887381196022034,0.010188835673034191,0.06836087256669998,1.085416316986084,0.012365643866360188,1406250,0,1800000,3206250
1,21,X1,-4.50126703440609,2.1227325117215514,0.9888359904289246,0.010171069763600826,0.06722282618284225,1.0439850091934204,0.012517616152763367,1406250,0,1800000,3206250
1,22,X1,-2.8893380336762475,2.098197557963431,0.9888316988945007,0.01015725452452898,0.05831356719136238,1.0284374952316284,0.01245754212141037,1406250,0,1800000,3206250
1,23,X5,4.757342052831721,2.0826775608584285,0.9887925982475281,0.01014076266437769,0.055933885276317596,1.015434980392456,0.012375334277749062,1406250,0,1800000,3206250
1,24,X4,-4.7833992857443155,2.0583217488601804,0.9880643486976624,0.01012908760458231,0.052048198878765106,0.9957851767539978,0.012294936925172806,1406250,0,1800000,3206250
2,0,X5,4.511034708103722,18.105331420898438,0.986727237701416,3.966938018798828,2.676450729370117,4.789456367492676,5.6857590675354,1406250,0,1800000,3206250
2,1,X3,-0.5242383994858226,10.527575552463531,0.9977532029151917,2.3015990257263184,1.190962791442871,4.402678966522217,1.6345815658569336,1406250,0,1800000,3206250
2,2,X1,3.0039837002702825,6.308026105165482,0.9995988011360168,0.46791964769363403,0.42985010147094727,4.056018829345703,0.3546387255191803,1406250,0,1800000,3206250
2,3,X2,3.784888447433394,5.05320743098855,0.9920125603675842,0.02761446312069893,0.4760538935661316,3.4354233741760254,0.12210313975811005,1406250,0,1800000,3206250
2,4,X5,1.1680651363505303,4.702461943030357,0.9947391748428345,0.018403664231300354,0.4331966042518616,3.1677966117858887,0.08832588791847229,1406250,0,1800000,3206250
2,5,X5,-2.165320611704301,4.36610612552613,0.9939157962799072,0.014941352419555187,0.36339956521987915,2.9231064319610596,0.07074297964572906,1406250,0,1800000,3206250
2,6,X1,0.4963397819771096,3.7881378093734384,0.9901561737060547,0.012600024230778217,0.22985577583312988,2.4998772144317627,0.055648621171712875,1406250,0,1800000,3206250
2,7,X5,-0.12945638678815996,3.5442118607461452,0.9888825416564941,0.012100163847208023,0.1826087087392807,2.3158977031707764,0.04472274333238602,1406250,0,1800000,3206250
2,8,X1,0.777666166933785,3.3370020017027855,0.988982617855072,0.01160922646522522,0.15271972119808197,2.1481759548187256,0.035514481365680695,1406250,0,1800000,3206250
2,9,X2,-4.254208841342378,3.0001711267977953,0.9884510040283203,0.011106930673122406,0.10973114520311356,1.8646284341812134,0.026253612712025642,1406250,0,1800000,3206250
2,10,X4,-1.1452281669889617,2.8676849752664566,0.9887838959693909,0.010938132181763649,0.09830132871866226,1.745798110961914,0.02386350743472576,1406250,0,1800000,3206250
2,11,X2,-3.167840730129503,2.7531136171892285,0.9891200065612793,0.010791945271193981,0.09151341766119003,1.6395602226257324,0.022128025069832802,1406250,0,1800000,3206250
2,12,X3,-4.698767775087289,2.5522009767591953,0.9876429438591003,0.01053493283689022,0.07446038722991943,1.4597339630126953,0.01982874982059002,1406250,0,1800000,3206250
2,13,X4,0.20940290639313908,2.472844651900232,0.9883108735084534,0.010470676235854626,0.07052561640739441,1.3845431804656982,0.018994305282831192,1406250,0,1800000,3206250
2,14,X2,-0.416350599178152,2.4051977302879095,0.9887268543243408,0.010405978187918663,0.06798764318227768,1.3197849988937378,0.018292255699634552,1406250,0,1800000,3206250
2,15,X4,-1.2695224209452638,2.2904157284647226,0.9893612265586853,0.010281898081302643,0.05850972607731819,1.21526038646698,0.017002491280436516,1406250,0,1800000,3206250
2,16,X1,1.6361952189179307,2.238630878739059,0.9893731474876404,0.01024808082729578,0.0489950068295002,1.1735849380493164,0.016429705545306206,1406250,0,1800000,3206250
2,17,X3,-3.8281305084926895,2.200006352737546,0.9890650510787964,0.010241720825433731,0.04684152081608772,1.1378448009490967,0.016013259068131447,1406250,0,1800000,3206250
2,18,X5,1.3759793415616652,2.138751015998423,0.9898016452789307,0.010238171555101871,0.04221976548433304,1.0812420845031738,0.015249349176883698,1406250,0,1800000,3206250
2,19,X2,-1.957801000838133,2.115138616412878,0.9904276132583618,0.010250485502183437,0.040346138179302216,1.0592057704925537,0.014908608980476856,1406250,0,1800000,3206250
2,20,X4,-1.7367702364048365,2.0933600207790732,0.9898356199264526,0.010250566527247429,0.03803067281842232,1.0406677722930908,0.014575389213860035,1406250,0,1800000,3206250
2,21,X2,3.6550605328268126,2.059910051524639,0.9894489645957947,0.010244444012641907,0.034067366272211075,1.0120950937271118,0.014054182916879654,1406250,0,1800000,3206250
2,22,X3,-3.2327184942939535,2.047889449633658,0.989627480506897,0.010257749818265438,0.03294672444462776,1.0012078285217285,0.013849666342139244,1406250,0,1800000,3206250
2,23,X1,3.701709004353276,2.0499075120314956,0.989641010761261,0.010276032611727715,0.044237907975912094,0.9920848608016968,0.013667699880897999,1406250,0,1800000,3206250
2,24,X1,-1.185248942315995,2.032327222637832,0.9895513653755188,0.010287925601005554,0.04087891802191734,0.9784241914749146,0.013184822164475918,1406250,0,1800000,3206250
3,0,X2,-3.1089439564527686,17.635193407535553,0.996798574924469,5.509340286254883,5.737982749938965,4.789271831512451,0.6017999649047852,1406250,0,1800000,3206250
3,1,X1,-4.135377208853692,18.68697902560234,1.0024056434631348,6.349358081817627,6.629166603088379,4.427037239074707,0.27901145815849304,1406250,0,1800000,3206250
3,2,X1,-0.5654101782295857,16.91020804643631,1.0024510622024536,6.029371738433838,5.643976211547852,4.082954406738281,0.1514546275138855,1406250,0,1800000,3206250
3,3,X2,-0.22787682890562344,7.69926655292511,0.9891545176506042,2.630746364593506,0.5393601655960083,3.468607187271118,0.07139831781387329,1406250,0,1800000,3206250
3,4,X5,-4.599388675644645,5.09604874253273,0.9869251251220703,0.4597492814064026,0.3966733515262604,3.196354389190674,0.056346595287323,1406250,0,1800000,3206250
3,5,X2,-3.135979193097629,4.409983139485121,0.9867101907730103,0.12984034419059753,0.3091757893562317,2.945265293121338,0.038991522043943405,1406250,0,1800000,3206250
3,6,X5,-1.2034881776324036,3.792274333536625,0.9874427318572998,0.05515298619866371,0.21363915503025055,2.5095646381378174,0.02647482231259346,1406250,0,1800000,3206250
3,7,X2,1.6321805774990832,3.5677994899451733,0.9873809218406677,0.042383525520563126,0.192169189453125,2.3227739334106445,0.023091919720172882,1406250,0,1800000,3206250
3,8,X5,-0.11476838686240054,3.3786319456994534,0.9877476096153259,0.03505174070596695,0.17998148500919342,2.1546943187713623,0.02115679159760475,1406250,0,1800000,3206250
3,9,X5,-3.299549941268353,3.0677719488739967,0.9870885610580444,0.029462622478604317,0.16515062749385834,1.8673715591430664,0.01869857870042324,1406250,0,1800000,3206250
3,10,X2,3.9067632326165587,2.9400057028979063,0.9868553280830383,0.02870410494506359,0.16013570129871368,1.746240496635437,0.018070071935653687,1406250,0,1800000,3206250
3,11,X5,-1.3824707894528396,2.825526524335146,0.9872515201568604,0.028093554079532623,0.15356875956058502,1.6390717029571533,0.017540987581014633,1406250,0,1800000,3206250
3,12,X1,1.9465229680791163,2.639880044385791,0.987205445766449,0.026617862284183502,0.14811186492443085,1.4614088535308838,0.016536017879843712,1406250,0,1800000,3206250
3,13,X3,2.7976849557658747,2.561872471123934,0.9868512749671936,0.025548845529556274,0.14535346627235413,1.388060450553894,0.016058433800935745,1406250,0,1800000,3206250
3,14,X4,-4.5771185029027,2.495657941326499,0.9868849515914917,0.02450714074075222,0.14251188933849335,1.3238821029663086,0.017871856689453125,1406250,0,1800000,3206250
3,15,X2,1.6712071185811572,2.3801607294008136,0.9872030019760132,0.02283216267824173,0.13738968968391418,1.2178242206573486,0.014911654405295849,1406250,0,1800000,3206250
3,16,X1,-0.8404553250815061,2.33461263589561,0.9872006177902222,0.02198239415884018,0.135277658700943,1.1753629446029663,0.014789020642638206,1406250,0,1800000,3206250
3,17,X5,1.8046896122341192,2.2954769311472774,0.9873688220977783,0.021149521693587303,0.1333572119474411,1.1389524936676025,0.014648881740868092,1406250,0,1800000,3206250
3,18,X5,-0.5929912324776057,2.2341318288818,0.9873340129852295,0.019693918526172638,0.13007999956607819,1.0826574563980103,0.014366441406309605,1406250,0,1800000,3206250
3,19,X4,-3.0460003122360177,2.209676946513355,0.9870119094848633,0.019093923270702362,0.128339484333992,1.061018943786621,0.014212685637176037,1406250,0,1800000,3206250
3,20,X5,4.775351289197461,2.188928603194654,0.9870769381523132,0.01854744181036949,0.1267465204000473,1.0425992012023926,0.013958501629531384,1406250,0,1800000,3206250
3,21,X4,1.0157256900284297,2.1561196744441986,0.9870570302009583,0.017582112923264503,0.12381064146757126,1.0140762329101562,0.013593656942248344,1406250,0,1800000,3206250
3,22,X4,4.268072266366204,2.1433264203369617,0.9870172739028931,0.017165549099445343,0.12247804552316666,1.003225326538086,0.013440225273370743,1406250,0,1800000,3206250
3,23,X3,-2.287015205916103,2.1325083849951625,0.9870861768722534,0.016795508563518524,0.12107698619365692,0.9942507147789001,0.013298998586833477,1406250,0,1800000,3206250
3,24,X4,-4.284305738586229,2.115159441716969,0.9872099757194519,0.01612754352390766,0.11803843826055527,0.9807558655738831,0.013027618639171124,1406250,0,1800000,3206250
4,0,X4,-4.111950868505194,14.456273138523102,0.9915730953216553,1.662563681602478,0.8265208601951599,5.188477993011475,5.787137508392334,1406250,0,1800000,3206250
4,1,X3,-3.3920675506153986,7.283035129308701,0.9933673143386841,0.33456116914749146,0.4403676688671112,4.7889018058776855,0.7258371710777283,1406250,0,1800000,3206250
4,2,X5,-4.3875258315499455,5.946844514459372,0.9869099259376526,0.05229353532195091,0.30841466784477234,4.427008152008057,0.1722182333469391,1406250,0,1800000,3206250
4,3,X5,-3.805788226024581,5.169597405940294,0.9881769418716431,0.03379281237721443,0.2014714628458023,3.7957763671875,0.15037982165813446,1406250,0,1800000,3206250
4,4,X4,-0.0817923355577701,4.821131378412247,0.9890612363815308,0.029951781034469604,0.15339674055576324,3.5156617164611816,0.13305990397930145,1406250,0,1800000,3206250
4,5,X3,1.5370543728780914,4.499517101794481,0.9893319606781006,0.02680407091975212,0.11398634314537048,3.2548394203186035,0.11455530673265457,1406250,0,1800000,3206250
4,6,X1,2.345202666209488,3.967409612610936,0.9872254133224487,0.016613880172371864,0.08044130355119705,2.7944202423095703,0.0887087732553482,1406250,0,1800000,3206250
4,7,X3,4.877012964443635,3.745225287042558,0.9878900051116943,0.013064890168607235,0.07339637726545334,2.5935120582580566,0.07736195623874664,1406250,0,1800000,3206250
4,8,X3,2.9281344662734394,3.5458226446062326,0.9873536229133606,0.011835666373372078,0.06922541558742523,2.4086403846740723,0.06876755505800247,1406250,0,1800000,3206250
4,9,X5,-3.7419379454507795,3.200799404643476,0.9867385625839233,0.011070533655583858,0.06008882820606232,2.0874135494232178,0.05548793077468872,1406250,0,1800000,3206250
4,10,X2,-0.031854420564389585,3.053119677118957,0.9867042303085327,0.010981692932546139,0.056323036551475525,1.9488471746444702,0.05026354268193245,1406250,0,1800000,3206250
4,11,X5,-0.2896763627663477,2.9192416379228234,0.9867490530014038,0.010911074467003345,0.052362360060214996,1.8230974674224854,0.04612168297171593,1406250,0,1800000,3206250
4,12,X2,1.331455372148353,2.689383146353066,0.9868351817131042,0.010877703316509724,0.043281760066747665,1.6085045337677002,0.039883967489004135,1406250,0,1800000,3206250
4,13,X4,3.069608975485478,2.591874262318015,0.9868155121803284,0.010887855663895607,0.03882449492812157,1.5180062055587769,0.0373401939868927,1406250,0,1800000,3206250
4,14,X3,3.3789732208934193,2.505362772382796,0.9867824912071228,0.01081827748566866,0.034410666674375534,1.4383703470230103,0.03498098999261856,1406250,0,1800000,3206250
4,15,X3,0.4069556584778189,2.3607985265552998,0.9868022203445435,0.01073412038385868,0.02695409022271633,1.3056365251541138,0.03067157045006752,1406250,0,1800000,3206250
4,16,X2,-1.9086954430420167,2.302880883216858,0.9867790341377258,0.010693846270442009,0.025101810693740845,1.2514817714691162,0.028824420645833015,1406250,0,1800000,3206250
4,17,X1,-4.507968222103175,2.3001018101349473,0.9867790937423706,0.011176572181284428,0.07033442705869675,1.2046645879745483,0.02714712917804718,1406250,0,1800000,3206250
4,18,X4,-0.3618294610080497,2.2042472772300243,0.9871348142623901,0.011072752997279167,0.05216004326939583,1.1295106410980225,0.024369025602936745,1406250,0,1800000,3206250
4,19,X1,0.025223172975966435,2.170486446470022,0.9871431589126587,0.010982651263475418,0.04919065162539482,1.099854826927185,0.023315157741308212,1406250,0,1800000,3206250
4,20,X4,2.329796520536127,2.1415461525321007,0.9871572256088257,0.010933855548501015,0.046499211341142654,1.074594259262085,0.022361600771546364,1406250,0,1800000,3206250
4,21,X5,2.5285449703315264,2.095359491184354,0.9879319071769714,0.010821232572197914,0.04040466248989105,1.0354763269424438,0.02072536200284958,1406250,0,1800000,3206250
4,22,X3,-4.353929055947695,2.0771789206191897,0.9879944920539856,0.010786212049424648,0.03792508319020271,1.0203721523284912,0.02010098099708557,1406250,0,1800000,3206250
4,23,X3,-1.290700386551793,2.0619516409933567,0.9883512854576111,0.010751184076070786,0.03543825447559357,1.0078327655792236,0.019578151404857635,1406250,0,1800000,3206250
4,24,X1,0.8559793424006017,2.037588513456285,0.9887105226516724,0.010718966834247112,0.03024606592953205,0.989267110824585,0.018645847216248512,1406250,0,1800000,3206250
5,0,X3,-3.552985844202101,11.829855620861053,0.9881227016448975,2.00606369972229,3.243647813796997,4.789378643035889,0.8026427626609802,1406250,0,1800000,3206250
5,1,X4,-0.266817278773547,7.429263770580292,0.9867092370986938,0.7253188490867615,0.9428741335868835,4.419002056121826,0.3553594946861267,1406250,0,1800000,3206250
