method,seed,n_nodes,episodes,final_total_loss,min_total_loss,ace_final_total_loss,ace_min_total_loss,elapsed_s
bayesian_oed,123,30,5000,5.639680104330182,5.637653077021241,3.069673692435026,2.0254942782223226,1880.1377141475677
