step,target,value,query_samples,observed_total_loss,broad_total_loss,observed_nonroot_loss,broad_nonroot_loss,feasible_nonroot_loss
0,X6,-4.880977460193465,50,6.699473883956671,12.79540442712605,1.7647041343152523,11.808450477197766,2.620245405472815
1,X3,2.391323039126897,100,5.7352555599063635,5.632279342412948,0.800180634483695,4.645264357328415,1.1706206294863175
2,X19,4.196433340252646,150,5.562324792146683,3.503433662652969,0.6254715025424957,2.516063004732132,0.7547676222554098
3,X6,0.029695910906638368,240,5.540018297731876,3.5327544316649435,0.5894821658730507,2.5426472052931786,0.6953851299670835
4,X8,-2.859408909459955,290,5.544418310746551,2.983584687113762,0.5898427125066519,1.9926695674657822,0.6865452017712717
5,X3,-4.683919906370538,340,5.543154302984476,2.8421096060425044,0.5845230259001255,1.8503833506256342,0.649888962895299
6,X7,0.8373609243294631,430,5.533963588997722,2.9931759618222715,0.5835006516426802,2.003083374351263,0.6566446950891986
7,X19,-3.391986972795923,480,5.5320496410131454,3.196832109615207,0.5832123011350632,2.2070646416395903,0.6700918724139531
8,X4,0.7067150874220252,530,5.531127793714404,3.325558870658279,0.5821596812456846,2.3357652481645346,0.6712905037372063
9,X18,-4.8506855584154165,620,5.520495116710663,3.1607285395264624,0.5809503793716431,2.1728195920586586,0.6906156447948888
10,X5,3.648957729010556,670,5.517622062936425,3.1965876672416926,0.5808495972305536,2.2092331741005182,0.7002622730021054
11,X15,4.705970110642232,720,5.514753555878997,3.1370674189180137,0.5805208440870047,2.150220876559615,0.7200541611528023
12,X5,-3.5976371398937235,810,5.51196107827127,3.0483065780252216,0.5794303175061941,2.0618004258722067,0.7056932179257275
13,X18,3.6459351909975215,860,5.511131413280964,3.0509173553436995,0.5796341374516487,2.0646179001778364,0.7065773685850825
14,X7,-0.7110927242261509,910,5.510736977681518,2.9775362692773344,0.5795218702405691,1.9912932477891445,0.6969345648928235
15,X6,-0.4641896889945407,1000,5.512211814522743,3.0543235655874015,0.5787745267152786,2.0676361080259085,0.7063334455403188
16,X10,-1.955033148239619,1050,5.512693211436272,3.1198488377034663,0.5784945338964462,2.1330091021955013,0.7134609393542634
17,X7,-0.8619003465017903,1100,5.513859566301107,3.11650704331696,0.5780886970460415,2.129352869465947,0.7181331487372518
18,X12,-1.6100701664638493,1190,5.51569864153862,3.25243811160326,0.5779203474521637,2.264882452785969,0.7312883319488416
19,X18,0.3397306998308487,1240,5.514375265687704,3.1950605060905217,0.5779181681573391,2.207769086584449,0.7202290904630596
20,X12,-3.087871918077102,1290,5.512767693027854,3.273553620278835,0.5774724688380957,2.2864945754408836,0.7249389282272507
21,X5,-3.706561865149908,1380,5.511999728158116,3.4027520913630727,0.5773506183177233,2.415822269394994,0.7336307529282445
22,X21,-1.5863704913130903,1430,5.511846758425236,3.4460480365902186,0.5773413553833961,2.4591469559818506,0.7371395410737023
23,X12,3.2357548759391097,1480,5.512607142329216,3.4382090222090484,0.5768313854932785,2.4510538708418608,0.7345403653647129
24,X3,-4.897163734258888,1570,5.511233378201723,3.4832567233592275,0.5764008052647114,2.496290208771825,0.7261260220160087
25,X8,3.9652975983391254,1620,5.511912390589714,3.1872717827558517,0.5769653767347336,2.2002823799848557,0.729114196379669
26,X17,3.0116436851967663,1670,5.5118073876947165,3.23259910158813,0.5763912852853537,2.2455158811062574,0.7336125813890249
27,X7,-3.107706416962671,1760,5.51131540350616,2.063745816424489,0.5759376268833876,1.0766702610999346,0.5950612260494381
28,X9,-3.9821457467544707,1810,5.5123887080699205,2.031601878255606,0.5765153784304857,1.0444272123277187,0.5983681223200014
29,X20,3.6654375768490173,1860,5.512609716504812,2.0453789088875056,0.5763242207467556,1.0581218097358942,0.6006861443941791
30,X9,-3.5747988971624856,1950,5.51180337741971,2.057420263066888,0.5758014805614948,1.0702198836952448,0.5988659095795205
31,X21,-4.7589783802337635,2000,5.511334553360939,2.0763304099440574,0.5761053115129471,1.089284561574459,0.6023020087741315
