episode,step,target,value,total_loss,loss_X1,loss_X2,loss_X3,loss_X4,loss_X5,loss_X6,loss_X7,loss_X8,loss_X9,loss_X10,loss_X11,loss_X12,loss_X13,loss_X14,loss_X15,loss_X16,loss_X17,loss_X18,loss_X19,loss_X20,loss_X21,loss_X22,loss_X23,loss_X24,loss_X25,loss_X26,loss_X27,loss_X28,loss_X29,loss_X30
0,0,X24,-0.5058463687757175,7.990402905270457,0.9995502829551697,0.9524216055870056,1.0049729347229004,1.1466511487960815,0.9409134387969971,0.19660761952400208,0.1606031060218811,0.1977744847536087,0.05928406864404678,0.05768951028585434,0.026749761775135994,0.3103807866573334,0.030625630170106888,0.06521980464458466,0.18709519505500793,0.10867446660995483,0.08315734565258026,0.05783998221158981,0.08639772236347198,0.04846006631851196,0.07608731091022491,0.2187042087316513,0.07947563380002975,0.33549535274505615,0.2914204001426697,0.021755091845989227,0.12368518859148026,0.06670157611370087,0.026091093197464943,0.029918087646365166
0,1,X15,-0.6479067809425914,6.615803554654121,1.0051621198654175,0.9617342352867126,1.00602126121521,1.1504929065704346,0.9431466460227966,0.054656174033880234,0.06295141577720642,0.08987882733345032,0.04496987909078598,0.03401652351021767,0.02678954228758812,0.15139271318912506,0.028514252975583076,0.031303223222494125,0.1021697074174881,0.056523170322179794,0.032459087669849396,0.06880953907966614,0.10453365743160248,0.023349205031991005,0.04093204811215401,0.07986428588628769,0.029062757268548012,0.15746758878231049,0.1547144204378128,0.019425665959715843,0.047174472361803055,0.047574542462825775,0.03461160883307457,0.026102077215909958
0,2,X26,3.8950714951865155,6.128164479508996,1.0144397020339966,0.9676805734634399,1.0050406455993652,1.1457074880599976,0.952280580997467,0.04206613823771477,0.05829340219497681,0.06390473246574402,0.04047631844878197,0.041709646582603455,0.024054067209362984,0.11565899848937988,0.026413848623633385,0.027293570339679718,0.047299277037382126,0.0380801185965538,0.024733709171414375,0.04791147634387016,0.07579739391803741,0.02436215616762638,0.03282812982797623,0.043575484305620193,0.03073372319340706,0.05496630072593689,0.03355209529399872,0.01929909735918045,0.03407664969563484,0.03796916455030441,0.03466697782278061,0.023293012753129005
0,3,X2,1.174050474978059,6.041679041460156,1.0095523595809937,0.9531610012054443,1.0020551681518555,1.1438729763031006,0.9422457814216614,0.0411149263381958,0.05586406588554382,0.08114073425531387,0.038873571902513504,0.08573596924543381,0.02792016975581646,0.048295363783836365,0.02498404122889042,0.02488575130701065,0.0416448675096035,0.04028860479593277,0.027349630370736122,0.04906659945845604,0.060846876353025436,0.03060983680188656,0.027561020106077194,0.028406566008925438,0.03301047906279564,0.028539175167679787,0.023891955614089966,0.03039730153977871,0.03956285119056702,0.04397125914692879,0.03320816904306412,0.023621968924999237
0,4,X27,3.992539852080771,6.039805656298995,1.0059763193130493,0.9548244476318359,1.0018846988677979,1.1442877054214478,0.941708505153656,0.044546425342559814,0.05324714630842209,0.07807823270559311,0.03488336503505707,0.08540534228086472,0.027926847338676453,0.043096937239170074,0.024773145094513893,0.027040354907512665,0.04081554338335991,0.04142027348279953,0.028668725863099098,0.04797917231917381,0.06703505665063858,0.03601480647921562,0.026838378980755806,0.027882900089025497,0.03404533118009567,0.02480941452085972,0.0235238429158926,0.033403076231479645,0.039026107639074326,0.04542277753353119,0.03168949484825134,0.023551281541585922
0,5,X17,3.8648089857281214,6.04544984549284,1.0043889284133911,0.9569376111030579,1.0018850564956665,1.1447274684906006,0.9422933459281921,0.042384855449199677,0.05221062898635864,0.07544095069169998,0.03558000177145004,0.09005719423294067,0.02761421725153923,0.042541973292827606,0.025308016687631607,0.02596471458673477,0.03935157135128975,0.03924698010087013,0.028557851910591125,0.05044502019882202,0.06597974896430969,0.03248169645667076,0.026065990328788757,0.03531616926193237,0.0344967246055603,0.02304619736969471,0.023464472964406013,0.03096691519021988,0.048946816474199295,0.04177398607134819,0.03417816013097763,0.023796580731868744
0,6,X11,-0.11085711519535213,5.956962576135993,0.9985078573226929,0.9561530947685242,1.001995325088501,1.1425405740737915,0.9422593116760254,0.05848213657736778,0.041568174958229065,0.06696610152721405,0.0261815395206213,0.05426466837525368,0.028904635459184647,0.028920773416757584,0.023760369047522545,0.026724381372332573,0.046061474829912186,0.02719722129404545,0.029732313007116318,0.044337376952171326,0.07606406509876251,0.031007587909698486,0.028269970789551735,0.031823765486478806,0.0332174226641655,0.02132534235715866,0.022503303363919258,0.031533610075712204,0.04200151190161705,0.036575719714164734,0.03386739268898964,0.02421555481851101
0,7,X25,-3.8507822838145844,5.935430247336626,0.9968027472496033,0.9554036855697632,1.0019761323928833,1.1413229703903198,0.941568911075592,0.05974258854985237,0.04232199490070343,0.06119571253657341,0.0269297007471323,0.05802958831191063,0.02692483179271221,0.02779489755630493,0.023745600134134293,0.0269203782081604,0.042382027953863144,0.02601168118417263,0.027785565704107285,0.04216138273477554,0.07186224311590195,0.03038305602967739,0.028702622279524803,0.03346112370491028,0.03324767202138901,0.021310176700353622,0.022412285208702087,0.031104106456041336,0.04051358625292778,0.035251978784799576,0.033146653324365616,0.025014346465468407
0,8,X16,1.9577290466013153,5.928160093724728,0.9956777691841125,0.954053521156311,1.0019773244857788,1.1415354013442993,0.9420049786567688,0.05329250916838646,0.04370047152042389,0.06561482697725296,0.026772553101181984,0.05652611702680588,0.026516560465097427,0.027835234999656677,0.02374809980392456,0.026757504791021347,0.04113946110010147,0.025375355035066605,0.028046878054738045,0.04136801138520241,0.07250838726758957,0.030866051092743874,0.02819729596376419,0.032807230949401855,0.03278746455907822,0.021348986774683,0.022256847470998764,0.030492695048451424,0.039538055658340454,0.03596476465463638,0.03449394926428795,0.024955786764621735
0,9,X2,-2.3687960839584985,5.91984667442739,0.9926241636276245,0.9556517004966736,1.002284049987793,1.1427372694015503,0.941741943359375,0.05165410414338112,0.049544479697942734,0.06037388741970062,0.031470250338315964,0.06339440494775772,0.026701418682932854,0.0334358736872673,0.02363577112555504,0.02675277180969715,0.03753998503088951,0.024830350652337074,0.029405081644654274,0.04277845099568367,0.05391651764512062,0.0340278334915638,0.029369596391916275,0.027499759569764137,0.032114289700984955,0.021538862958550453,0.022595291957259178,0.026451000943779945,0.03407271206378937,0.037894099950790405,0.03922371193766594,0.02458704076707363
