episode,step,total_loss,loss_X1,loss_X3,loss_X4,loss_X5,loss_X6,loss_X7,loss_X10,loss_X11,loss_X12,loss_X13,loss_X14,loss_X15,loss_X16,loss_X17,loss_X18,loss_X19,loss_X20,loss_X21,loss_X22,loss_X23,loss_X24,loss_X25,loss_X26,loss_X27,loss_X28,loss_X29,loss_X30,loss_X31,loss_X32,loss_X33,loss_X34,loss_X35,loss_X36,loss_X37,loss_X38,loss_X39,loss_X40,loss_X41,loss_X42,loss_X43,loss_X44,loss_X45,loss_X46,loss_X47,loss_X48,loss_X49,loss_X50,loss_X9
0,0,103.47742002010345,1.02772057056427,0.9859315156936646,1.0553823709487915,1.0445493459701538,0.9278498888015747,0.8864287734031677,2.6217386722564697,1.5360478162765503,1.8136249780654907,2.415512800216675,0.9704517126083374,0.6303615570068359,1.9959152936935425,1.3164520263671875,2.4733479022979736,1.2290682792663574,2.1427173614501953,1.8045789003372192,1.0593042373657227,1.1899445056915283,2.7463371753692627,1.4015790224075317,1.790663480758667,4.394925117492676,1.2800555229187012,1.9472676515579224,3.441343069076538,2.6205356121063232,1.1460745334625244,2.1177713871002197,1.9316266775131226,5.17469596862793,5.640726566314697,4.533548355102539,3.63793683052063,4.965037822723389,5.120209217071533,4.115840435028076,3.9604945182800293,0.6794739961624146,2.9422667026519775,2.4105260372161865,2.1507692337036133,0.8563054203987122,2.230624198913574,2.0935492515563965,2.2661561965942383,1.4964414834976196
0,1,14.114205957576633,1.0300822257995605,0.9850274920463562,1.054790735244751,1.0346853733062744,0.9315699338912964,0.8865839838981628,2.479259729385376,0.028089698404073715,0.025890661403536797,0.026986530050635338,0.0282351765781641,0.029352018609642982,0.04316158592700958,0.04774588719010353,0.19615527987480164,0.2729966938495636,0.04420751333236694,0.23946672677993774,0.9723429083824158,0.17104041576385498,0.11950583010911942,0.0888882428407669,0.09165213257074356,2.278188943862915,0.06034306064248085,0.13110998272895813,0.0323675237596035,0.030602995306253433,0.02354375459253788,0.47801846265792847,0.03745149448513985,0.331970751285553,0.2887972295284271,1.1534851789474487,0.22442154586315155,0.264268159866333,0.1675291508436203,0.8058990836143494,0.46222805976867676,0.17079682648181915,0.2762869894504547,0.06072228401899338,0.07688359171152115,0.16037587821483612,0.286784291267395,0.0571679025888443,0.12829752266407013,0.037140313535928726
0,2,16.784177885577083,1.0287951231002808,0.9897665977478027,1.054658055305481,1.035451054573059,0.9290464520454407,0.8816580772399902,2.654907464981079,0.03383953124284744,0.022433994337916374,0.029034676030278206,0.02503124624490738,0.02256632409989834,0.03390564024448395,0.14875838160514832,0.32474949955940247,0.30095770955085754,0.024521540850400925,0.30458536744117737,1.0063587427139282,0.14190585911273956,0.3029426634311676,0.08518081158399582,0.06951750069856644,2.378349542617798,0.024381212890148163,0.15291377902030945,0.02963099628686905,0.041301365941762924,0.03232473134994507,0.2247549295425415,0.20472334325313568,0.7447493076324463,0.6376942992210388,0.9622175693511963,0.23934471607208252,0.26647859811782837,0.43053126335144043,1.806473731994629,0.17657095193862915,0.05628547817468643,0.2602669894695282,0.19298739731311798,0.06739503890275955,0.2770421802997589,0.4675423502922058,0.13388611376285553,0.22381386160850525,0.03744611144065857
0,3,17.99371410422027,1.0337613821029663,0.9902891516685486,1.0594829320907593,1.0413540601730347,0.927853524684906,0.8807637095451355,2.6496903896331787,0.025620676577091217,0.021219778805971146,0.028832118958234787,0.024163732305169106,0.0244170892983675,0.03158904239535332,0.13355520367622375,0.1638106256723404,0.08561632037162781,0.026418540626764297,0.5938788652420044,1.0039112567901611,0.20247308909893036,0.1583998203277588,0.057102810591459274,0.0231973584741354,2.1775918006896973,0.04535184055566788,0.0764068141579628,0.051659174263477325,0.09679901599884033,0.032823991030454636,0.8251737356185913,0.04780058190226555,0.3963810205459595,0.8530598878860474,0.6258071660995483,0.44664499163627625,0.4582994878292084,0.6479334831237793,2.813995361328125,0.15245026350021362,0.0712815672159195,0.42816898226737976,0.06387909501791,0.07893293350934982,0.19613617658615112,0.5956267714500427,0.03993088752031326,0.28743666410446167,0.04354473948478699
0,4,14.409395737200976,1.029297113418579,0.9946951866149902,1.0547789335250854,1.0449109077453613,0.927882194519043,0.8837542533874512,0.019592197611927986,0.021760430186986923,0.02319425530731678,0.023755405098199844,0.023114636540412903,0.02447633445262909,0.029546497389674187,0.2523917555809021,0.2957187294960022,0.06581728905439377,0.04579486325383186,0.6241316795349121,0.04596434161067009,0.10605674982070923,0.3137405812740326,0.10509264469146729,0.02789408341050148,0.05153001472353935,0.026305900886654854,0.07580431550741196,0.09818834811449051,0.21587994694709778,0.022933170199394226,0.1278650313615799,0.08182689547538757,0.37808430194854736,2.711935520172119,1.3532074689865112,0.7421519756317139,0.5405677556991577,0.6705850958824158,2.4340739250183105,0.1146252229809761,0.05211887136101723,0.5692541599273682,0.05619600787758827,0.024865221232175827,0.24624237418174744,0.43623441457748413,0.07300224900245667,0.03949420899152756,0.031317148357629776
0,5,16.876125431060792,1.0290138721466064,0.992189884185791,1.0551356077194214,1.0412027835845947,0.9279787540435791,0.8816590309143066,0.02276420220732689,0.02582610584795475,0.022896697744727135,0.02573714591562748,0.021914562210440636,0.022506941109895706,0.03112536109983921,0.07089399546384811,0.23232831060886383,0.06096542999148369,0.05763600766658783,0.625562310218811,0.08257411420345306,0.17330613732337952,0.45744165778160095,0.4283163249492645,0.03392626345157623,0.05306238308548927,0.04177943244576454,0.5286435484886169,0.05559111014008522,0.26331427693367004,0.024494344368577003,0.10498609393835068,0.09124229848384857,1.1374188661575317,3.4185969829559326,1.5870040655136108,0.8538612723350525,0.46417444944381714,0.6755057573318481,2.3568172454833984,0.10964211821556091,0.06219925731420517,0.6366693377494812,0.06634819507598877,0.024523694068193436,0.40136468410491943,0.16140010952949524,0.0975031927227974,0.04750194028019905,0.03132322058081627
0,6,16.557287853211164,1.0274615287780762,0.9931508898735046,1.0553996562957764,1.043053388595581,0.928056001663208,0.8823253512382507,0.027025707066059113,0.024337133392691612,0.02291734330356121,0.025306008756160736,0.022452987730503082,0.02376427873969078,0.02688688226044178,0.12036769837141037,0.3352692127227783,0.10591618716716766,0.0670647919178009,0.30925318598747253,0.10513875633478165,0.2335631251335144,0.15599896013736725,0.2549143433570862,0.027991026639938354,0.08333523571491241,0.03273109346628189,0.052943773567676544,0.06320258229970932,0.11494032293558121,0.048319634050130844,0.07290691882371902,0.11056165397167206,1.2455692291259766,3.554370403289795,1.9796947240829468,0.544263482093811,0.7764802575111389,0.8691272139549255,2.257519006729126,0.08526411652565002,0.07164405286312103,0.6150473356246948,0.061983756721019745,0.02445109374821186,0.41651323437690735,0.2402442991733551,0.0801301896572113,0.050431717187166214,0.03155553340911865
0,7,16.36727455481887,1.0279734134674072,0.9901508092880249,1.0548590421676636,1.045169472694397,0.9278411269187927,0.8822291493415833,0.034069761633872986,0.023708218708634377,0.023449786007404327,0.024595104157924652,0.023343434557318687,0.024929966777563095,0.026419024914503098,0.07437419146299362,0.29190292954444885,0.04444342106580734,0.08147113770246506,0.3190189003944397,0.12992875277996063,0.06462245434522629,0.14184865355491638,0.26694217324256897,0.026049597188830376,0.1933274120092392,0.025144748389720917,0.05897359177470207,0.0457678884267807,0.09351631999015808,0.07206486910581589,0.04163561761379242,0.35242190957069397,1.5573387145996094,4.313395977020264,0.3803604543209076,0.5024812817573547,0.7375105023384094,1.0491739511489868,2.423600673675537,0.07165546715259552,0.040472034364938736,0.7438344955444336,0.0794539600610733,0.03554471954703331,0.06732912361621857,0.36939698457717896,0.23678521811962128,0.038733478635549545,0.03059305064380169
1,0,103.16929729580879,1.02772057056427,0.9859315156936646,1.0553823709487915,1.0445493459701538,0.9278498888015747,0.8864287734031677,2.4487295150756836,1.6920065879821777,4.059794902801514,2.782891035079956,0.7966314554214478,1.429819941520691,1.9539501667022705,1.3458484411239624,2.9257936477661133,2.2163355350494385,1.7779093980789185,1.2308363914489746,0.9685022234916687,1.9279659986495972,2.5066723823547363,1.3626574277877808,1.5629587173461914,4.889628887176514,1.4500664472579956,2.746171712875366,4.3048601150512695,2.297403335571289,1.060970664024353,1.4701505899429321,1.8081488609313965,5.168432712554932,5.235815525054932,4.406702041625977,3.1049580574035645,4.529787540435791,4.810711860656738,4.041566848754883,4.047248363494873,0.7968438863754272,2.1164937019348145,1.9329880475997925,1.2789515256881714,0.4715537130832672,1.548202395439148,1.4945002794265747,2.2336249351501465,1.7486389875411987
1,1,14.354027383029461,1.0334304571151733,0.9915249347686768,1.064880609512329,1.0362342596054077,0.9320021867752075,0.8860311508178711,2.4262592792510986,0.023524096235632896,0.024939289316534996,0.035973209887742996,0.027406489476561546,0.026748094707727432,0.0832872986793518,0.03383346274495125,0.1174893006682396,0.03550544008612633,0.028039710596203804,0.16929642856121063,0.45392271876335144,0.1565283089876175,0.31333503127098083,0.04900979995727539,0.17896054685115814,2.5610525608062744,0.17110523581504822,0.08794998377561569,0.09345701336860657,0.0532890260219574,0.213650181889534,0.4436594247817993,0.08173982799053192,0.29408514499664307,0.9603935480117798,0.14934925734996796,0.3655232787132263,1.0327520370483398,0.2576809823513031,0.5919348001480103,0.23497842252254486,0.07438355684280396,0.20276710391044617,0.04501926526427269,0.16361546516418457,0.39289331436157227,0.1093263179063797,0.10586132854223251,0.11547975987195969,0.17920131981372833
