dpo_loss,reward,cov_bonus,score,target,value,episode,step,run_started_at,run_dir,train_candidates_total,train_candidates_parsed,train_candidates_invalid,train_candidate_parse_rate,train_steps_total,train_steps_with_any_valid_candidate,train_steps_teacher_fallback,train_teacher_fallback_rate,n_nodes,prompt_strategy,prompt_tokens_mean,prompt_tokens_max,peak_vram_gb,env_queries_executed,env_queries_lookahead,env_queries_observational,env_queries_total,lookahead_on_student,policy_update
0.6931471824645996,0.6261669397354126,7.419828195652397,8.045995135387809,X17,3.6,0,0,2026-08-04T03:47:14,/scratch/alpine/paco0228/ACE/results/curc_30node_budget_fairness/ace_student/seed_789/job_30802950/run_20260804_034714_seed789,1644,1644,0,1.0,505,468,0,0.0,29,full,860.7981651376147,891,39.590655488,82600,0,39400,122000,True,dpo
0.6997100114822388,-1.5,12.12938226743458,10.62938226743458,X17,1.949117,0,1,2026-08-04T03:47:14,/scratch/alpine/paco0228/ACE/results/curc_30node_budget_fairness/ace_student/seed_789/job_30802950/run_20260804_034714_seed789,1644,1644,0,1.0,505,468,0,0.0,29,full,860.7981651376147,891,39.590655488,82600,0,39400,122000,True,dpo
0.7681477069854736,-1.5,20.28398048075298,18.78398048075298,X18,2.78474395,0,2,2026-08-04T03:47:14,/scratch/alpine/paco0228/ACE/results/curc_30node_budget_fairness/ace_student/seed_789/job_30802950/run_20260804_034714_seed789,1644,1644,0,1.0,505,468,0,0.0,29,full,860.7981651376147,891,39.590655488,82600,0,39400,122000,True,dpo
0.607424259185791,-1.5,11.790095964619734,10.290095964619734,X19,3.150835474797,0,3,2026-08-04T03:47:14,/scratch/alpine/paco0228/ACE/results/curc_30node_budget_fairness/ace_student/seed_789/job_30802950/run_20260804_034714_seed789,1644,1644,0,1.0,505,468,0,0.0,29,full,860.7981651376147,891,39.590655488,82600,0,39400,122000,True,dpo
0.67170250415802,22.601280689239502,5.228582766369663,27.829863455609164,X3,3.84170407547306,1,0,2026-08-04T03:47:14,/scratch/alpine/paco0228/ACE/results/curc_30node_budget_fairness/ace_student/seed_789/job_30802950/run_20260804_034714_seed789,1644,1644,0,1.0,505,468,0,0.0,29,full,860.7981651376147,891,39.590655488,82600,0,39400,122000,True,dpo
0.8286752700805664,-1.5,10.930290348456838,9.430290348456838,X7,-3.85977179060606,1,1,2026-08-04T03:47:14,/scratch/alpine/paco0228/ACE/results/curc_30node_budget_fairness/ace_student/seed_789/job_30802950/run_20260804_034714_seed789,1644,1644,0,1.0,505,468,0,0.0,29,full,860.7981651376147,891,39.590655488,82600,0,39400,122000,True,dpo
0.7842448353767395,-1.5,18.580578656191264,17.080578656191264,X2,2.5108864,1,2,2026-08-04T03:47:14,/scratch/alpine/paco0228/ACE/results/curc_30node_budget_fairness/ace_student/seed_789/job_30802950/run_20260804_034714_seed789,1644,1644,0,1.0,505,468,0,0.0,29,full,860.7981651376147,891,39.590655488,82600,0,39400,122000,True,dpo
0.8150880336761475,-1.5,6.430939603896873,4.930939603896873,X17,-1.50678690441,1,3,2026-08-04T03:47:14,/scratch/alpine/paco0228/ACE/results/curc_30node_budget_fairness/ace_student/seed_789/job_30802950/run_20260804_034714_seed789,1644,1644,0,1.0,505,468,0,0.0,29,full,860.7981651376147,891,39.590655488,82600,0,39400,122000,True,dpo
0.4484812617301941,-1.5,9.220316820829076,7.720316820829076,X17,4.9,1,4,2026-08-04T03:47:14,/scratch/alpine/paco0228/ACE/results/curc_30node_budget_fairness/ace_student/seed_789/job_30802950/run_20260804_034714_seed789,1644,1644,0,1.0,505,468,0,0.0,29,full,860.7981651376147,891,39.590655488,82600,0,39400,122000,True,dpo
0.24710142612457275,-1.5,1.3499441020034697,-0.1500558979965303,X19,-0.17,1,6,2026-08-04T03:47:14,/scratch/alpine/paco0228/ACE/results/curc_30node_budget_fairness/ace_student/seed_789/job_30802950/run_20260804_034714_seed789,1644,1644,0,1.0,505,468,0,0.0,29,full,860.7981651376147,891,39.590655488,82600,0,39400,122000,True,dpo
0.020054303109645844,-1.5,3.331845906226019,1.831845906226019,X19,-3.9766113044,1,8,2026-08-04T03:47:14,/scratch/alpine/paco0228/ACE/results/curc_30node_budget_fairness/ace_student/seed_789/job_30802950/run_20260804_034714_seed789,1644,1644,0,1.0,505,468,0,0.0,29,full,860.7981651376147,891,39.590655488,82600,0,39400,122000,True,dpo
6.44710636138916,-1.5,1.90642292823104,0.4064229282310401,X11,1.5,1,9,2026-08-04T03:47:14,/scratch/alpine/paco0228/ACE/results/curc_30node_budget_fairness/ace_student/seed_789/job_30802950/run_20260804_034714_seed789,1644,1644,0,1.0,505,468,0,0.0,29,full,860.7981651376147,891,39.590655488,82600,0,39400,122000,True,dpo
0.543724775314331,17.453155994415283,3.304534346215731,44.231647803558474,X7,3.967560858876,2,0,2026-08-04T03:47:14,/scratch/alpine/paco0228/ACE/results/curc_30node_budget_fairness/ace_student/seed_789/job_30802950/run_20260804_034714_seed789,1644,1644,0,1.0,505,468,0,0.0,29,full,860.7981651376147,891,39.590655488,82600,0,39400,122000,True,dpo
0.004212507046759129,-1.5,4.676186054099037,27.413786989714843,X7,-4.688898,2,1,2026-08-04T03:47:14,/scratch/alpine/paco0228/ACE/results/curc_30node_budget_fairness/ace_student/seed_789/job_30802950/run_20260804_034714_seed789,1644,1644,0,1.0,505,468,0,0.0,29,full,860.7981651376147,891,39.590655488,82600,0,39400,122000,True,dpo
