episode,step,target,loss
7,7,X3,0.11924919582088478
7,8,X3,0.03505958329333225
7,9,X3,0.09098336501483573
7,10,X3,0.029437985474032757
7,11,X3,0.06893433919503877
7,12,X3,0.044214629251655424
7,13,X3,0.270392751932377
7,14,X3,0.018849728270424748
7,15,X3,0.07792645662266295
7,16,X3,0.011347076022502733
7,17,X3,0.009102185349092906
7,18,X3,0.014965956628657295
7,19,X3,0.004285143478568898
8,0,,0.2739192168228328
8,1,,0.2199042341671884
8,2,,0.20305858552455902
8,3,,0.315530750900507
8,4,,0.3081182427704334
8,5,X3,0.025027159819728695
8,6,X3,0.02476656265935162
8,7,X3,0.14197177704772912
8,8,X3,0.03106446821220743
8,9,X3,0.06539373223859002
8,10,X3,0.09553621547092916
8,11,X3,0.1412532355170697
8,12,X3,0.25035331660183147
8,13,X3,0.11233264472684823
8,14,X3,0.05903255188604817
8,15,X3,0.07662948433426209
8,16,X3,0.020370389085655916
8,17,X3,0.02715636376524344
8,18,X3,0.11646915342134889
8,19,X3,0.040002990383072756
9,0,,0.2776817362755537
9,1,,0.19011238776147366
9,2,,0.15135892294347286
9,3,,0.19114600494503975
9,4,,0.28076683171093464
9,5,X3,0.15974068141076714
9,6,X3,0.18515173834748566
9,7,X3,0.0629366462235339
9,8,X3,0.20687771576922387
9,9,X3,0.034870297353336355
9,10,X3,0.03343901890912093
9,11,X3,0.111541088870581
9,12,X3,0.05018661959366
9,13,X3,0.11640083172824234
9,14,X3,0.059798201895318925
9,15,X3,0.10634891828522086
9,16,X3,0.04751989655778743
9,17,X3,0.0486487171438057
9,18,X3,0.06631748445215635
9,19,X3,0.11900692773633637
10,0,,0.07153207715600729
10,1,,0.3258674517273903
10,2,,0.24151665344834328
10,3,,0.10392390377819538
10,4,,0.14785746857523918
10,5,X3,0.045542484236648306
10,6,X3,0.28644387010717764
10,7,X3,0.03850059790420346
10,8,X3,0.2497417980339378
10,9,X3,0.09606627185712568
10,10,X3,0.12359482583997305
10,11,X3,0.01014790690078371
10,12,X3,0.029983847634866834
10,13,X3,0.011458175845746155
10,14,X3,0.1434528763202252
10,15,X3,0.041900192006778525
10,16,X3,0.11714423372177407
10,17,X3,0.01530336282303324
10,18,X3,0.004952542653882119
10,19,X3,0.035950581663200865
11,0,,0.16992004215717316
11,1,,0.1001603715121746
11,2,,0.2546079717576504
11,3,,0.20848804153501987
11,4,,0.14604972302913666
11,5,X3,0.05343259660003241
11,6,X3,0.09187140062567778
11,7,X3,0.014830493895715335
11,8,X3,0.0866243437412777
11,9,X3,0.1663491855142638
11,10,X3,0.039759874844094156
11,11,X3,0.09537891946092714
11,12,X3,0.027353338915418135
11,13,X3,0.03526722133392468
11,14,X3,0.050575126660987735
11,15,X3,0.008149729492288316
11,16,X3,0.06253554282011464
11,17,X3,0.01976100059619057
11,18,X3,0.16600276192184538
11,19,X3,0.022039477450562117
12,0,,0.31736079789698124
12,1,,0.08389132772572339
12,2,,0.29800171963870525
12,3,,0.03275227337144315
12,4,,0.1491357535123825
12,5,X3,0.019651860173325986
12,6,X3,0.305937034310773
12,7,X3,0.0774009219603613
12,8,X3,0.17755093704909086
12,9,X3,0.19651070551481098
12,10,X3,0.02084451642804197
12,11,X3,0.05332836299203336
12,12,X3,0.05770700526772998
12,13,X3,0.017942768150533084
12,14,X3,0.0473323872720357
12,15,X3,0.11093773855827749
12,16,X3,0.08236134263279382
12,17,X3,0.09876547032035887
12,18,X3,0.06725346189341508
12,19,X3,0.07726898515829816
13,0,,0.1323165576905012
13,1,,0.303801778703928
13,2,,0.17613421007990837
13,3,,0.09747845213860273
13,4,,0.24762706644833088
13,5,X3,0.05576797480171081
13,6,X3,0.035783278712187894
13,7,X3,0.16260211183544016
13,8,X3,0.07990062248427421
13,9,X3,0.007642237555955944
13,10,X3,0.06900096237222897
13,11,X3,0.05997511219175067
13,12,X3,0.16897763760061935
13,13,X3,0.053392561658256454
13,14,X3,0.18117431364953518
13,15,X3,0.08137262547097635
13,16,X3,0.04280154456500895
13,17,X3,0.12867755081970245
13,18,X3,0.03754587975345203
13,19,X3,0.031885605454590404
14,0,,0.08770627807825804
14,1,,0.22497770190238953
14,2,,0.3822965808212757
14,3,,0.1467512557283044
14,4,,0.05500418832525611
14,5,X3,0.08305324592220131
14,6,X3,0.04635687672998756
14,7,X3,0.2239631022384856
14,8,X3,0.04381102327897679
14,9,X3,0.0167600851127645
14,10,X3,0.14151798433158547
14,11,X3,0.0422922691795975
14,12,X3,0.12410217412980273
14,13,X3,0.019304728013594286
14,14,X3,0.0528866590175312
14,15,X3,0.09313731535803527
14,16,X3,0.03248304731096141
14,17,X3,0.032404881214461057
14,18,X3,0.02868078350002179
14,19,X3,0.003334183094011678
15,0,,0.2723103016614914
15,1,,0.17607394140213728
15,2,,0.3122875578701496
15,3,,0.13049560016952455
15,4,,0.06252130272332579
15,5,X3,0.03789065242744982
15,6,X3,0.03765794634819031
15,7,X3,0.008950438423198648
15,8,X3,0.14723553156363778
15,9,X3,0.1575965778029058
15,10,X3,0.16743044555187225
15,11,X3,0.15902357210870832
15,12,X3,0.02673106492147781
15,13,X3,0.10098615067545325
15,14,X3,0.022398630957468413
15,15,X3,0.12003360991366208
15,16,X3,0.016450983450340573
15,17,X3,0.0401571060938295
15,18,X3,0.03504499702830799
15,19,X3,0.026777138555189595
16,0,,0.3975229449570179
16,1,,0.09708587918430567
16,2,,0.1173415444791317
16,3,,0.3009927570819855
16,4,,0.03681696252897382
16,5,X3,0.06647400921792723
16,6,X3,0.05892578371276613
16,7,X3,0.04161451949039474
16,8,X3,0.030435008942731656
16,9,X3,0.018163234257372096
16,10,X3,0.0265236653649481
16,11,X3,0.02327433398750145
16,12,X3,0.07683909751358442
16,13,X3,0.05551881421706639
16,14,X3,0.03603808896878036
16,15,X3,0.04745444707077695
16,16,X3,0.031270926316210534
16,17,X3,0.01951430266490206
16,18,X3,0.027318935135554057
16,19,X3,0.28565295529551804
17,0,,0.1556732775643468
17,1,,0.2189092803746462
17,2,,0.16402345709502697
17,3,,0.11867565661668777
17,4,,0.10758812725543976
17,5,X3,0.26835298049263656
17,6,X3,0.15012451214715838
17,7,X3,0.12189209734788164
17,8,X3,0.0857786946289707
17,9,X3,0.09689520107349381
17,10,X3,0.12469348270678893
17,11,X3,0.05566561274463311
17,12,X3,0.023453448862710502
17,13,X3,0.019034786499105394
17,14,X3,0.01827277314805542
17,15,X3,0.016529136279132217
17,16,X3,0.05925142380874604
17,17,X3,0.09515005015418865
17,18,X3,0.013975903289974667
17,19,X3,0.027942796878051013
18,0,,0.18278789333999157
18,1,,0.36082538217306137
18,2,,0.1894776802510023
18,3,,0.18778998591005802
18,4,,0.13511047884821892
18,5,X3,0.07291874951624777
18,6,X3,0.02115879146003863
18,7,X3,0.0634548068192089
18,8,X3,0.020982335132430308
18,9,X3,0.17991820811585058
18,10,X3,0.1419946448004339
18,11,X3,0.04321896393230418
18,12,X3,0.028842680247180397
18,13,X3,0.06386596278389334
18,14,X3,0.13077665355376666
18,15,X3,0.14201915214653127
18,16,X3,0.05686054227408022
18,17,X3,0.049878318179253256
18,18,X3,0.035216869102441706
18,19,X3,0.04390819802938495
19,0,,0.45750729739665985
19,1,,0.17707417625933886
19,2,,0.21633492223918438
19,3,,0.12811515387147665
19,4,,0.1437734281644225
19,5,X3,0.08687150711193681
19,6,X3,0.06177598552312702
19,7,X3,0.0635328797652619
19,8,X3,0.1659737934533041
19,9,X3,0.21104901900980622
19,10,X3,0.06998482153721852
19,11,X3,0.13797300643636845
19,12,X3,0.058313597488449886
19,13,X3,0.0622210423607612
19,14,X3,0.06035053756204434
19,15,X3,0.1236901780939661
19,16,X3,0.025681684965093154
19,17,X3,0.03250561476670555
19,18,X3,0.004446414081030525
19,19,X3,0.03523572365520522
20,0,,0.2818313539028168
20,1,,0.29041821137070656
20,2,,0.10809295997023582
20,3,,0.10188946453854442
20,4,,0.21630688197910786
20,5,X3,0.16198085295036435
20,6,X3,0.34642009815433994
20,7,X3,0.040897550716181286
20,8,X3,0.07243115719757043
20,9,X3,0.09230854734778404
20,10,X3,0.04479235262260772
20,11,X3,0.09504949406255037
20,12,X3,0.14505480439402163
20,13,X3,0.1003433879086515
20,14,X3,0.11642317898804322
20,15,X3,0.02253699433640577
20,16,X3,0.014422343938349513
20,17,X3,0.027346986666088924
20,18,X3,0.04428135251509957
20,19,X3,0.01554199910879106
21,0,,0.3107987027615309
21,1,,0.20457409974187613
21,2,,0.15562650561332703
21,3,,0.09191635716706514
21,4,,0.10497984662652016
21,5,X3,0.12943515286315233
21,6,X3,0.38299808371812105
21,7,X3,0.20620601845439523
21,8,X3,0.035762892657658085
21,9,X3,0.04436382366111502
21,10,X3,0.1001263759098947
21,11,X3,0.04610991574736545
21,12,X3,0.0340702626563143
21,13,X3,0.06494009960442781
21,14,X3,0.12444657742162235
21,15,X3,0.060665285536742886
21,16,X3,0.012816650516469963
21,17,X3,0.08339403415448032
21,18,X3,0.01734879956347868
21,19,X3,0.022075495653552935
22,0,,0.19935509422793984
22,1,,0.1189998434856534
22,2,,0.12359016016125679
22,3,,0.2500012144446373
22,4,,0.09302629344165325
22,5,X3,0.18127819016808644
22,6,X3,0.041019765678356634
22,7,X3,0.0244711946870666
22,8,X3,0.011909250722965226
22,9,X3,0.11916226835819543
22,10,X3,0.06413867528317496
22,11,X3,0.32581882213708013
22,12,X3,0.17419606089242734
22,13,X3,0.19050810576300137
22,14,X3,0.05012802087730961
22,15,X3,0.010318807042494882
22,16,X3,0.1623527658666717
22,17,X3,0.03520863612720859
22,18,X3,0.06882540672086179
22,19,X3,0.032338418350263964
23,0,,0.23038376960903406
23,1,,0.23338882811367512
23,2,,0.05002540722489357
23,3,,0.16865553054958582
23,4,,0.14813768863677979
23,5,X3,0.132244215827086
23,6,X3,0.06658387002244126
23,7,X3,0.0427969212159951
23,8,X3,0.1740731795798638
23,9,X3,0.12981185492390068
23,10,X3,0.03180440702226406
23,11,X3,0.11078431863370497
23,12,X3,0.13117380999938177
23,13,X3,0.10714217213535449
23,14,X3,0.01691595265219803
23,15,X3,0.02956753009766544
23,16,X3,0.049750872618005815
23,17,X3,0.02713189930364024
23,18,X3,0.04250055871580116
23,19,X3,0.036053300024832424
24,0,,0.23673549853265285
24,1,,0.12101002596318722
24,2,,0.033985274843871593
24,3,,0.40539366379380226
24,4,,0.3523452468216419
24,5,X3,0.08279088919516653
24,6,X3,0.02837414097302826
24,7,X3,0.1050382792018354
24,8,X3,0.054458386439364403
24,9,X3,0.1002197926864028
24,10,X3,0.04683385725184053
24,11,X3,0.08722681683138944
24,12,X3,0.13590700417989865
24,13,X3,0.07801791353267618
24,14,X3,0.10311317292507738
24,15,X3,0.06265287993301172
24,16,X3,0.23101187837164616
24,17,X3,0.05282831462682225
24,18,X3,0.025447495998378145
24,19,X3,0.045690116443438455
25,0,,0.44583168625831604
25,1,,0.30943749472498894
25,2,,0.3453224264085293
25,3,,0.11795904207974672
25,4,,0.29123752750456333
25,5,X3,0.022454419813584536
25,6,X3,0.0868623154819943
25,7,X3,0.03756817729299655
25,8,X3,0.10036059861886315
25,9,X3,0.14963994751451537
25,10,X3,0.08255807581008412
25,11,X3,0.04953970803762786
25,12,X3,0.020838118729443522
25,13,X3,0.17176572530297562
25,14,X3,0.08413845107133966
25,15,X3,0.0911730638181325
25,16,X3,0.010024490466093994
25,17,X3,0.07991823709744494
25,18,X3,0.05771733997971751
25,19,X3,0.03029371903539868
26,0,,0.14050917699933052
26,1,,0.26228364929556847
26,2,,0.14759043045341969
26,3,,0.07349554169923067
26,4,,0.09041497763246298
26,5,X3,0.236336724832654
26,6,X3,0.2778813865734264
26,7,X3,0.16059627538197674
26,8,X3,0.09611107231467031
26,9,X3,0.08931848287465982
26,10,X3,0.06785431568278
26,11,X3,0.030796416773227975
26,12,X3,0.02730421526939608
26,13,X3,0.16734388167969882
26,14,X3,0.03652892474201508
26,15,X3,0.037619571085087955
26,16,X3,0.22794755824725144
26,17,X3,0.011905131501407595
26,18,X3,0.1542498514718318
26,19,X3,0.03637715107470285
27,0,,0.21901838295161724
27,1,,0.15808399254456162
27,2,,0.348554702475667
27,3,,0.15276844426989555
27,4,,0.07849268894642591
27,5,X3,0.023503196629462764
27,6,X3,0.3196994778700173
27,7,X3,0.036839726264588535
27,8,X3,0.06823458218423184
27,9,X3,0.028156088781543076
27,10,X3,0.0279233654437121
27,11,X3,0.058138199339737184
27,12,X3,0.07054072665050626
27,13,X3,0.0301872986019589
27,14,X3,0.08234394760802388
27,15,X3,0.11090209544636309
27,16,X3,0.019437452021520585
27,17,X3,0.14687373908236623
27,18,X3,0.04548064754635561
27,19,X3,0.06189422751776874
28,0,,0.1956029273569584
28,1,,0.11495076399296522
28,2,,0.030461741611361504
28,3,,0.1968418899923563
28,4,,0.06412627594545484
28,5,X3,0.08095755183603615
28,6,X3,0.07006292305595707
28,7,X3,0.03668614843627438
28,8,X3,0.2246899746969575
28,9,X3,0.10291102906921878
28,10,X3,0.024039678217377514
28,11,X3,0.07792302942834795
28,12,X3,0.08329324287478812
28,13,X3,0.07064632340916432
28,14,X3,0.06415020633721724
28,15,X3,0.07386446534655988
28,16,X3,0.0667553945495456
28,17,X3,0.01368393562734127
28,18,X3,0.03236464965448249
28,19,X3,0.07741564238676801
29,0,,0.07601659465581179
29,1,,0.27680978924036026
29,2,,0.041445543989539146
29,3,,0.11210305336862803
29,4,,0.15393575932830572
29,5,X3,0.030783760594204068
29,6,X3,0.22559415531577542
29,7,X3,0.03639142326574074
29,8,X3,0.05597584734277916
29,9,X3,0.0991460303630447
29,10,X3,0.034607759913342306
29,11,X3,0.06454856311029289
29,12,X3,0.0524480819949531
29,13,X3,0.07666679899557494
29,14,X3,0.014651483948910027
29,15,X3,0.10208624996266735
29,16,X3,0.08573498924488376
29,17,X3,0.05035988249755974
29,18,X3,0.05263457123419357
29,19,X3,0.03005752771787229
30,0,,0.26910111866891384
30,1,,0.10932029597461224
30,2,,0.15412592701613903
30,3,,0.12819055002182722
30,4,,0.1250431388616562
30,5,X3,0.2472329086449463
30,6,X3,0.08410354133229703
30,7,X3,0.054997967432427686
30,8,X3,0.07975643021927681
30,9,X3,0.012196981995430178
30,10,X3,0.04108255288883811
30,11,X3,0.014119572003437497
30,12,X3,0.02696219402423594
30,13,X3,0.022357792830007384
30,14,X3,0.1823892426036764
30,15,X3,0.02775453070353251
30,16,X3,0.0159138766457545
30,17,X3,0.054275019727356266
30,18,X3,0.09850512795674149
30,19,X3,0.024378185411478626
31,0,,0.18329458124935627
31,1,,0.12989445915445685
31,2,,0.17476631328463554
31,3,,0.18448453024029732
31,4,,0.180044112727046
31,5,X3,0.041271783236879855
31,6,X3,0.03950502016232349
31,7,X3,0.0805657499586232
31,8,X3,0.1274907784536481
31,9,X3,0.05333332283771597
31,10,X3,0.05129754380322993
31,11,X3,0.07209709295420907
31,12,X3,0.059506029821932316
31,13,X3,0.04104291182011366
31,14,X3,0.11247958547028247
31,15,X3,0.184332835895475
31,16,X3,0.014163967316562776
31,17,X3,0.021583715587439656
31,18,X3,0.14820206016884185
31,19,X3,0.003504787658130226
32,0,,0.0971547644585371
32,1,,0.25892035104334354
32,2,,0.3717537559568882
32,3,,0.05704490281641483
32,4,,0.04858148656785488
32,5,X3,0.10983677186595742
32,6,X3,0.08321006107144058
32,7,X3,0.1346321968594566
32,8,X3,0.05478680414307746
32,9,X3,0.04648140690369473
32,10,X3,0.0525647865870269
32,11,X3,0.17601307977020042
32,12,X3,0.07380798792291898
32,13,X3,0.0761192177706107
32,14,X3,0.08825582887129713
32,15,X3,0.053638784215763735
32,16,X3,0.14270604962075595
32,17,X3,0.06282941986864898
32,18,X3,0.05859647397664958
32,19,X3,0.0881462004599598
33,0,,0.16083107516169548
33,1,,0.21901893243193626
33,2,,0.1421684119850397
33,3,,0.19369911681860685
33,4,,0.10765817947685719
33,5,X3,0.046539039933122694
33,6,X3,0.25825054219239973
33,7,X3,0.16399691375045222
33,8,X3,0.07531817178823985
33,9,X3,0.13030416128458455
33,10,X3,0.051769722704193555
33,11,X3,0.12176652983180247
33,12,X3,0.06798052359226858
33,13,X3,0.024171489762011333
33,14,X3,0.1559076497942442
33,15,X3,0.08696984348534897
33,16,X3,0.12623532904581225
33,17,X3,0.06278903456222906
33,18,X3,0.0025811705725118372
33,19,X3,0.025545972424879437
34,0,,0.1899319477379322
34,1,,0.12881692592054605
34,2,,0.12062731944024563
34,3,,0.050673604011535645
34,4,,0.22529145330190659
34,5,X3,0.09195908031688305
34,6,X3,0.05385148091590963
34,7,X3,0.06410850497195497
34,8,X3,0.2369316473195795
34,9,X3,0.018515533717618382
34,10,X3,0.18472292012302205
34,11,X3,0.05218380749647622
34,12,X3,0.1384933151275618
34,13,X3,0.09709483478218317
34,14,X3,0.10910503906416125
34,15,X3,0.04236226588545833
34,16,X3,0.0032185150712393806
34,17,X3,0.04247505436796928
34,18,X3,0.15791509061818942
34,19,X3,0.026847540437302087
35,0,,0.3997997157275677
35,1,,0.24962009862065315
35,2,,0.10374648310244083
35,3,,0.2342261578887701
35,4,,0.04572545923292637
35,5,X3,0.010880061892748927
35,6,X3,0.11153205070877448
35,7,X3,0.0637958050792804
35,8,X3,0.12406169535825029
35,9,X3,0.08328233439533506
35,10,X3,0.07268812753318343
35,11,X3,0.07154569122212706
35,12,X3,0.1696124463051092
35,13,X3,0.18852114795299713
35,14,X3,0.10370386156137101
35,15,X3,0.03919650949683273
35,16,X3,0.04452350246356218
35,17,X3,0.08518303778873815
35,18,X3,0.1313031289173523
35,19,X3,0.07270252778835129
36,0,,0.29424647241830826
36,1,,0.15371492318809032
36,2,,0.3803591560572386
36,3,,0.21373641584068537
36,4,,0.11843907739967108
36,5,X3,0.1944013093598187
36,6,X3,0.08038517436943948
36,7,X3,0.11478696501580998
36,8,X3,0.16355950580327772
36,9,X3,0.14865160745102912
36,10,X3,0.09596294211223722
36,11,X3,0.08293301894445904
36,12,X3,0.019632441060821293
36,13,X3,0.045002149847277906
36,14,X3,0.06202729244250804
36,15,X3,0.037053114487207495
36,16,X3,0.027795209127361886
36,17,X3,0.06046436860924587
36,18,X3,0.06051348965775105
36,19,X3,0.033499494835268706
37,0,,0.1934849531389773
37,1,,0.04965732304845005
37,2,,0.08327262382954359
37,3,,0.13264078553766012
37,4,,0.16290023177862167
37,5,X3,0.06371700548334047
37,6,X3,0.12151148467091843
37,7,X3,0.2644930225214921
37,8,X3,0.049057928888942115
37,9,X3,0.05879473517416045
37,10,X3,0.0058530099086056
37,11,X3,0.09956419393711258
37,12,X3,0.08664966622018255
37,13,X3,0.046434863899776246
37,14,X3,0.03434799621390994
37,15,X3,0.040285236536874436
37,16,X3,0.09095662091567647
37,17,X3,0.10187185218092054
37,18,X3,0.16889199377328623
37,19,X3,0.05302754206059035
38,0,,0.1950426921248436
38,1,,0.14021584205329418
38,2,,0.22698585782200098
38,3,,0.06264494196511805
38,4,,0.13712222501635551
38,5,X3,0.08919482036435511
38,6,X3,0.062112537380016875
38,7,X3,0.006506416664706194
38,8,X3,0.23885846603661776
38,9,X3,0.13937214996258263
38,10,X3,0.029796518556395313
38,11,X3,0.15369151841150597
38,12,X3,0.052123233890597476
38,13,X3,0.03701787297904957
38,14,X3,0.1506810505015892
38,15,X3,0.034602321653437684
38,16,X3,0.06431583443918498
38,17,X3,0.011676136181449692
38,18,X3,0.07232879144430626
38,19,X3,0.06815724543048418
39,0,,0.14602803345769644
39,1,,0.24034418910741806
39,2,,0.12250980129465461
39,3,,0.21012340858578682
39,4,,0.24091967567801476
39,5,X3,0.19235756690613925
39,6,X3,0.027436575066531077
39,7,X3,0.08229726238641888
39,8,X3,0.06938128941692412
39,9,X3,0.10944742010906339
39,10,X3,0.0631887053605169
39,11,X3,0.025414918578462675
39,12,X3,0.020495791141001973
39,13,X3,0.09031458385288715
39,14,X3,0.03506175469374284
39,15,X3,0.020959042260074057
39,16,X3,0.0576287115982268
39,17,X3,0.03767015734047163
39,18,X3,0.158590894570807
39,19,X3,0.016785421597887762
40,0,,0.10246589919552207
40,1,,0.11634968221187592
40,2,,0.054286354570649564
40,3,,0.06268405867740512
40,4,,0.04119862231891602
40,5,X3,0.09931216864060843
40,6,X3,0.013639065102324821
40,7,X3,0.11905416345689446
40,8,X3,0.07707039374508895
40,9,X3,0.020473023680096958
40,10,X3,0.1483561111963354
40,11,X3,0.006969979083805811
40,12,X3,0.0930001120250381
40,13,X3,0.015694125526351854
40,14,X3,0.3199371754308231
40,15,X3,0.06091054873468238
40,16,X3,0.019012004351679934
40,17,X3,0.026629791460436536
40,18,X3,0.10859770086972276
40,19,X3,0.05652327802818036
41,0,,0.19529148004949093
41,1,,0.33974335715174675
41,2,,0.042692093178629875
41,3,,0.4492417722940445
41,4,,0.198987239273265
41,5,X3,0.10668447712669149
41,6,X3,0.08240553033465403
41,7,X3,0.05413298585335724
41,8,X3,0.09101598674897105
41,9,X3,0.2947045076871291
41,10,X3,0.0846295335504692
41,11,X3,0.1598837022902444
41,12,X3,0.05425461055710912
41,13,X3,0.022030020714737475
41,14,X3,0.053056554024806246
41,15,X3,0.10683311856701039
41,16,X3,0.23597826149489265
41,17,X3,0.074869720829156
41,18,X3,0.0759720256755827
41,19,X3,0.02585700344934594
42,0,,0.3313539884984493
42,1,,0.2460702285170555
42,2,,0.21467590890824795
42,3,,0.20943357422947884
42,4,,0.1954349633306265
42,5,X3,0.043008181324694306
42,6,X3,0.11380715807899833
42,7,X3,0.02820098728989251
42,8,X3,0.1063361952546984
42,9,X3,0.055061893770471215
42,10,X3,0.21813785191625357
42,11,X3,0.08495331788435578
42,12,X3,0.043270060123177245
42,13,X3,0.04084825038444251
42,14,X3,0.03282874100841582
42,15,X3,0.018344716780120507
42,16,X3,0.026881536992732435
42,17,X3,0.07210431480780244
42,18,X3,0.06774612769368105
42,19,X3,0.02168674537097104
43,0,,0.12291491497308016
43,1,,0.22232437506318092
43,2,,0.23765540774911642
43,3,,0.1378478817641735
43,4,,0.22307911701500416
43,5,X3,0.033525997161632404
43,6,X3,0.061867759097367525
43,7,X3,0.2089610887633171
43,8,X3,0.09533885805285536
43,9,X3,0.10086175028118305
43,10,X3,0.12968713411828503
43,11,X3,0.034169352176832035
43,12,X3,0.06278889311943203
43,13,X3,0.06912286521401256
43,14,X3,0.02384249956230633
43,15,X3,0.06005849180655787
43,16,X3,0.015442404292116407
43,17,X3,0.07502564153401181
43,18,X3,0.06966756950714625
43,19,X3,0.013429842700134031
44,0,,0.32747412752360106
44,1,,0.15211616270244122
44,2,,0.12997971288859844
44,3,,0.05781753920018673
44,4,,0.022868930478580296
44,5,X3,0.07310412230435759
44,6,X3,0.08696707341005094
44,7,X3,0.013839143410223187
44,8,X3,0.0659957553143613
44,9,X3,0.10007687052711844
44,10,X3,0.07058813588810153
44,11,X3,0.19704784848727286
44,12,X3,0.061280153546249494
44,13,X3,0.04070976347429678
44,14,X3,0.01152452344285848
44,15,X3,0.06362208721111529
44,16,X3,0.03300785619831004
44,17,X3,0.036136501395958476
44,18,X3,0.049599742218561005
44,19,X3,0.015055893250973895
45,0,,0.2371532954275608
45,1,,0.29438164085149765
45,2,,0.14068595133721828
