seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3014,3,family,scratch,120,2560,0.4715307383755449,0.11146955623888177,0.5115375363907296,
3014,3,family,warm,120,2560,0.037478146315648025,0.08057369967892584,0.03268975149750603,
3014,3,family,source_retrieval,120,2560,0.03392298049515122,0.014749370841053556,0.036053381567828745,0.6333333333333333
3014,3,family,source_mixture,120,2560,0.031508028407719116,0.014749370841053556,0.03337010147068195,0.7783745395676623
3014,3,family,scratch,200,2560,0.30838936256828736,0.01270695831247789,0.34124296304115515,
3014,3,family,warm,200,2560,0.032066090907024954,0.03797390630432739,0.03140966697399134,
3014,3,family,source_retrieval,200,2560,0.030562389558011608,0.0062545890677998634,0.03326325627914625,0.6333333333333333
3014,3,family,source_mixture,200,2560,0.029435225198318975,0.0062545890677998634,0.032010851435043314,0.7783745395676623
3014,3,family,scratch,400,2560,0.02521800130094715,0.013395907543231477,0.026531567274026672,
3014,3,family,warm,400,2560,0.01578068595478496,0.02682683498336047,0.014553336062721012,
3014,3,family,source_retrieval,400,2560,0.01453338702791152,0.009647944499534721,0.015076213975508942,0.6333333333333333
3014,3,family,source_mixture,400,2560,0.01419212141938855,0.009647944499534721,0.014697029966038973,0.7783745395676623
