step,target,value,query_samples,observed_total_loss,broad_total_loss,observed_nonroot_loss,broad_nonroot_loss,feasible_nonroot_loss
0,X1,4.623000144958496,50,10.303387120366096,50.53019048459828,5.182368531823158,49.50598676688969,7.619860294857062
1,X3,5.0,100,8.86343054100871,33.56861357949674,3.7300261072814465,32.54193269275129,5.623112355320094
2,X10,-5.0,150,6.534889057278633,15.08413041383028,1.3942375928163528,14.056000120937824,1.890582693158649
3,X10,4.5518622398376465,240,6.019971996545792,9.983626816794276,0.8932773768901825,8.958287892863154,0.9800104165527349
4,X6,5.0,290,5.91243577376008,8.348740703612567,0.7877625860273838,7.323806066066027,0.8575394091506799
5,X6,-5.0,340,5.83008199930191,5.971294478699565,0.6991461515426636,4.945107309147716,0.7206039054629703
6,X13,-3.8834095001220703,430,5.7584544736891985,4.913442339003086,0.6292122919112444,3.8875939026474953,0.6301868360800047
7,X2,-0.9055295586585999,480,5.745566280558705,4.916529337316751,0.6157045681029558,3.8905569948256016,0.6147959699543815
8,X14,4.685057163238525,530,5.7348907366395,4.861780853942037,0.6041938439011574,3.835641475394368,0.6064608530529465
9,X2,-4.880436897277832,620,5.72678486444056,4.932076425850392,0.5932768974453211,3.9053748324513435,0.5993714194822436
10,X9,0.4700794816017151,670,5.71745534799993,4.499970724061131,0.5852511133998632,3.473529877141118,0.5934704814571887
11,X16,-4.16739559173584,720,5.710890710353851,4.361573658511043,0.5820372700691223,3.335802970454097,0.5922246726695448
12,X23,-5.0,810,5.697878912091255,4.3227049596607685,0.5750507265329361,3.2981393225491047,0.5884863587173944
13,X11,-4.044230937957764,860,5.695353565737605,4.164013894274831,0.5736983995884657,3.139682861045003,0.5760660507561017
14,X9,-5.0,910,5.702104710042477,3.5289605237543586,0.5835268124938011,2.505244944244623,0.59755601931829
15,X8,-5.0,1000,5.6907073855400085,3.415750815346837,0.5740970969200134,2.392428757622838,0.5820722730519872
16,X7,5.0,1050,5.689030595123768,3.366008947789669,0.572283037006855,2.3426594361662865,0.5785048354106646
17,X14,-4.622556686401367,1100,5.68625851161778,3.2649713307619095,0.5695117879658937,2.2416219860315323,0.5667586869094521
18,X13,5.0,1190,5.6834249049425125,3.189663678407669,0.566933885216713,2.166365474462509,0.5606894550534587
19,X7,-4.465628147125244,1240,5.682653797790408,3.147078089043498,0.566293491050601,2.1238060276955366,0.5583229726180434
20,X16,5.0,1290,5.681143769994378,3.0803699418902397,0.5656538102775812,2.0572719499468803,0.556534341420047
21,X20,5.0,1380,5.679225482046604,3.0154622357338665,0.5644773617386818,1.9925126116722822,0.5545970297728975
22,X15,-5.0,1430,5.678700694814324,2.991467056423426,0.5642709825187922,1.9685811139643192,0.5535703166387975
23,X16,-1.2479829788208008,1480,5.679378420114517,2.9063913848251106,0.5636711418628693,1.8832499291747808,0.5527271427757418
24,X6,-1.5077112913131714,1570,5.6796121168881655,2.742536949366331,0.5633539725095034,1.7192853204905987,0.5515138277939211
25,X4,-4.879632472991943,1620,5.678918357938528,2.690089712664485,0.5630856119096279,1.666923163458705,0.5505893911467865
26,X10,-0.8095879554748535,1670,5.677369793877006,2.585547549650073,0.5629211273044348,1.562657816335559,0.5497536283219233
27,X2,5.0,1760,5.681396335363388,2.532619753479958,0.5657787024974823,1.5094962269067764,0.5516448695367823
28,X10,-1.9462071657180786,1810,5.680466499179602,2.398919863626361,0.5643515847623348,1.3756968807429075,0.5500788398009415
29,X10,-1.9163109064102173,1860,5.678604686632752,2.34594104513526,0.5630353931337595,1.322827186435461,0.5491472119853521
30,X13,-5.0,1950,5.677789583802223,2.30421107634902,0.5618743449449539,1.2810280285775661,0.5486818647089724
31,X18,-5.0,2000,5.677299233153462,2.274335688352585,0.5613909680396318,1.2511540353298187,0.5480084592709318
