seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3013,3,family,scratch,120,2560,0.993788837810131,1.1947261281385424,0.9714624722180857,
3013,3,family,warm,120,2560,0.05859333291381173,0.32192523458154837,0.02933423272850766,
3013,3,family,source_retrieval,120,2560,0.028889478810919116,0.020419705189581673,0.029830564768845498,0.8333333333333334
3013,3,family,source_mixture,120,2560,0.03041080373639497,0.020419714958820123,0.03152092471168106,0.797035402846724
3013,3,family,scratch,200,2560,0.322201863782197,0.2067485442992639,0.33503001039141184,
3013,3,family,warm,200,2560,0.038647384167649346,0.0888436070804652,0.03307002606622536,
3013,3,family,source_retrieval,200,2560,0.03203840987159491,0.020735597228466806,0.03329427794305359,0.8333333333333334
3013,3,family,source_mixture,200,2560,0.03150995683697812,0.020735638743009828,0.03270710329186347,0.797035402846724
3013,3,family,scratch,400,2560,0.0365499435010213,0.013730818121563952,0.03908540187651657,
3013,3,family,warm,400,2560,0.016244189682878846,0.04781303761473608,0.012736539912672486,
3013,3,family,source_retrieval,400,2560,0.012813965085551686,0.012754087470892442,0.012820618153847156,0.8333333333333334
3013,3,family,source_mixture,400,2560,0.01262861347082277,0.012754085723488467,0.012614672109415472,0.797035402846724
