episode,step,total_loss,loss_n_779b,loss_n_beab,loss_n_d82a,loss_n_2468,loss_n_29ef,loss_n_2f4f,loss_n_30f4,loss_n_3322,loss_n_3854,loss_n_38c5,loss_n_574d,loss_n_5c3c,loss_n_639c,loss_n_702d,loss_n_747a,loss_n_7f0b,loss_n_7f6e,loss_n_8342,loss_n_85a5,loss_n_8f6b,loss_n_95d1,loss_n_aded,loss_n_aef3,loss_n_b7e2,loss_n_b8ce,loss_n_c5e8,loss_n_e6a7,loss_n_e8dc
0,0,52.38287942409515,0.9554615020751953,1.0168070793151855,1.146030306816101,0.9968588352203369,1.6593350172042847,1.7919021844863892,1.6053909063339233,1.7807772159576416,2.8061556816101074,4.774378776550293,2.5610148906707764,1.1467124223709106,2.704390048980713,1.2272870540618896,2.3709373474121094,1.8080530166625977,3.927140712738037,1.3637646436691284,3.237884759902954,0.9337218999862671,2.2094902992248535,1.451453685760498,1.818235158920288,1.349214792251587,3.83709979057312,1.6283694505691528,1.1431493759155273,1.6265016794204712
0,1,6.269219727814198,0.9747500419616699,1.0160160064697266,1.1430913209915161,0.036236271262168884,0.030863363295793533,0.02795393019914627,0.06049931049346924,0.099465511739254,0.24663853645324707,1.950012445449829,0.16806301474571228,0.1259606033563614,0.03162546083331108,0.0472513809800148,0.025318751111626625,0.02415367402136326,0.0366990864276886,0.03252393379807472,0.09615626931190491,0.025879040360450745,0.051975857466459274,0.34314197301864624,0.05557910352945328,0.13265715539455414,0.2764168679714203,1.6023120880126953,0.08718840777873993,0.027876216918230057
0,2,5.0042489897459745,0.9585765600204468,1.0153802633285522,1.1464887857437134,0.04923468455672264,0.029358243569731712,0.029275977984070778,0.055312782526016235,0.19406436383724213,0.23065808415412903,0.5359216928482056,0.14825336635112762,0.22101156413555145,0.025400357320904732,0.06759564578533173,0.03352949395775795,0.022675666958093643,0.035881150513887405,0.03609158843755722,0.1304105818271637,0.04568878561258316,0.034770142287015915,0.1102835088968277,0.08161766827106476,0.5910761952400208,0.1653210073709488,1.3901236057281494,0.08085135370492935,0.03575235605239868
0,3,6.138313538953662,0.968370795249939,1.0149421691894531,1.1478538513183594,0.03143822401762009,0.030508466064929962,0.034963853657245636,0.07291698455810547,0.4083952009677887,0.28565725684165955,0.31461843848228455,0.7346828579902649,0.2877408564090729,0.025256464257836342,0.04535037279129028,0.03375670686364174,0.025268182158470154,0.03177080303430557,0.03185572847723961,0.14320895075798035,0.05955275148153305,0.041726432740688324,0.07342254370450974,0.6075301170349121,1.021918773651123,0.05613590404391289,0.9795185327529907,0.06815339624881744,0.06673237681388855
0,4,6.930962781980634,0.958821177482605,1.0147762298583984,1.1454523801803589,0.024147577583789825,0.04391626641154289,0.029896916821599007,0.11509202420711517,0.8138127326965332,0.6208668351173401,0.3374252915382385,2.29134464263916,0.2707085609436035,0.02610980160534382,0.12001016736030579,0.023828797042369843,0.0266546793282032,0.02676229737699032,0.02890797331929207,0.13191136717796326,0.03869497776031494,0.06142944097518921,0.048196811228990555,0.5439847707748413,0.0840231329202652,0.11397679150104523,0.13125775754451752,0.1305731236934662,0.22362008690834045
0,5,4.070251117646694,0.9584182500839233,1.0149253606796265,1.1452431678771973,0.024384278804063797,0.039860427379608154,0.028903884813189507,0.044660571962594986,0.18085482716560364,0.48836806416511536,0.4540756344795227,0.11249948292970657,0.026750460267066956,0.02616933360695839,0.1398763805627823,0.026843730360269547,0.02515445277094841,0.02924872189760208,0.02748831920325756,0.15339292585849762,0.02874165028333664,0.07060500234365463,0.10364729911088943,0.5648696422576904,0.06991133838891983,0.2017582356929779,0.24669921398162842,0.16872942447662354,0.16304045915603638
0,6,4.15418569855392,0.9610967040061951,1.0156636238098145,1.1457582712173462,0.026995476335287094,0.03931044787168503,0.027888374403119087,0.06805576384067535,0.18267805874347687,0.541896402835846,0.683723509311676,0.08701209723949432,0.024747025221586227,0.024654116481542587,0.15365588665008545,0.025539612397551537,0.03077048622071743,0.033068642020225525,0.026519961655139923,0.1652708798646927,0.026731044054031372,0.04983014985918999,0.1060686782002449,0.5421975255012512,0.10387950390577316,0.1722521334886551,0.046250224113464355,0.13531379401683807,0.2053721845149994
0,7,4.536046766862273,0.9581232666969299,1.0157676935195923,1.1443110704421997,0.025866016745567322,0.043821319937705994,0.027299216017127037,0.09624168276786804,0.15591731667518616,0.5512366890907288,0.6726250052452087,0.10578949004411697,0.02528587356209755,0.021799996495246887,0.21077364683151245,0.026276709511876106,0.03328200429677963,0.03530808165669441,0.024191446602344513,0.19580486416816711,0.030289875343441963,0.04285220801830292,0.05645817890763283,0.6475158929824829,0.21500740945339203,0.38157016038894653,0.10541189461946487,0.15409761667251587,0.027683764696121216
0,8,3.9878294065594675,0.9568215012550354,1.0154790878295898,1.1449109315872192,0.02557516098022461,0.036186035722494125,0.024421093985438347,0.0912255123257637,0.13152162730693817,0.548388659954071,0.4611954987049103,0.0970207080245018,0.023027002811431885,0.022982731461524963,0.12003233283758163,0.0237899050116539,0.02485085092484951,0.03317144885659218,0.02724335342645645,0.2207106053829193,0.02931950055062771,0.04847971722483635,0.06379614770412445,0.5481926798820496,0.2299208790063858,0.20747169852256775,0.10804027318954468,0.18873846530914307,0.02908521331846714
0,9,4.107862239703536,0.9574938416481018,1.0163428783416748,1.1450964212417603,0.02431357279419899,0.044544998556375504,0.023337971419095993,0.09191981703042984,0.15757352113723755,0.45089587569236755,0.4544309079647064,0.11022470146417618,0.025532729923725128,0.02399327978491783,0.1421082764863968,0.02224096842110157,0.025635672733187675,0.03236105293035507,0.028419578447937965,0.3252878785133362,0.03556530922651291,0.047424376010894775,0.05790439993143082,0.3993473947048187,0.31532394886016846,0.2984580099582672,0.1281988024711609,0.19197626411914825,0.02705630287528038
0,10,3.5148151502013207,0.9566134810447693,1.0158427953720093,1.143932819366455,0.024419652298092842,0.04236022010445595,0.024816792458295822,0.05856890231370926,0.24986954033374786,0.39924320578575134,0.47608649730682373,0.25878095626831055,0.02729749120771885,0.02398611232638359,0.07244422286748886,0.023921048268675804,0.022180821746587753,0.026819899678230286,0.024549057707190514,0.18702208995819092,0.025555787608027458,0.04473460838198662,0.09843558073043823,0.15816688537597656,0.1924508959054947,0.07362031191587448,0.1402568519115448,0.19074036180973053,0.025209536775946617
0,11,3.06672414727509,0.9556885957717896,1.0151925086975098,1.1440553665161133,0.02399369329214096,0.042756520211696625,0.02446613274514675,0.09486294537782669,0.1942906379699707,0.2678540050983429,0.07083971053361893,0.2291238158941269,0.02715972810983658,0.023281460627913475,0.08243615925312042,0.02091366797685623,0.02117929421365261,0.02308306097984314,0.021326027810573578,0.30891361832618713,0.027961235493421555,0.0509815439581871,0.10026417672634125,0.1731085479259491,0.21058796346187592,0.07771486788988113,0.12976166605949402,0.1715967059135437,0.025279667228460312
0,12,2.778540392592549,0.9561132192611694,1.0152204036712646,1.1436256170272827,0.021139968186616898,0.04173142462968826,0.026918498799204826,0.1293674111366272,0.16445066034793854,0.2486269623041153,0.06852445006370544,0.3482181429862976,0.03913307189941406,0.021304156631231308,0.042305078357458115,0.02355482429265976,0.023271722719073296,0.02610478550195694,0.021433169022202492,0.14634215831756592,0.024986958131194115,0.04342685267329216,0.06878998875617981,0.03892621025443077,0.164485365152359,0.06273314356803894,0.13798771798610687,0.1921113282442093,0.02967449463903904
0,13,2.352489006519318,0.9558470845222473,1.015588641166687,1.144361972808838,0.023400917649269104,0.0399322472512722,0.023775774985551834,0.07889395952224731,0.11447884887456894,0.19669361412525177,0.059036146849393845,0.07544224709272385,0.029043620452284813,0.02382897026836872,0.02553880400955677,0.02494577132165432,0.023935481905937195,0.025922955945134163,0.02246355637907982,0.13828645646572113,0.023118648678064346,0.0394032783806324,0.05186542496085167,0.030908305197954178,0.07715191692113876,0.10107603669166565,0.16125135123729706,0.29228097200393677,0.026654159650206566
0,14,2.01559467241168,0.9556124806404114,1.01566481590271,1.1444878578186035,0.024423401802778244,0.03800830990076065,0.025497790426015854,0.021143995225429535,0.13314251601696014,0.1666475087404251,0.05616862326860428,0.06115886941552162,0.022575916722416878,0.020936213433742523,0.03278987854719162,0.02303079143166542,0.02209041826426983,0.026666026562452316,0.02333679236471653,0.12340466678142548,0.024414919316768646,0.04610483720898628,0.05365976318717003,0.03016475960612297,0.08622986823320389,0.09557126462459564,0.1335904747247696,0.07563742250204086,0.026046613231301308
0,15,1.7652982782572508,0.954778790473938,1.0153416395187378,1.1453657150268555,0.02222627028822899,0.03358513489365578,0.02441028505563736,0.02329033613204956,0.02993040159344673,0.03090670146048069,0.0504859983921051,0.07159385085105896,0.023895585909485817,0.021682145074009895,0.03451578691601753,0.022650446742773056,0.022389113903045654,0.025826362892985344,0.022629451006650925,0.1164703220129013,0.02181650884449482,0.05054400861263275,0.03763521462678909,0.029784096404910088,0.07503568381071091,0.08592023700475693,0.1481599062681198,0.09276667982339859,0.024050520732998848
0,16,1.6673911176621914,0.9556148648262024,1.0156641006469727,1.1464364528656006,0.022338593378663063,0.03591481223702431,0.02445162460207939,0.02403545193374157,0.025989271700382233,0.03143054619431496,0.05060877278447151,0.06334520131349564,0.034364692866802216,0.025246622040867805,0.027632994577288628,0.02515573613345623,0.022895049303770065,0.023167315870523453,0.02162865921854973,0.09395493566989899,0.02370174042880535,0.0504249632358551,0.03222087770700455,0.02829623594880104,0.09241995960474014,0.08611106872558594,0.06663358211517334,0.09032382816076279,0.021555498242378235
0,17,1.7308335471898317,0.9553990364074707,1.0160256624221802,1.1473156213760376,0.022728463634848595,0.035003677010536194,0.025553373619914055,0.023030845448374748,0.023340072482824326,0.026811618357896805,0.050564199686050415,0.06156230345368385,0.04692057892680168,0.02474123053252697,0.025589067488908768,0.02290676161646843,0.021612633019685745,0.02640465460717678,0.02224723808467388,0.10956798493862152,0.023555923253297806,0.0521182082593441,0.03558636084198952,0.02573770470917225,0.11013771593570709,0.08212309330701828,0.06430230289697647,0.09541820734739304,0.04952126368880272
0,18,1.6520478948950768,0.9554845094680786,1.015979528427124,1.1476356983184814,0.02328767068684101,0.03329501301050186,0.023019978776574135,0.02773517183959484,0.024544114246964455,0.032870009541511536,0.045798979699611664,0.06515633314847946,0.03605973348021507,0.02637379989027977,0.02991488017141819,0.024388350546360016,0.021650979295372963,0.024104589596390724,0.022353066131472588,0.10148356109857559,0.022156933322548866,0.05130487307906151,0.03584340959787369,0.026254253461956978,0.0401448979973793,0.08882000297307968,0.07060591131448746,0.07990933209657669,0.051152102649211884
0,19,1.5973634012043476,0.9563512206077576,1.016324758529663,1.1470391750335693,0.022590260952711105,0.031268224120140076,0.023241089656949043,0.02561168000102043,0.024253807961940765,0.028058039024472237,0.042105335742235184,0.08012419193983078,0.04055127128958702,0.025171032175421715,0.03392993286252022,0.02500091679394245,0.024451060220599174,0.025471892207860947,0.02289992943406105,0.07412271201610565,0.023654239252209663,0.03582717478275299,0.04118669033050537,0.025810159742832184,0.050626643002033234,0.057399384677410126,0.07464022934436798,0.08133146911859512,0.03409300372004509
0,20,1.433570931851864,0.9562641978263855,1.0161011219024658,1.1472505331039429,0.02190469764173031,0.03635392710566521,0.02227659896016121,0.02235541120171547,0.021298283711075783,0.02364499866962433,0.038096167147159576,0.06268452107906342,0.022168653085827827,0.02155275084078312,0.034261900931596756,0.02123352326452732,0.0207938514649868,0.024561870843172073,0.021031547337770462,0.07840242981910706,0.022718185558915138,0.0314486101269722,0.034569911658763885,0.027143899351358414,0.05137145519256592,0.05744985118508339,0.037630919367074966,0.020844586193561554,0.03384920954704285
0,21,1.451200180500746,0.956791341304779,1.0157634019851685,1.1469604969024658,0.02226530760526657,0.035551559180021286,0.0237666554749012,0.022043297067284584,0.020711330696940422,0.023249084129929543,0.04003243148326874,0.0630095824599266,0.02384604513645172,0.02522127889096737,0.03513370454311371,0.021890971809625626,0.023836864158511162,0.019415827468037605,0.023519590497016907,0.08877440541982651,0.024167582392692566,0.0350504033267498,0.03180471435189247,0.03320210427045822,0.057764891535043716,0.050980422645807266,0.032170671969652176,0.02689741924405098,0.022990986704826355
0,22,1.4128675296902657,0.9562141299247742,1.0154857635498047,1.146997094154358,0.022935455664992332,0.03610827773809433,0.021359313279390335,0.023260468617081642,0.022194290533661842,0.0229188185185194,0.03658710792660713,0.06599534302949905,0.023705827072262764,0.02404330112040043,0.031653132289648056,0.02524636685848236,0.01906958781182766,0.02449098601937294,0.022022971883416176,0.04389876499772072,0.025473209097981453,0.029887409880757332,0.02915760688483715,0.03493063524365425,0.06788013130426407,0.05477238446474075,0.0339612253010273,0.024815496057271957,0.022760020568966866
0,23,1.4166108433157205,0.9565181732177734,1.015604019165039,1.1469236612319946,0.02302352525293827,0.03193434327840805,0.023366937413811684,0.023426631465554237,0.022344699129462242,0.02091694436967373,0.03666888549923897,0.08107903599739075,0.021758969873189926,0.024657458066940308,0.028445977717638016,0.02371344342827797,0.02184404619038105,0.02697419933974743,0.021430816501379013,0.06213619187474251,0.022464504465460777,0.028927722945809364,0.024894772097468376,0.023045172914862633,0.06446396559476852,0.05572616308927536,0.031134704127907753,0.024129794910550117,0.02429276704788208
0,24,1.4163274057209492,0.9560332298278809,1.0157440900802612,1.1465559005737305,0.023260431364178658,0.03458218276500702,0.024658333510160446,0.021153077483177185,0.02295876294374466,0.02151946909725666,0.040669035166502,0.06680843234062195,0.02264997735619545,0.026874912902712822,0.031122518703341484,0.025639628991484642,0.02105417475104332,0.023971468210220337,0.024143259972333908,0.05859007313847542,0.023264730349183083,0.026786306872963905,0.031411368399858475,0.02653288096189499,0.06872975081205368,0.04405643045902252,0.03299064561724663,0.02254760079085827,0.026685308665037155
1,0,53.31231741905212,0.9554615020751953,1.0168070793151855,1.146030306816101,1.4177777767181396,1.635648488998413,1.0497949123382568,2.627380847930908,1.3911436796188354,2.255610942840576,4.701963424682617,3.512105941772461,1.2636207342147827,2.786522150039673,1.3689790964126587,2.7953014373779297,2.363046884536743,3.236795425415039,0.9461523294448853,3.2068545818328857,0.9844218492507935,2.6824429035186768,1.6801888942718506,1.3467365503311157,1.6801466941833496,3.458649158477783,2.0009756088256836,0.84482741355896,1.45156991481781
1,1,10.861242171004415,0.9523316621780396,1.0155003070831299,1.1585843563079834,0.03030513972043991,0.02726786583662033,0.029456142336130142,2.5323245525360107,0.3329865038394928,0.1668439656496048,2.043836832046509,2.7108402252197266,0.052708614617586136,0.024299461394548416,0.17176589369773865,0.03284250199794769,0.025491362437605858,0.06356234103441238,0.028620166704058647,0.04907301440834999,0.027970468625426292,0.07313298434019089,0.2923954427242279,0.12806349992752075,0.9665795564651489,0.10836848616600037,0.029439877718687057,0.05059097334742546,0.2371930330991745
1,2,4.473862406238913,0.9545978903770447,1.0149667263031006,1.166264533996582,0.03667322173714638,0.026094771921634674,0.025799216702580452,0.08992072939872742,0.44041118025779724,0.07660146057605743,0.1650073081254959,0.7388507723808289,0.03946528211236,0.026927262544631958,0.2125369906425476,0.025756079703569412,0.02510673925280571,0.02965446002781391,0.022885363548994064,0.05863719433546066,0.030054980888962746,0.06730274856090546,0.6511664986610413,0.1300680786371231,0.5674824118614197,0.07529818266630173,0.05029767379164696,0.0895128846168518,0.14518508315086365
