step,target,value,query_samples,observed_total_loss,broad_total_loss,observed_nonroot_loss,broad_nonroot_loss,feasible_nonroot_loss
0,X1,-5.0,50,6.989683590829372,9.709340754896402,1.535210095345974,8.618446055799723,1.6359555528421577
1,X2,-4.0,100,6.151618827134371,4.347007884085178,0.6983387358486652,3.2563518658280373,0.7672955369343981
2,X3,-3.0,150,6.098378578200936,4.102419295161963,0.6419276390224695,3.011129107326269,0.6911626298290987
3,X4,-2.0,240,6.051846759393811,3.5433508429676293,0.5947605539113283,2.451933601871133,0.6197354282097269
4,X5,-1.0,290,6.045574568212032,3.290243902429938,0.5879039391875267,2.198709776625037,0.6068705521756783
5,X6,0.0,340,6.044834492728114,3.2594717174768446,0.5879357438534498,2.168091967701912,0.6075641692150384
6,X7,1.0,430,6.046939982101321,3.3405996009707453,0.5852465163916349,2.248260907828808,0.6257409434377526
7,X8,2.0,480,6.041300544515252,3.0063780419528485,0.5822754595428705,1.9145730249583721,0.5894395225138093
8,X9,3.0,530,6.036206405609846,2.7392416562885047,0.5811021141707897,1.6482207980006933,0.5914940059495468
9,X10,4.0,620,6.035903051495552,2.7665758598595858,0.579234316945076,1.6752421129494905,0.6014969524306556
10,X11,5.0,670,6.035749223083258,2.829498498514295,0.5786739252507687,1.7380834389477968,0.6012439726230998
11,X12,-5.0,720,6.035447372123599,2.8323310699313877,0.5781772863119841,1.740877052769065,0.6037151990070317
12,X13,-4.0,810,6.033303391188383,2.916233692318201,0.5773478262126446,1.8250425793230534,0.6027923720345522
13,X14,-3.0,860,6.032370358705521,2.9728783648461103,0.5771464407444,1.8818335812538862,0.6050837987180179
14,X16,-2.0,910,6.0290262419730425,3.0483381897211075,0.5765092689543962,1.9578347951173782,0.6029779207892716
15,X17,-1.0,1000,6.02963574975729,3.0439938668161632,0.5760124549269676,1.9532692078500986,0.6044739797556151
16,X18,0.0,1050,6.029890675097704,3.096325878798962,0.5759818740189075,2.0055441185832024,0.6080818405607715
17,X19,1.0,1100,6.030861539766192,2.9326873306185006,0.5756041239947081,1.8416358474642038,0.5891603821655735
18,X20,2.0,1190,6.030394181609154,2.772201231494546,0.5750220865011215,1.6811268124729395,0.57974171359092
19,X23,3.0,1240,6.030205804854631,2.801150940731168,0.5742545314133167,1.7099606860429049,0.5792163345807543
20,X24,4.0,1290,6.027087338268757,2.813988730683923,0.5738027766346931,1.72333181835711,0.5789910727180541
21,X25,5.0,1380,6.026237092912197,2.9103974532335997,0.573811911046505,1.8199124168604612,0.5786112622978787
22,X1,-2.0,1430,6.024344360455871,2.934986551851034,0.5735939498990774,1.8448364697396755,0.5783063579195489
23,X2,-1.0,1480,6.023112082853913,2.938575503975153,0.5731797460466623,1.8485890366137028,0.5779931757521506
24,X3,0.0,1570,6.022137433290482,3.0309616662561893,0.5729326903820038,1.9411207176744938,0.577578400222895
25,X4,1.0,1620,6.022554250434041,3.07328953333199,0.5728515703231096,1.983348997309804,0.5773865642646949
26,X5,2.0,1670,6.022085774689913,3.1039873380213976,0.5724891312420368,2.0140680093318224,0.5769585822320853
27,X6,3.0,1760,6.021178845316172,3.103936118260026,0.5721997655928135,2.0141403023153543,0.5765615977579728
28,X7,4.0,1810,6.02084231749177,2.7419196646660566,0.571964506059885,1.6521441023796797,0.5735166216424357
29,X8,5.0,1860,6.019850807264447,2.633679585903883,0.5713566709309816,1.5439807586371899,0.5724681354671095
30,X9,-5.0,1950,6.01919063180685,2.416519495099783,0.5705570206046104,1.326792772859335,0.5729969573051978
31,X10,-4.0,2000,6.018639653921127,2.4257628664374353,0.5704722702503204,1.3361293897032738,0.5730552400539939
