seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3007,10,family,scratch,120,2560,0.747892374375842,0.6347951399651834,0.8044409915811711,
3007,10,family,warm,120,2560,0.23937735265193283,0.6585446138477498,0.029793722054024342,
3007,10,family,source_retrieval,120,2560,0.18406618738076014,0.0372871047954267,0.25745572867342686,0.36666666666666664
3007,10,family,source_mixture,120,2560,0.10242847014367706,0.1435918752101047,0.08184676761046325,0.5633906568566517
3007,10,family,scratch,200,2560,0.2965900394418926,0.3309707530240077,0.27939968265083504,
3007,10,family,warm,200,2560,0.09992646441362454,0.23679100253054264,0.03149419535516547,
3007,10,family,source_retrieval,200,2560,0.05118932059874359,0.03803832502815091,0.05776481838403993,0.36666666666666664
3007,10,family,source_mixture,200,2560,0.06453897600650546,0.10377669164931864,0.04492011818509886,0.5633906568566517
3007,10,family,scratch,400,2560,0.024257085098130536,0.024093478489922167,0.024338888402234728,
3007,10,family,warm,400,2560,0.015227742557576916,0.023908981603479297,0.010887123034625728,
3007,10,family,source_retrieval,400,2560,0.013990046362642573,0.014923001944938952,0.013523568571494383,0.36666666666666664
3007,10,family,source_mixture,400,2560,0.013734306888155978,0.015558297189476492,0.01282231173749572,0.5633906568566517
