episode,episode_final_loss
0,2.050856400281191
1,2.050552450120449
2,2.0479762200266123
3,2.0509370425716043
4,2.0497207064181566
5,2.050646082498133
6,2.052538722753525
7,2.049983068369329
8,2.056753182783723
9,2.050122627057135
10,2.055378122255206
11,2.0498818336054683
12,2.050618899986148
13,2.04942808765918
14,2.05261498875916
15,2.053241961635649
16,2.0526841366663575
17,2.0503239315003157
18,2.054167843423784
19,2.0511211836710572
20,2.0495471619069576
21,2.049351504072547
22,2.0539271999150515
23,2.05072536598891
24,2.0502713210880756
25,2.0504890074953437
26,2.049154714681208
27,2.049089152365923
28,2.050135684199631
29,2.0537946624681354
30,2.051384241320193
31,2.0535625936463475
32,2.05021393019706
33,2.053050030954182
34,2.0495594553649426
35,2.055440624244511
36,2.050406747497618
37,2.058465827256441
38,2.053383259102702
39,2.049540455453098
