method,seed,n_nodes,episodes,final_total_loss,min_total_loss,ace_final_total_loss,ace_min_total_loss,elapsed_s
random_ens,123,5,40,2.049540455453098,2.0479762200266123,1.5572979930788278,0.5097886858507991,1051.2190811634064
