episode,episode_final_loss
0,5.8238912504166365
1,5.8812750447541475
2,5.823079567402601
3,5.877291949465871
4,5.877117730677128
5,5.860596992075443
6,5.842389838770032
7,5.834158528596163
8,5.840297719463706
9,5.853887798264623
10,5.816841987892985
11,5.818050470203161
12,5.858029253780842
13,5.86643573269248
14,5.854934938251972
15,5.857101794332266
16,5.85497529245913
17,5.876743769273162
18,5.848222451284528
19,5.818912582471967
20,5.833728518337011
21,5.848326873034239
22,5.799655942246318
23,5.858994469046593
24,5.890108218416572
25,5.869382884353399
26,5.873740069568157
27,5.8320175763219595
28,5.8589231017977
29,5.894911149516702
30,5.854032035917044
31,5.86368889734149
32,5.856406202539802
33,5.888987999409437
34,5.814190922304988
35,5.855774717405438
36,5.863264501094818
37,5.893392181023955
38,5.824869431555271
39,5.878336573019624
40,5.860077826306224
41,5.8402137365192175
42,5.82848284393549
43,5.8710127007216215
44,5.878254992887378
45,5.865733437240124
46,5.835067052394152
47,5.857253480702639
48,5.834967395290732
49,5.853163165971637
50,5.844938572496176
51,5.842545721679926
52,5.871401436626911
53,5.873635096475482
54,5.8717308305203915
55,5.805387482047081
56,5.858534833416343
57,5.852789219468832
58,5.845556093379855
59,5.836783865466714
60,5.804254433140159
61,5.858119662851095
62,5.879837473854423
63,5.801955631002784
64,5.856494074687362
65,5.870278099551797
66,5.847613200545311
67,5.933899352326989
68,5.855691179633141
69,5.840069454163313
70,5.831745808944106
71,5.856131002306938
72,5.83967668004334
73,5.828686933964491
74,5.844211554154754
75,5.839536847546697
76,5.817936303094029
77,5.872524727135897
78,5.874921644106507
79,5.856749622151256
80,5.850256459787488
81,5.837288683280349
82,5.83506721444428
83,5.80356259830296
84,5.844663789495826
85,5.835318598896265
86,5.862911721691489
87,5.869515420868993
88,5.82595488242805
89,5.845778960734606
90,5.857951698824763
91,5.870132487267256
92,5.841614942997694
93,5.89046648144722
94,5.87350145354867
95,5.851614499464631
96,5.890860877931118
97,5.882777040824294
98,5.866720322519541
99,5.876718733459711
100,5.85305093601346
101,5.849578969180584
102,5.823363214731216
103,5.881599843502045
104,5.822747368365526
105,5.85605707578361
106,5.862349189817905
107,5.85310123115778
108,5.859864789992571
109,5.872390773147345
110,5.841943576931953
111,5.862504325807095
112,5.8791583199054
113,5.857472946867347
114,5.843718500807881
115,5.84518407471478
116,5.858179530128837
117,5.871928649023175
118,5.83914041146636
119,5.857796370983124
120,5.858176188543439
121,5.881231559440494
122,5.858056537806988
123,5.830645348876715
124,5.870578438043594
125,5.864296689629555
126,5.86859748698771
127,5.870605988427997
128,5.837839651852846
129,5.886407805606723
130,5.881424335762858
131,5.868886772543192
132,5.898648709058762
133,5.869470596313477
134,5.827602790668607
135,5.827982999384403
136,5.828397404402494
137,5.851495057344437
138,5.868509329855442
139,5.836473412811756
140,5.8500960394740105
141,5.8633643966168165
142,5.838097475469112
143,5.850031899288297
144,5.876863736659288
145,5.85943116992712
146,5.865981934592128
147,5.8682131711393595
148,5.865816520527005
149,5.83305393345654
