step,target,value,query_samples,observed_total_loss,broad_total_loss,observed_nonroot_loss,broad_nonroot_loss,feasible_nonroot_loss
0,X15,-3.9366251248041295,50,6.866063147783279,12.572360973060132,1.9642293751239777,11.59199421852827,2.7674335550982505
1,X23,0.39693979122059986,100,5.594247883185744,5.103935457393527,0.6865544971078634,4.122396780177951,0.8942024873880049
2,X25,0.08862835448155337,150,5.51521335542202,4.1936163861304525,0.6061532348394394,3.211804362013936,0.7220926167986667
3,X8,2.7264986060650545,240,5.493243243545294,3.831722720712423,0.5895310305058956,2.8509802781045437,0.6894689524779095
4,X8,-1.584578257015572,290,5.4863397013396025,3.1435163367539642,0.5896524917334318,2.1641788948327303,0.6791838036539654
5,X2,2.0033161915102626,340,5.483570545911789,3.4596401251852513,0.5871659219264984,2.480359200388193,0.7061255224204313
6,X6,3.451978833841938,430,5.491369726136327,4.043559304252267,0.5845534820109606,3.0621960554271936,0.7536740638315678
7,X13,-4.312984011648969,480,5.48875149898231,4.164911397174,0.5847463887184858,3.184110375121236,0.7595919095523034
8,X9,2.2061407570715863,530,5.487788200378418,3.0775792602449656,0.5860161781311035,2.0972248557955027,0.6343044502427801
9,X6,2.1454617400986784,620,5.483853148296475,3.125266350060701,0.5823731292039156,2.1449703462421894,0.6583240987965837
10,X6,-3.4658411821090676,670,5.485353434458375,2.7638276763260365,0.5823192838579416,1.7832208462059498,0.6196997408599904
11,X18,-1.7536630160114552,720,5.48104752600193,2.5912641096860174,0.5817080289125443,1.6113962102681398,0.5999480636479954
12,X11,-4.689743137519286,810,5.481201006099582,2.75931011736393,0.5818191301077604,1.7794337421655655,0.6081833261608456
13,X15,-3.7905336559572076,860,5.479988934472203,2.805645603314042,0.5811378974467516,1.8258753959089518,0.6023386578308418
14,X2,3.7177773552916964,910,5.477106858044863,2.7076431665569545,0.5805514343082905,1.72833208180964,0.5967031554707016
15,X11,0.5227059148069335,1000,5.476548206061125,2.900869995355606,0.5807836167514324,1.9217170774936676,0.6056902099711199
16,X9,3.952167258853766,1050,5.477185852825642,2.795365804061294,0.5809966400265694,1.8161279615014791,0.6013458973805731
17,X14,-2.1479098537267003,1100,5.476945396512747,2.980714379996061,0.5809564553201199,2.001516591757536,0.6143852627913777
18,X16,-4.414887821985065,1190,5.4760390389710665,3.207685921341181,0.5803972352296114,2.22855756059289,0.6389302362998327
19,X7,1.609068549274017,1240,5.474451739341021,3.297625073418021,0.5801361985504627,2.3187619652599096,0.6484247841872274
20,X15,-0.08932107671685419,1290,5.4736132230609655,3.3786407604813578,0.5803960766643286,2.39999733120203,0.6564812667590255
21,X14,-0.5989866580731995,1380,5.468845644965768,3.602210259437561,0.5798534546047449,2.6244118213653564,0.6743560386821629
22,X9,-0.32422951372008413,1430,5.468334827572107,3.64693014100194,0.5795790292322636,2.669178981333971,0.6777154651548092
23,X7,-0.27644580801314955,1480,5.4690047930926085,3.7059470221400264,0.5796525310724974,2.728076569736004,0.687418246292509
24,X7,-4.794879074113835,1570,5.468461785465479,3.8080131385475395,0.5791262127459049,2.830146024003625,0.6986374295471858
25,X6,4.857941412822353,1620,5.467509675770998,3.7429602090269327,0.578881848603487,2.7652346435934305,0.700406519579701
26,X19,-1.4262864325630886,1670,5.467603011056781,3.5142217744141817,0.5783964227885008,2.5363804567605257,0.6996184270828962
27,X1,1.0693791006048219,1760,5.467330662533641,3.5800539921969174,0.578221408650279,2.602232141420245,0.6999475026192765
28,X6,-1.8787724196587154,1810,5.466837761923671,3.629445393010974,0.578133461996913,2.6517045330256224,0.7003083194140344
29,X24,-1.1050361486938143,1860,5.467901764437556,3.677640802785754,0.5781961660832167,2.6996996831148863,0.7022271886623154
30,X17,-0.725439738040258,1950,5.468313530087471,3.611104189231992,0.5776441842317581,2.632970320060849,0.7059908221708611
31,X9,4.1888780696420795,2000,5.467072555795312,3.610779172182083,0.577494153752923,2.6328634917736053,0.7069997559689606
