method,seed,n_nodes,episodes,final_total_loss,min_total_loss,ace_final_total_loss,ace_min_total_loss,elapsed_s
bayesian_oed,42,30,5000,5.515208596363664,5.503798998892307,3.3392520997673274,2.5029517065733673,1750.9549767971039
