method,seed,n_nodes,episodes,final_total_loss,min_total_loss,ace_final_total_loss,ace_min_total_loss,elapsed_s
round_robin,123,30,5000,5.646130813285708,5.636411461979151,1.8593219798058271,1.7667029194533825,3055.5872762203217
