step,target,value,query_samples,observed_total_loss,broad_total_loss,observed_nonroot_loss,broad_nonroot_loss,feasible_nonroot_loss
0,X13,2.29547689783943,50,6.906987316906452,21.756027717515828,1.913392849266529,20.75730882398784,3.360991672729142
1,X21,-1.5130281646416686,100,6.529604950919747,17.471075786277652,1.532132187858224,16.471581233665347,2.6666736690482744
2,X21,-3.290635150431097,150,5.997846132144332,20.291030438616872,0.9978127535432577,19.291023762896657,1.655469172867015
3,X24,-4.360881868858074,240,5.599648864939809,16.11061625443399,0.5928908307105303,15.109264647588134,0.7776866947533563
4,X18,-4.650232906002332,290,5.592609975486994,13.764117159321904,0.5857892371714115,12.762753011658788,0.6611065017835547
5,X19,4.080952835212669,340,5.5902546644210815,13.436991719901561,0.5809704661369324,12.435134880244732,0.658961386536248
6,X18,0.8892181149369822,430,5.5803110133856535,12.780848440527915,0.5742560159415007,11.779637441039085,0.6488947550921391
7,X14,1.0989443340434066,480,5.576034544035792,12.810077356174588,0.5715543609112501,11.80918131954968,0.6475633761535088
8,X22,-0.007102029002220789,530,5.571771275252104,12.98353102505207,0.5700844042003155,11.983193650841713,0.6519625491928309
9,X5,0.8667885711609031,620,5.5672048684209585,13.180774614587426,0.5697226878255606,12.181278178468347,0.6545464931599175
10,X12,-1.6088707475697737,670,5.564946746453643,13.204792379960418,0.5685515161603689,12.205513333901763,0.6441675558065374
11,X13,3.7972672914008783,720,5.568391736596823,13.759743733331561,0.5750489793717861,12.761075181886554,0.6774515954699989
12,X12,-1.4960333487126554,810,5.557441560551524,13.341061094775796,0.5672527831047773,12.343023339286447,0.6441653656074777
13,X9,1.1504248041211191,860,5.554963609203696,13.246544407308102,0.5653877463191748,12.248629234731197,0.6353838333937649
14,X10,2.4271775059703398,910,5.554557545110583,12.75717484690249,0.5652846526354551,11.759320268407464,0.6328247962907578
15,X24,-0.4461525243919562,1000,5.5513752941042185,13.022525586560368,0.5634840968996286,12.02494734711945,0.6167800686477374
16,X8,-2.658331598241097,1050,5.549857089295983,12.787936917319893,0.5625006649643183,11.79046563245356,0.6099524989258498
17,X22,-1.5756767730742602,1100,5.549207955598831,11.466000237315892,0.5621221363544464,10.468583073467016,0.6189252192853019
18,X13,2.6475075269604282,1190,5.547957491129637,10.985077304393053,0.5618008486926556,9.987845975905657,0.609260292025283
19,X6,-1.924073298579141,1240,5.547237070277333,10.305943182855845,0.5613857824355364,9.308772925287485,0.5974711718348165
20,X13,3.1160492960487236,1290,5.546850653365254,9.563857061043382,0.5612202007323503,8.5667309705168,0.5967177134395267
21,X14,-4.1001830351425275,1380,5.546195518225431,9.137779359519481,0.5607938282191753,8.14069902151823,0.5964468719515328
22,X8,0.40823942057508056,1430,5.545948749408126,8.987649699673057,0.5604073461145163,7.990541419014335,0.5984201570196699
23,X17,0.8404053928391795,1480,5.5459961872547865,8.891303076222538,0.5602768044918776,7.894159199669957,0.600485281009848
24,X7,-3.01692811325337,1570,5.546002574265003,6.888306342437863,0.5599609091877937,5.8910980094224215,0.6272954572923481
25,X22,-2.0278567752534595,1620,5.545780085027218,6.411842499673367,0.5596223101019859,5.41461094468832,0.6195815620012581
26,X4,-2.016233209593843,1670,5.546268448233604,6.319877502694726,0.559660479426384,5.322555908933282,0.6138986044485742
27,X14,-1.3629062088138233,1760,5.545470304787159,6.430951946973801,0.5591762736439705,5.433693140745163,0.6091365547617897
28,X17,-0.6410916729450209,1810,5.545407386496663,6.592902428656816,0.5594443399459124,5.595709819346666,0.6066692248762895
29,X7,3.7007226177653045,1860,5.545913452282548,6.528629890456796,0.5597452465444803,5.531396249309182,0.5993730866272624
30,X18,-3.3193674192653457,1950,5.545769518241286,6.601619591936469,0.5596371348947287,5.6043931152671576,0.5953676817783464
31,X14,-4.718797307776886,2000,5.5457963440567255,6.511988228559494,0.5596935842186213,5.514767676591873,0.5952477261889726
