seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3017,1,family,scratch,120,2560,0.5201360576946447,0.06532282947290863,0.5358192724609114,
3017,1,family,warm,120,2560,0.03505483781952363,0.04359060923558937,0.03476050087414205,
3017,1,family,source_retrieval,120,2560,0.036510760981885354,0.03591187076512191,0.036531412368670295,0.7666666666666667
3017,1,family,source_mixture,120,2560,0.0355188772272814,0.03591187076512191,0.035505325725976554,0.8511904203738544
3017,1,family,scratch,200,2560,0.28981974884723677,0.29009333641261037,0.28981031479325836,
3017,1,family,warm,200,2560,0.035593088494398906,0.0849247298851736,0.0338919974119584,
3017,1,family,source_retrieval,200,2560,0.03646983528624888,0.05793742723011983,0.0357295734950809,0.7666666666666667
3017,1,family,source_mixture,200,2560,0.03499628524002875,0.05793742723011983,0.03420521137830147,0.8511904203738544
3017,1,family,scratch,400,2560,0.02223886875992504,0.009326751062687481,0.02268411419776082,
3017,1,family,warm,400,2560,0.01084256611333443,0.008658415863216595,0.010917881639200563,
3017,1,family,source_retrieval,400,2560,0.010674839031387605,0.00448646585072922,0.010888231210030998,0.7666666666666667
3017,1,family,source_mixture,400,2560,0.010707730508061453,0.00448646585072922,0.010922256875555668,0.8511904203738544
