episode,step,target,value,total_loss,loss_X1,loss_X2,loss_X3,loss_X4,loss_X5,loss_X6,loss_X7,loss_X8,loss_X9,loss_X10,loss_X11,loss_X12,loss_X13,loss_X14,loss_X15,ace_total_loss,ace_loss_X1,ace_loss_X2,ace_loss_X3,ace_loss_X4,ace_loss_X5,ace_loss_X6,ace_loss_X7,ace_loss_X8,ace_loss_X9,ace_loss_X10,ace_loss_X11,ace_loss_X12,ace_loss_X13,ace_loss_X14,ace_loss_X15,env_queries_executed,env_queries_candidate_probe,env_queries_observational,env_queries_total
0,0,X1,-2.323228337825338,4.370886309072375,1.0162113904953003,0.962136447429657,0.5496091246604919,0.027580413967370987,0.053689684718847275,0.30133363604545593,0.17689193785190582,0.03116006962954998,0.1921018809080124,0.11438825726509094,0.028204113245010376,0.31046435236930847,0.3057166337966919,0.026956290006637573,0.27444207668304443,17.019048641622067,1.0162113904953003,0.962136447429657,1.4597837924957275,0.03497684746980667,0.6006527543067932,2.7773821353912354,1.5287922620773315,0.5062239170074463,0.9104912877082825,1.0772355794906616,0.300619900226593,2.4421098232269287,2.517357110977173,0.24612261354923248,2.2216310501098633,187500,0,240000,427500
0,1,X13,-0.9275823632960165,3.346250582486391,1.0157967805862427,0.9561229348182678,0.05533696711063385,0.025124182924628258,0.03040868602693081,0.1695777177810669,0.025488868355751038,0.02506212890148163,0.03293859586119652,0.02672801911830902,0.024220149964094162,0.0972110852599144,0.33029958605766296,0.03241705149412155,0.4995178282260895,9.309784923121333,1.0157967805862427,0.9561229348182678,0.052435196936130524,0.027130791917443275,0.10338278114795685,2.0302133560180664,0.09821370244026184,0.05021366477012634,0.19099709391593933,0.18914742767810822,0.038626354187726974,0.6794514656066895,2.720897912979126,0.3091834485530853,2.4255077838897705,187500,0,240000,427500
0,2,X2,3.3850351647435772,2.351606396958232,1.0205786228179932,0.9556422233581543,0.029522765427827835,0.024922778829932213,0.027243314310908318,0.04128628596663475,0.024378333240747452,0.02481001242995262,0.027008570730686188,0.022841600701212883,0.024692295119166374,0.044609908014535904,0.02978314273059368,0.024666422978043556,0.02962012030184269,2.64804730117321,1.0205786228179932,0.9556422233581543,0.0396355502307415,0.023775257170200348,0.06082766130566597,0.8150275945663452,0.07815821468830109,0.05493960157036781,0.10103832930326462,0.06475887447595596,0.03788313269615173,0.5117971301078796,0.36843860149383545,0.041841041296720505,0.05468214303255081,187500,0,240000,427500
0,3,X14,-4.618463338976776,2.287133578211069,1.0147939920425415,0.9577682614326477,0.023942802101373672,0.0241034347563982,0.021825628355145454,0.02696547657251358,0.023376038298010826,0.02470703423023224,0.024477964267134666,0.02297069877386093,0.023356128484010696,0.02424132451415062,0.02414586767554283,0.023688266053795815,0.026770660653710365,1.6433226134628058,1.0147939920425415,0.9577682614326477,0.02828611433506012,0.021009592339396477,0.03805354982614517,0.22955717146396637,0.04015003517270088,0.05908835679292679,0.05697048455476761,0.034753717482089996,0.04588926210999489,0.3588888943195343,0.2771701514720917,0.03224657103419304,0.02674626186490059,187500,0,240000,427500
0,4,X9,0.6231871494798131,2.2834428567439318,1.0154223442077637,0.9573320150375366,0.024293433874845505,0.02401334047317505,0.02130010724067688,0.025958864018321037,0.023281482979655266,0.02468065544962883,0.02427041158080101,0.02281160280108452,0.023295199498534203,0.023020198568701744,0.023892579600214958,0.023748204112052917,0.02612241730093956,1.4802162412554025,1.0154223442077637,0.9573320150375366,0.02584521472454071,0.021131424233317375,0.046118076890707016,0.2231302708387375,0.0338047593832016,0.055429596453905106,0.03507075086236,0.03703305125236511,0.05105960741639137,0.24451199173927307,0.24622561037540436,0.03882339596748352,0.027481619268655777,187500,0,240000,427500
0,5,X6,3.5208661892936863,2.278595956042409,1.0146796703338623,0.9557647705078125,0.024325594305992126,0.023909378796815872,0.02097378298640251,0.02538812905550003,0.023233314976096153,0.02470225840806961,0.02425900287926197,0.02270500920712948,0.023269426077604294,0.022234471514821053,0.02372078411281109,0.023653894662857056,0.025776468217372894,1.3963011350482701,1.0146796703338623,0.9557647705078125,0.022859252989292145,0.02133132703602314,0.04154426231980324,0.1945679932832718,0.037569500505924225,0.053065888583660126,0.04019274190068245,0.03713813051581383,0.04168877750635147,0.21094565093517303,0.23008613288402557,0.03459944203495979,0.03662314638495445,187500,0,240000,427500
0,6,X3,-3.649425406961393,2.2754525020718575,1.0158032178878784,0.9555659294128418,0.023996425792574883,0.023890776559710503,0.020689543336629868,0.023790713399648666,0.02317054197192192,0.0246336180716753,0.024552907794713974,0.022751133888959885,0.023214951157569885,0.02116890251636505,0.02345152199268341,0.023456605151295662,0.02531571313738823,1.2371873248368501,1.0158032178878784,0.9555659294128418,0.02563215047121048,0.02190580405294895,0.046354860067367554,0.18111900985240936,0.03129089996218681,0.04383104667067528,0.02784128114581108,0.03058691695332527,0.03632799908518791,0.14969557523727417,0.19410035014152527,0.02886749617755413,0.02536010555922985,187500,0,240000,427500
0,7,X9,-1.6620360537104473,2.2735413517802954,1.0150244235992432,0.9556351900100708,0.023933393880724907,0.023885274305939674,0.0206612516194582,0.023295128718018532,0.02311834506690502,0.02455972693860531,0.024639975279569626,0.02270016446709633,0.023202411830425262,0.02106362208724022,0.023088015615940094,0.023415325209498405,0.02531910315155983,1.1909556701779365,1.0150244235992432,0.9556351900100708,0.025113411247730255,0.024032490327954292,0.04061959311366081,0.22845624387264252,0.030843013897538185,0.040809210389852524,0.025649873539805412,0.03153596818447113,0.04182317852973938,0.1376705914735794,0.11678092926740646,0.02784002758562565,0.025649216026067734,187500,0,240000,427500
0,8,X4,-3.3622315524763957,2.2728212978690863,1.0152208805084229,0.9555701613426208,0.02378017082810402,0.02389259822666645,0.02066909894347191,0.023220650851726532,0.02310599572956562,0.024541083723306656,0.024755079299211502,0.022680725902318954,0.023229282349348068,0.020586363971233368,0.022864840924739838,0.02339807152748108,0.02530629374086857,1.1137972190976142,1.0152208805084229,0.9555701613426208,0.02324105240404606,0.022767068818211555,0.042961373925209045,0.18404348194599152,0.02917180210351944,0.025728775188326836,0.03744170442223549,0.037478771060705185,0.038072895258665085,0.11354075372219086,0.11439578235149384,0.02753668837249279,0.023258861154317856,187500,0,240000,427500
0,9,X15,-0.6372420658478166,2.2712388578802347,1.0147465467453003,0.9555759429931641,0.0236247256398201,0.023884249851107597,0.02077401988208294,0.02279689908027649,0.02306476980447769,0.024425676092505455,0.024632902815937996,0.02268776297569275,0.023277390748262405,0.020575765520334244,0.02260473370552063,0.023311762139201164,0.025255709886550903,1.0531732726842167,1.0147465467453003,0.9555759429931641,0.023340223357081413,0.023624591529369354,0.03249518573284149,0.1565210223197937,0.023058081045746803,0.02676316536962986,0.033619485795497894,0.03161899745464325,0.040606237947940826,0.11261031776666641,0.10544314980506897,0.024844376370310783,0.02456394024193287,187500,0,240000,427500
0,10,X2,3.7863033710121705,2.2710780892521143,1.0147525072097778,0.9555677175521851,0.023577755317091942,0.02388932928442955,0.02077990211546421,0.02308155596256256,0.023026511073112488,0.02441411092877388,0.02460070140659809,0.02270546555519104,0.023270705714821815,0.02048107236623764,0.02242535725235939,0.02325730212032795,0.025248095393180847,1.0325395487248898,1.0147525072097778,0.9555677175521851,0.025463854894042015,0.024517998099327087,0.034801483154296875,0.16129659116268158,0.02778312936425209,0.026664339005947113,0.03225332126021385,0.02678806334733963,0.03238266706466675,0.100620798766613,0.0931752473115921,0.028535159304738045,0.024192851036787033,187500,0,240000,427500
0,11,X7,-4.301230385408176,2.2704262863844633,1.0146270990371704,0.9555656909942627,0.02352994494140148,0.023895196616649628,0.02089601568877697,0.022912677377462387,0.023000765591859818,0.024402301758527756,0.024582965299487114,0.022671859711408615,0.023227257654070854,0.02044687047600746,0.022274551913142204,0.02324066124856472,0.025152428075671196,0.9454948790371418,1.0146270990371704,0.9555656909942627,0.023170407861471176,0.02159704826772213,0.02861861139535904,0.12391512095928192,0.026513900607824326,0.02629884146153927,0.03451693803071976,0.02871915139257908,0.029389768838882446,0.06953735649585724,0.08441273868083954,0.031084276735782623,0.023682160302996635,187500,0,240000,427500
0,12,X6,2.3203925377370194,2.2701660450547934,1.0146223306655884,0.9561241269111633,0.023494016379117966,0.02392411231994629,0.020797904580831528,0.02257125824689865,0.022957250475883484,0.024532536044716835,0.02452554926276207,0.02273217961192131,0.02316911518573761,0.020350011065602303,0.02207237482070923,0.0231797993183136,0.025113480165600777,0.8967950280755759,1.0146223306655884,0.9561241269111633,0.02126111276447773,0.024324869737029076,0.023591969162225723,0.09875430166721344,0.021468009799718857,0.02460223250091076,0.03551669046282768,0.02221137471497059,0.02846386656165123,0.06475844979286194,0.0839092880487442,0.029407324269413948,0.024376247078180313,187500,0,240000,427500
0,13,X2,4.053986522844989,2.270082414150238,1.014634370803833,0.9560588002204895,0.023409586399793625,0.02393510937690735,0.02077914960682392,0.022641591727733612,0.022940509021282196,0.024551041424274445,0.02449740469455719,0.022753002122044563,0.02318781614303589,0.02031913585960865,0.022072885185480118,0.023196987807750702,0.025105023756623268,0.9226427767425776,1.014634370803833,0.9560588002204895,0.022922860458493233,0.024903597310185432,0.024850906804203987,0.11575353890657425,0.02305540256202221,0.02616739645600319,0.03413410112261772,0.023100975900888443,0.025972481817007065,0.057422783225774765,0.09970300644636154,0.0249020978808403,0.025614993646740913,187500,0,240000,427500
0,14,X2,1.6713816778492232,2.2698723450303078,1.0146219730377197,0.9560605883598328,0.02337702363729477,0.02394064888358116,0.020767467096447945,0.022456230595707893,0.02293854020535946,0.024531466886401176,0.024488255381584167,0.02271988056600094,0.02323569543659687,0.02031128667294979,0.022056305781006813,0.02326057292521,0.025106409564614296,0.8718232750892639,1.0146219730377197,0.9560605883598328,0.02356824278831482,0.022917745634913445,0.027148878201842308,0.09900929033756256,0.02519707940518856,0.022865211591124535,0.03209346532821655,0.021841540932655334,0.024839451536536217,0.05049951374530792,0.07719556987285614,0.025811191648244858,0.024699581786990166,187500,0,240000,427500
0,15,X3,2.9007184435880164,2.2700745686888695,1.0151463747024536,0.9559372663497925,0.023285940289497375,0.023951904848217964,0.020707640796899796,0.022559385746717453,0.022908054292201996,0.02450568787753582,0.024482309818267822,0.02272558957338333,0.023231275379657745,0.020180104300379753,0.022147394716739655,0.023180559277534485,0.025125080719590187,0.8288271062076091,1.0151463747024536,0.9559372663497925,0.023116497322916985,0.024420687928795815,0.02213275246322155,0.05508403107523918,0.022760704159736633,0.02308865264058113,0.02683623507618904,0.02309045009315014,0.027465244755148888,0.062340978533029556,0.07193006575107574,0.02741369605064392,0.024930382147431374,187500,0,240000,427500
0,16,X1,-2.081984809700359,2.269552620127797,1.015156865119934,0.9557778835296631,0.023222599178552628,0.023959334939718246,0.020708218216896057,0.022315561771392822,0.02286672592163086,0.02450758032500744,0.02448337711393833,0.02272515930235386,0.023236840963363647,0.020120160654187202,0.02217155136168003,0.0231934767216444,0.025107285007834435,0.8138917017728091,1.015156865119934,0.9557778835296631,0.021999504417181015,0.02242221124470234,0.02119758166372776,0.04592478275299072,0.022388648241758347,0.023022137582302094,0.026495927944779396,0.02305234596133232,0.026367129758000374,0.06736501306295395,0.06506870687007904,0.028584083542227745,0.025816679000854492,187500,0,240000,427500
0,17,X7,0.7340808568092712,2.26939476467669,1.0153106451034546,0.9556087851524353,0.023209786042571068,0.023976992815732956,0.020739665254950523,0.02213434688746929,0.02285526506602764,0.024512484669685364,0.024480583146214485,0.02273065783083439,0.02325509674847126,0.020094474777579308,0.022215601056814194,0.02317734993994236,0.02509303018450737,0.8011689584702253,1.0153106451034546,0.9556087851524353,0.0205076951533556,0.024974487721920013,0.023007530719041824,0.0494302362203598,0.020548706874251366,0.024836933240294456,0.026664704084396362,0.024370655417442322,0.026375101879239082,0.06435511261224747,0.05547184869647026,0.024619199335575104,0.021822860464453697,187500,0,240000,427500
0,18,X5,-0.3070732326926562,2.26835529319942,1.014705777168274,0.9556845426559448,0.023140154778957367,0.024014493450522423,0.020639602094888687,0.021891901269555092,0.02282908372581005,0.02449844963848591,0.024460572749376297,0.022683117538690567,0.023245329037308693,0.020079324021935463,0.022183308377861977,0.023201502859592438,0.025098133832216263,0.8215130019932986,1.014705777168274,0.9556845426559448,0.024522097781300545,0.02226908691227436,0.02413662150502205,0.045472048223018646,0.02263900451362133,0.02856733463704586,0.030361318960785866,0.02294369973242283,0.02685491368174553,0.06811588257551193,0.06484231352806091,0.024715658277273178,0.021994957700371742,187500,0,240000,427500
0,19,X1,2.6879474747998353,2.2681420147418976,1.0146929025650024,0.9556589126586914,0.023127330467104912,0.02402549609541893,0.020624179393053055,0.021813465282320976,0.022812865674495697,0.024492278695106506,0.024443918839097023,0.022692978382110596,0.023256400600075722,0.020065808668732643,0.02217968739569187,0.0231572687625885,0.025098521262407303,0.8150017376989127,1.0146929025650024,0.9556589126586914,0.02148299850523472,0.020806578919291496,0.02212671749293804,0.049708448350429535,0.022649036720395088,0.026157677173614502,0.02871706709265709,0.024008894339203835,0.02604817785322666,0.06809987872838974,0.05821284279227257,0.02687881700694561,0.026034239679574966,187500,0,240000,427500
0,20,X6,0.21670250605766306,2.268045401200652,1.0146901607513428,0.9556492567062378,0.023113466799259186,0.024023208767175674,0.02061867155134678,0.02179354429244995,0.022822711616754532,0.024481650441884995,0.0244461577385664,0.022687945514917374,0.0232503954321146,0.02003585919737816,0.0221763513982296,0.02316480688750744,0.02509121410548687,0.8060079626739025,1.0146901607513428,0.9556492567062378,0.022460700944066048,0.021838219836354256,0.023226942867040634,0.042896974831819534,0.022588448598980904,0.022642675787210464,0.029267050325870514,0.02427150495350361,0.025246189907193184,0.07975156605243683,0.049194153398275375,0.025145821273326874,0.023409830406308174,187500,0,240000,427500
0,21,X8,-2.9313752933388857,2.2680364921689034,1.0146100521087646,0.9558836817741394,0.023126380518078804,0.024051398038864136,0.020603332668542862,0.0217228215187788,0.022824373096227646,0.024456974118947983,0.024395456537604332,0.022659143432974815,0.023254133760929108,0.020112399011850357,0.02211034670472145,0.023164402693510056,0.02506159618496895,0.7792149774730206,1.0146100521087646,0.9558836817741394,0.02213846705853939,0.021712180227041245,0.021974721923470497,0.04337600618600845,0.02257818914949894,0.021773822605609894,0.029428698122501373,0.021957123652100563,0.02831423096358776,0.0540139265358448,0.05168550834059715,0.024368170648813248,0.021795185282826424,187500,0,240000,427500
0,22,X10,1.38756562226079,2.26793247833848,1.014699101448059,0.9557652473449707,0.023132268339395523,0.024041403084993362,0.020593024790287018,0.021700121462345123,0.022826919332146645,0.02444544993340969,0.024377675727009773,0.022651581093668938,0.02327585034072399,0.020087625831365585,0.02210351824760437,0.023164890706539154,0.025067800655961037,0.800750096142292,1.014699101448059,0.9557652473449707,0.02405104786157608,0.02311050519347191,0.02193536050617695,0.046038541942834854,0.020399296656250954,0.023641251027584076,0.031156660988926888,0.02244432270526886,0.026683606207370758,0.05774600803852081,0.05688835307955742,0.029821494594216347,0.02274077758193016,187500,0,240000,427500
0,23,X10,3.0933852464380482,2.267838589847088,1.0147687196731567,0.9557446241378784,0.02313307300209999,0.02402994967997074,0.02059231698513031,0.021692579612135887,0.022817153483629227,0.024452315643429756,0.024362269788980484,0.022647105157375336,0.02328096702694893,0.020095955580472946,0.021985312923789024,0.023177115246653557,0.025059131905436516,0.7943806838244201,1.0147687196731567,0.9557446241378784,0.02172652631998062,0.023348266258835793,0.023034971207380295,0.03995254263281822,0.02575986459851265,0.024899395182728767,0.02840757928788662,0.023772327229380608,0.026347637176513672,0.058656610548496246,0.05458603426814079,0.02341148816049099,0.02637477219104767,187500,0,240000,427500
0,24,X6,-4.874519080054899,2.268448054790497,1.0155620574951172,0.9558418989181519,0.02308732271194458,0.024025674909353256,0.0205442626029253,0.021684270352125168,0.022823406383395195,0.024439841508865356,0.02440212480723858,0.022626912221312523,0.02324647828936577,0.0201090257614851,0.021913662552833557,0.023135580122470856,0.025005536153912544,0.7939450293779373,1.0155620574951172,0.9558418989181519,0.023427236825227737,0.022251999005675316,0.02346123941242695,0.04183289781212807,0.02171674184501171,0.021743424236774445,0.03124033659696579,0.02333066239953041,0.026678266003727913,0.060236554592847824,0.05247988551855087,0.027093833312392235,0.02417116053402424,187500,0,240000,427500
1,0,X15,2.692790899139238,3.1177518870681524,1.0172547101974487,0.9606686234474182,0.05150885507464409,0.02710038609802723,0.12294778227806091,0.08862646669149399,0.04696010425686836,0.0737820640206337,0.1245870441198349,0.03331826254725456,0.030292656272649765,0.07470031082630157,0.12769512832164764,0.025361593812704086,0.3129478991031647,14.831987881660462,1.0172547101974487,0.9606686234474182,0.24460366368293762,0.07258796691894531,1.678120493888855,0.7288937568664551,0.5648001432418823,0.5867527723312378,1.4987523555755615,0.39952072501182556,0.22348788380622864,1.3934651613235474,1.8435354232788086,0.191743403673172,5.010139465332031,187500,0,240000,427500
1,1,X9,-0.6561332430811815,2.5563313364982605,1.0313937664031982,0.9570289850234985,0.027749955654144287,0.024910083040595055,0.03890864551067352,0.02402953989803791,0.02463572658598423,0.026996375992894173,0.02765273116528988,0.025771280750632286,0.024284418672323227,0.02697032131254673,0.03742658719420433,0.025259165093302727,0.23331375420093536,5.494793927669525,1.0313937664031982,0.9570289850234985,0.059086449444293976,0.07364237308502197,0.5361554622650146,0.056212417781353,0.1494932919740677,0.13172784447669983,0.10042893886566162,0.20871073007583618,0.029954269528388977,0.5440252423286438,0.6641616821289062,0.15050816535949707,2.393002510070801,187500,0,240000,427500
1,2,X9,1.3835326430549877,2.3457307182252407,1.0311005115509033,0.9564884901046753,0.024620262905955315,0.02483583800494671,0.02682569995522499,0.02501884289085865,0.023970503360033035,0.025166556239128113,0.02804744802415371,0.023729974403977394,0.02381456084549427,0.02097940631210804,0.031105462461709976,0.02415609173476696,0.05587106943130493,2.9298411272466183,1.0311005115509033,0.9564884901046753,0.03314661234617233,0.042307157069444656,0.366378515958786,0.12066465616226196,0.15105310082435608,0.08505509793758392,0.2041340470314026,0.0662163719534874,0.21057578921318054,0.22020800411701202,0.46799689531326294,0.07222076505422592,0.49236631393432617,187500,0,240000,427500
1,3,X11,0.9650456078423977,2.2812698148190975,1.0155092477798462,0.9596707224845886,0.024124059826135635,0.02436680719256401,0.02155265584588051,0.022661233320832253,0.02346457727253437,0.024695267900824547,0.024135436862707138,0.02291499450802803,0.023691542446613312,0.020305698737502098,0.025073271244764328,0.023383518680930138,0.025720780715346336,1.706385549902916,1.0155092477798462,0.9596707224845886,0.03149094060063362,0.04151817783713341,0.09943707287311554,0.0676368847489357,0.09574580937623978,0.0427621528506279,0.13599658012390137,0.05293749272823334,0.09014283120632172,0.20635093748569489,0.23829719424247742,0.030940555036067963,0.17809292674064636,187500,0,240000,427500
1,4,X14,-0.13863529856435974,2.2775118723511696,1.0148974657058716,0.958396315574646,0.024035589769482613,0.024253476411104202,0.021235696971416473,0.022719431668519974,0.023374538868665695,0.024610381573438644,0.024135718122124672,0.022643955424427986,0.023673389106988907,0.02034425362944603,0.02434467151761055,0.02343953773379326,0.025407450273633003,1.7098159760236742,1.0148974657058716,0.958396315574646,0.03372728079557419,0.03411663696169853,0.10387945920228958,0.07006261497735977,0.08846544474363327,0.04119965434074402,0.21475735306739807,0.052977245301008224,0.09074290096759796,0.19163861870765686,0.2068524807691574,0.03269233554601669,0.1540451943874359,187500,0,240000,427500
1,5,X11,-0.8050375152735691,2.2758587896823883,1.0146485567092896,0.9585612416267395,0.02386758103966713,0.024176664650440216,0.021063540130853653,0.022427834570407867,0.023333612829446793,0.02456972561776638,0.02404768578708172,0.022567838430404663,0.023680981248617172,0.020365256816148758,0.023884233087301254,0.023661384359002113,0.025002652779221535,1.4805024206638335,1.0146485567092896,0.9585612416267395,0.036278124898672104,0.031362470239400864,0.09175821393728256,0.07676880061626434,0.0817553848028183,0.04048709198832512,0.11139841377735138,0.04063211381435394,0.07360532879829407,0.18818384408950806,0.17412824928760529,0.03392866626381874,0.10557375848293304,187500,0,240000,427500
1,6,X9,-4.681586932588981,2.2723320815712214,1.0146178007125854,0.9569795727729797,0.0235302671790123,0.023922733962535858,0.020837150514125824,0.02207358181476593,0.023239079862833023,0.024541841819882393,0.023949619382619858,0.022573862224817276,0.02323618344962597,0.020578982308506966,0.024117963388562202,0.023613009601831436,0.024520432576537132,1.08512401022017,1.0146178007125854,0.9569795727729797,0.03450774401426315,0.02950384095311165,0.08211885392665863,0.06506222486495972,0.07056376338005066,0.04421594738960266,0.05819963291287422,0.036834824830293655,0.06093819439411163,0.07408256083726883,0.07916571944952011,0.022370612248778343,0.03324061632156372,187500,0,240000,427500
1,7,X13,1.4545135335225545,2.2702958434820175,1.0146445035934448,0.9560562372207642,0.02341337502002716,0.02388172782957554,0.020798707380890846,0.021995605900883675,0.023230068385601044,0.024576988071203232,0.02386564202606678,0.022509243339300156,0.0230562686920166,0.020441247150301933,0.023605458438396454,0.023665793240070343,0.02455497719347477,1.0442099474370479,1.0146445035934448,0.9560562372207642,0.03304485231637955,0.03140473738312721,0.08511178940534592,0.04871062561869621,0.07302886992692947,0.04555567353963852,0.0650380551815033,0.031693555414676666,0.03752755746245384,0.06618692725896835,0.07606495916843414,0.023669913411140442,0.03303228318691254,187500,0,240000,427500
1,8,X12,3.201901844338309,2.269864274188876,1.014887809753418,0.9559059739112854,0.023346662521362305,0.023879844695329666,0.020750710740685463,0.021948231384158134,0.02320306934416294,0.024563491344451904,0.02381785959005356,0.02245180681347847,0.023005612194538116,0.02043282426893711,0.02335694432258606,0.023672377690672874,0.02464105561375618,1.000609590113163,1.014887809753418,0.9559059739112854,0.03202288597822189,0.026030467823147774,0.0797179564833641,0.04840239882469177,0.07139468193054199,0.04100016504526138,0.05842038616538048,0.02688610926270485,0.03810027241706848,0.06973948329687119,0.06056301295757294,0.021612731739878654,0.032560281455516815,187500,0,240000,427500
1,9,X15,-0.13094844981475529,2.2696367166936398,1.0152838230133057,0.9556595683097839,0.023532802239060402,0.023925231769680977,0.02068832330405712,0.021891044452786446,0.02308918721973896,0.024551380425691605,0.023792481049895287,0.0224791057407856,0.023058714345097542,0.02042684517800808,0.023060858249664307,0.023335374891757965,0.024861976504325867,1.0214825611561538,1.0152838230133057,0.9556595683097839,0.03710709139704704,0.02682879939675331,0.0748896673321724,0.06527137756347656,0.05342346057295799,0.04333849251270294,0.05328833684325218,0.024892283603549004,0.03050917387008667,0.09502268582582474,0.05776619538664818,0.022802218794822693,0.04215409979224205,187500,0,240000,427500
1,10,X5,-3.298731123290918,2.269255466759205,1.0149871110916138,0.9556772708892822,0.023513110354542732,0.023969143629074097,0.020692871883511543,0.021838078275322914,0.023098602890968323,0.024535777047276497,0.02374325506389141,0.02246815338730812,0.02308492176234722,0.02045038528740406,0.02291412279009819,0.023371852934360504,0.024910809472203255,1.0193086858838796,1.0149871110916138,0.9556772708892822,0.028637632727622986,0.025595584884285927,0.08295859396457672,0.06469054520130157,0.055005114525556564,0.03832312673330307,0.05464053526520729,0.029513435438275337,0.03332631662487984,0.09707685559988022,0.05352356657385826,0.02225971780717373,0.039624784141778946,187500,0,240000,427500
1,11,X6,0.5420366221065294,2.268935116007924,1.0148884057998657,0.9558634161949158,0.02348618395626545,0.023960504680871964,0.020656289532780647,0.021814804524183273,0.023065442219376564,0.024530235677957535,0.023735415190458298,0.022418659180402756,0.02307782508432865,0.02040077932178974,0.0227525532245636,0.023366088047623634,0.024918513372540474,1.0074455581605435,1.0148884057998657,0.9558634161949158,0.029141876846551895,0.024962110444903374,0.06845762580633163,0.0640236958861351,0.054198335856199265,0.04500738903880119,0.05704992637038231,0.02481633797287941,0.029741652309894562,0.08983529359102249,0.05630328506231308,0.028747981414198875,0.04100968316197395,187500,0,240000,427500
1,12,X15,-4.267092218763135,2.268059791997075,1.0146836042404175,0.9558848738670349,0.023332854732871056,0.02399185113608837,0.020577026531100273,0.02167878858745098,0.023082491010427475,0.024456311017274857,0.023733163252472878,0.022410811856389046,0.023082049563527107,0.020448757335543633,0.02248908393085003,0.023237012326717377,0.024971112608909607,1.0393776915967465,1.0146836042404175,0.9558848738670349,0.025585072115063667,0.02635038271546364,0.07565992325544357,0.0720272958278656,0.04988788813352585,0.044473856687545776,0.07141311466693878,0.023458998650312424,0.030155431479215622,0.1066649928689003,0.055137455463409424,0.02216123603284359,0.04228834807872772,187500,0,240000,427500
1,13,X8,-1.1234437247240168,2.267853554338217,1.0146132707595825,0.9561381936073303,0.023283451795578003,0.02398895099759102,0.02058173157274723,0.021654019132256508,0.023053398355841637,0.024448761716485023,0.023675506934523582,0.022417079657316208,0.023064391687512398,0.020401183515787125,0.022371463477611542,0.02319892682135105,0.024963224306702614,1.0302757643163205,1.0146132707595825,0.9561381936073303,0.031984779983758926,0.024133993312716484,0.07462580502033234,0.07879120856523514,0.042976636439561844,0.04418802633881569,0.06951132416725159,0.025329051539301872,0.025812186300754547,0.10566363483667374,0.05190977826714516,0.021746821701526642,0.03945222496986389,187500,0,240000,427500
1,14,X13,-1.6389390069016594,2.267858127132058,1.0146055221557617,0.9561585187911987,0.023233268409967422,0.023997684940695763,0.020600181072950363,0.02165922336280346,0.023021221160888672,0.02443411573767662,0.023683547973632812,0.022500747814774513,0.023055488243699074,0.02034113183617592,0.022309964522719383,0.023271534591913223,0.02498597651720047,1.0701894231140614,1.0146055221557617,0.9561585187911987,0.028096288442611694,0.024897361174225807,0.09382127225399017,0.08507020771503448,0.04494500532746315,0.04414254054427147,0.0661400556564331,0.026898369193077087,0.0224093496799469,0.116241455078125,0.05830768495798111,0.021568382158875465,0.04349864274263382,187500,0,240000,427500
1,15,X4,0.8620175039885405,2.268587026745081,1.014670968055725,0.9569761753082275,0.023203402757644653,0.02396491728723049,0.020564032718539238,0.021631725132465363,0.022965358570218086,0.02439175173640251,0.023808224126696587,0.02256363444030285,0.02304201014339924,0.020399654284119606,0.022230615839362144,0.023233940824866295,0.02494061551988125,1.0097061451524496,1.014670968055725,0.9569761753082275,0.03149453178048134,0.023295097053050995,0.07352761179208755,0.08911126852035522,0.03939421847462654,0.035968657582998276,0.056650906801223755,0.02267875336110592,0.029223419725894928,0.09925799816846848,0.05579359456896782,0.02112865075469017,0.037852007895708084,187500,0,240000,427500
1,16,X14,1.283175227307927,2.2689202912151814,1.0147290229797363,0.9572505354881287,0.023211844265460968,0.023962806910276413,0.02054566517472267,0.021607795730233192,0.022971492260694504,0.024393318220973015,0.023875346407294273,0.02256600745022297,0.023050639778375626,0.020367175340652466,0.022220660001039505,0.023220017552375793,0.024947963654994965,1.0098104286938905,1.0147290229797363,0.9572505354881287,0.030718252062797546,0.02381349913775921,0.06869397312402725,0.09632421284914017,0.038895756006240845,0.0372857004404068,0.05609653517603874,0.022805416956543922,0.025856411084532738,0.09176303446292877,0.06607794761657715,0.023685798048973083,0.03339798003435135,187500,0,240000,427500
