seed,method,episodes,total_loss,loss_X1,loss_X2,loss_X3,loss_X4,loss_X5
42,bayesian_oed,171,1.9954683175310493,0.9056382179260254,0.009839840233325958,0.013317233882844448,1.0223506689071655,0.04432235658168793
123,bayesian_oed,171,2.180949993431568,1.070761799812317,0.017925182357430458,0.07263138145208359,1.0089354515075684,0.010696178302168846
456,bayesian_oed,171,1.9566645976155996,0.9240511059761047,0.021092917770147324,0.08128925412893295,0.9201434254646301,0.010087894275784492
