seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3002,3,family,scratch,120,2560,0.5648114724790071,0.24751688714100709,0.6000664264054514,
3002,3,family,warm,120,2560,0.031884923084648166,0.07147814079831134,0.027485676672018924,
3002,3,family,source_retrieval,120,2560,0.11360166354111663,0.13707071610292934,0.11099399103424858,0.6333333333333333
3002,3,family,source_mixture,120,2560,0.09543469139236146,0.13707071610292934,0.0908084664245206,0.7434561220074707
3002,3,family,scratch,200,2560,0.20782692384905238,0.08830524749714647,0.22110711011037523,
3002,3,family,warm,200,2560,0.03560148725006688,0.07299256660473544,0.031446922877325936,
3002,3,family,source_retrieval,200,2560,0.06753077056768696,0.04643916086819525,0.06987428275651937,0.6333333333333333
3002,3,family,source_mixture,200,2560,0.05989042321624054,0.04643916086819525,0.06138500792157891,0.7434561220074707
3002,3,family,scratch,400,2560,0.02894765566736864,0.02109416316554097,0.02982026594534949,
3002,3,family,warm,400,2560,0.012579085310564592,0.014870777483341584,0.012324452846922705,
3002,3,family,source_retrieval,400,2560,0.013513395175526377,0.012340679004060051,0.013643696972355969,0.6333333333333333
3002,3,family,source_mixture,400,2560,0.013154696683547296,0.012340679004060051,0.01324514309237921,0.7434561220074707
