method,seed,n_nodes,episodes,final_total_loss,min_total_loss,ace_final_total_loss,ace_min_total_loss,elapsed_s
ppo,141,5,171,2.07023289706558,2.0192271266132593,1.0306866204366087,0.5751470666378737,412.6238090991974
