seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3001,1,family,scratch,120,2560,0.9703058828930156,0.315719987419668,0.9928778103231309,
3001,1,family,warm,120,2560,0.05504951655430135,0.6442648275626137,0.034731747209187126,
3001,1,family,source_retrieval,120,2560,0.03946742504141355,0.018374530228251938,0.040194766241867394,0.7333333333333333
3001,1,family,source_mixture,120,2560,0.03584432908724253,0.018374530228254624,0.036446735944449006,0.8499700150641585
3001,1,family,scratch,200,2560,0.46859479796742404,0.528121029263497,0.46654216930204223,
3001,1,family,warm,200,2560,0.046100005764111135,0.40721783813817025,0.0336476667167298,
3001,1,family,source_retrieval,200,2560,0.03420156276753845,0.021673754361054134,0.03463355616086549,0.7333333333333333
3001,1,family,source_mixture,200,2560,0.03356647236912655,0.02167375436105535,0.0339765660935428,0.8499700150641585
3001,1,family,scratch,400,2560,0.03964168282236565,0.005145030961150702,0.0408312225417179,
3001,1,family,warm,400,2560,0.01464826597056671,0.010472695392727776,0.014792251162905985,
3001,1,family,source_retrieval,400,2560,0.014354242051271808,0.004270452513993673,0.014701958931867605,0.7333333333333333
3001,1,family,source_mixture,400,2560,0.014324766256778277,0.004270452513993735,0.0146714667306674,0.8499700150641585
