episode,step,regime,train_loss,eval_loss
0,0,mixed,0.7020334601402283,0.9155969023704529
0,1,mixed,0.680766761302948,0.690990686416626
0,2,mixed,0.5506420731544495,0.4598618745803833
0,3,mixed,0.3286435008049011,0.44192439317703247
0,4,mixed,0.28950831294059753,0.1999531388282776
0,5,great_inflation,0.3143704831600189,0.20703963935375214
0,6,great_inflation,0.2411937713623047,0.29175621271133423
0,7,great_inflation,0.22637027502059937,0.35697677731513977
0,8,great_inflation,0.18893744051456451,0.4275902509689331
0,9,great_inflation,0.09142150729894638,0.5378404855728149
0,10,great_moderation,0.062147509306669235,0.30819734930992126
0,11,great_moderation,0.0744749903678894,0.2782856822013855
0,12,great_moderation,0.030766256153583527,0.30146846175193787
0,13,great_moderation,0.03197486326098442,0.39822879433631897
0,14,great_moderation,0.031070666387677193,0.3287026882171631
0,15,great_recession,0.0693768858909607,0.19019882380962372
0,16,post_crisis,0.015275819227099419,0.20965589582920074
0,17,covid,0.07234089076519012,0.3979931175708771
0,18,great_inflation,0.1590091437101364,0.40129774808883667
0,19,volcker_disinflation,0.1030641570687294,0.42154404520988464
1,0,mixed,0.9410417079925537,0.747053861618042
1,1,mixed,0.7161540389060974,0.6079542636871338
1,2,mixed,0.5492163300514221,0.5503535270690918
1,3,mixed,0.37054961919784546,0.4220203757286072
1,4,mixed,0.3855031728744507,0.3847638964653015
1,5,great_inflation,0.2658616304397583,0.29204779863357544
1,6,great_inflation,0.1885995864868164,0.3648560345172882
1,7,great_inflation,0.25476956367492676,0.2261156141757965
1,8,great_inflation,0.1623116433620453,0.31144779920578003
1,9,great_inflation,0.16179092228412628,0.35865455865859985
1,10,great_moderation,0.03610006347298622,0.5795779228210449
1,11,great_moderation,0.03888334706425667,0.4173421561717987
1,12,great_moderation,0.014364609494805336,0.43479064106941223
1,13,great_moderation,0.03314585983753204,0.3446624279022217
1,14,great_moderation,0.02372438833117485,0.2915706932544708
1,15,great_recession,0.10228727012872696,0.23606301844120026
1,16,post_crisis,0.027082443237304688,0.4598325788974762
1,17,covid,0.12243632227182388,0.6563165783882141
1,18,great_inflation,0.20322681963443756,0.5652692317962646
1,19,volcker_disinflation,0.08524176478385925,0.5874012112617493
2,0,mixed,0.7919662594795227,0.7359959483146667
2,1,mixed,0.8037247657775879,0.6655555963516235
2,2,mixed,0.5236374139785767,0.6055054068565369
2,3,mixed,0.45309707522392273,0.3758881092071533
2,4,mixed,0.20313380658626556,0.28151851892471313
2,5,great_inflation,0.3643339276313782,0.25180360674858093
2,6,great_inflation,0.2902316749095917,0.22036868333816528
2,7,great_inflation,0.15729211270809174,0.3224821388721466
2,8,great_inflation,0.16281387209892273,0.29702407121658325
2,9,great_inflation,0.14027395844459534,0.29385703802108765
2,10,great_moderation,0.05493447184562683,0.3285970985889435
2,11,great_moderation,0.019466442987322807,0.5258797407150269
2,12,great_moderation,0.03239583596587181,0.36022210121154785
2,13,great_moderation,0.01371410395950079,0.4844560921192169
2,14,great_moderation,0.02443373017013073,0.35592156648635864
2,15,great_recession,0.11763225495815277,0.1869865208864212
2,16,post_crisis,0.02010466530919075,0.28059032559394836
2,17,covid,0.10178312659263611,0.5633684396743774
2,18,great_inflation,0.17842042446136475,0.30896416306495667
2,19,volcker_disinflation,0.08251433074474335,0.2621012330055237
3,0,mixed,0.7953504920005798,0.8747410774230957
3,1,mixed,0.6890223026275635,0.6671177744865417
3,2,mixed,0.5320202708244324,0.36212489008903503
3,3,mixed,0.30204686522483826,0.33758434653282166
3,4,mixed,0.24310636520385742,0.2336510717868805
3,5,great_inflation,0.30017754435539246,0.2468486726284027
3,6,great_inflation,0.2233860343694687,0.24063219130039215
3,7,great_inflation,0.1758503019809723,0.3074706792831421
3,8,great_inflation,0.17019934952259064,0.25959041714668274
3,9,great_inflation,0.13346363604068756,0.30442941188812256
3,10,great_moderation,0.0671069547533989,0.40191400051116943
3,11,great_moderation,0.053788717836141586,0.6402532458305359
3,12,great_moderation,0.03810489550232887,0.4210663139820099
3,13,great_moderation,0.04612002894282341,0.521999716758728
3,14,great_moderation,0.025226647034287453,0.377748042345047
3,15,great_recession,0.0217604860663414,0.21269294619560242
3,16,post_crisis,0.05572081729769707,0.26740047335624695
3,17,covid,0.057050805538892746,0.4522021412849426
3,18,great_inflation,0.25902751088142395,0.2581090033054352
3,19,volcker_disinflation,0.06703302264213562,0.24318142235279083
4,0,mixed,0.6783537268638611,0.9365991950035095
4,1,mixed,0.714728832244873,0.610530436038971
4,2,mixed,0.4513274133205414,0.5460819005966187
4,3,mixed,0.38035812973976135,0.3700483739376068
4,4,mixed,0.3829200267791748,0.32200440764427185
4,5,great_inflation,0.2813932001590729,0.35713255405426025
4,6,great_inflation,0.3022051751613617,0.2927185297012329
4,7,great_inflation,0.20317943394184113,0.22540973126888275
4,8,great_inflation,0.09927689284086227,0.2680002748966217
4,9,great_inflation,0.14020773768424988,0.2992108464241028
4,10,great_moderation,0.0838729664683342,0.36945176124572754
4,11,great_moderation,0.05057226121425629,0.415502667427063
4,12,great_moderation,0.052172061055898666,0.6724668741226196
4,13,great_moderation,0.03624361380934715,0.4299350678920746
4,14,great_moderation,0.03484390676021576,0.3855455815792084
4,15,great_recession,0.059425223618745804,0.22228233516216278
4,16,post_crisis,0.03953489661216736,0.3183351755142212
4,17,covid,0.07318685203790665,0.35507068037986755
4,18,great_inflation,0.22728019952774048,0.2838980555534363
4,19,volcker_disinflation,0.02190389111638069,0.26893100142478943
5,0,mixed,0.971627414226532,0.912189781665802
5,1,mixed,0.6016542315483093,0.6976267099380493
5,2,mixed,0.6193408966064453,0.6722283363342285
5,3,mixed,0.4188070595264435,0.3508723974227905
5,4,mixed,0.2719048261642456,0.4083210229873657
5,5,great_inflation,0.27577269077301025,0.3896780014038086
5,6,great_inflation,0.2973325848579407,0.4518064856529236
5,7,great_inflation,0.25781726837158203,0.36919957399368286
5,8,great_inflation,0.16890239715576172,0.4322914183139801
5,9,great_inflation,0.1495852917432785,0.5678774118423462
5,10,great_moderation,0.07210938632488251,0.35187941789627075
5,11,great_moderation,0.076774962246418,0.5923613905906677
5,12,great_moderation,0.04331222176551819,0.4578465223312378
5,13,great_moderation,0.03331109136343002,0.4479856789112091
5,14,great_moderation,0.03413527458906174,0.4673234820365906
5,15,great_recession,0.02179241180419922,0.1715657114982605
5,16,post_crisis,0.04618581384420395,0.3655757009983063
5,17,covid,0.09279939532279968,0.7585811018943787
5,18,great_inflation,0.25043198466300964,0.6527859568595886
5,19,volcker_disinflation,0.08127618581056595,0.6589382290840149
6,0,mixed,1.0534149408340454,0.841521143913269
6,1,mixed,0.8543213605880737,0.7569642663002014
6,2,mixed,0.5860038995742798,0.5777601003646851
6,3,mixed,0.588116466999054,0.4907989799976349
6,4,mixed,0.35799676179885864,0.4114381670951843
6,5,great_inflation,0.2446090131998062,0.4288448095321655
6,6,great_inflation,0.2792627215385437,0.22821679711341858
6,7,great_inflation,0.18068045377731323,0.27785971760749817
6,8,great_inflation,0.13305000960826874,0.4575263559818268
6,9,great_inflation,0.23181122541427612,0.4118180572986603
6,10,great_moderation,0.08874909579753876,0.4706098437309265
6,11,great_moderation,0.04646678268909454,0.3928532898426056
6,12,great_moderation,0.0673632100224495,0.37550726532936096
6,13,great_moderation,0.05657504126429558,0.4365012049674988
6,14,great_moderation,0.0286544281989336,0.4119319021701813
6,15,great_recession,0.13598252832889557,0.2061316817998886
6,16,post_crisis,0.02912065014243126,0.313762366771698
6,17,covid,0.09870831668376923,0.5086660981178284
6,18,great_inflation,0.22849330306053162,0.46042266488075256
6,19,volcker_disinflation,0.0481923371553421,0.5014211535453796
