step,target,value,query_samples,observed_total_loss,broad_total_loss,observed_nonroot_loss,broad_nonroot_loss,feasible_nonroot_loss
0,X1,-5.0,50,13.896290894597769,48.318355192244056,8.833733078092337,47.30584362894297,11.751754049211742
1,X2,-4.0,100,5.9049400221556425,7.300187291949987,0.8446998130530119,6.288139250129461,0.9979666781146079
2,X3,-3.0,150,5.724104909226298,5.466768154129386,0.6662929337471724,4.455205759033561,0.834193409886211
3,X4,-2.0,240,5.667581304907799,3.5492396369576458,0.6024878472089767,2.536220945417881,0.6892665251313399
4,X5,-1.0,290,5.6654518991708755,3.2302334673702715,0.5946023017168045,2.2160635478794575,0.6646778014643739
5,X6,0.0,340,5.653537670150399,2.7527558054775,0.5878639612346888,1.7396210636943579,0.6180397256199891
6,X7,1.0,430,5.647803109139204,2.9751454483717676,0.5821609310805798,1.9620170127600431,0.6410537681076675
7,X8,2.0,480,5.650816950947046,2.914275494217873,0.5812406875193119,1.9003602415323257,0.6119857335773607
8,X9,3.0,530,5.650919256731868,2.96555035635829,0.580566642805934,1.951479833573103,0.6118955455409985
9,X11,4.0,620,5.6543934643268585,2.7855103883892296,0.5792806446552277,1.7704878244549036,0.6035833134083077
10,X12,5.0,670,5.654245398938656,2.836451557651162,0.5789939984679222,1.8214012775570154,0.6016740850172937
11,X13,-5.0,720,5.654568079859018,2.674097253009677,0.5784264244139194,1.6588689219206572,0.6003169914474711
12,X14,-4.0,810,5.651332503184676,2.577773278206587,0.5770563539117575,1.562918048352003,0.5986511431401595
13,X15,-3.0,860,5.6516387071460485,2.5160304181277753,0.5770674552768469,1.5011161677539349,0.5972263589889432
14,X16,-2.0,910,5.647770803421736,2.50961596891284,0.5771038345992565,1.495482575148344,0.5957650128984824
15,X17,-1.0,1000,5.649580420926213,2.613739098981023,0.5772882122546434,1.5992806572467089,0.5968737225048244
16,X18,0.0,1050,5.648896308615804,2.6666784256696703,0.5769743043929338,1.6522940248250961,0.5963605960132554
17,X19,1.0,1100,5.6481827441602945,2.572148935496807,0.5768045727163553,1.5578733012080193,0.5957535928270469
18,X20,2.0,1190,5.64408272691071,2.6587048653513197,0.5757125038653612,1.6450308207422495,0.5935146100431059
19,X21,3.0,1240,5.64176364056766,2.5422441482543947,0.5756432544440031,1.529020071029663,0.5949159285131221
20,X24,4.0,1290,5.641585152596235,2.5891358271241187,0.5752754621207714,1.575873889029026,0.5949823518361275
21,X25,5.0,1380,5.641516404226422,2.632574249431491,0.5748678017407656,1.6192445289343596,0.5951896110394348
22,X1,-2.0,1430,5.641844235360622,2.670151872560382,0.5746954306960106,1.6567221116274595,0.5954221260811512
23,X2,-1.0,1480,5.6412912383675575,2.7457677710801365,0.5744216218590736,1.7323938477784395,0.5960950889081384
24,X3,0.0,1570,5.639192225411534,2.8009113628417257,0.5739569086581469,1.7878642994910479,0.5962888541786622
25,X4,1.0,1620,5.6390699949115515,2.814547485113144,0.5736572947353125,1.8014649450778961,0.5967364142804096
26,X5,2.0,1670,5.639141004532576,2.8366459988057615,0.5732232742011547,1.8234624527394772,0.5970015348866582
27,X6,3.0,1760,5.638244284316897,2.3413776375353335,0.5725555550307035,1.3282398916780949,0.590963163645938
28,X7,4.0,1810,5.63874845393002,2.2849754404276608,0.5727238524705172,1.2717705201357603,0.5913137415191159
29,X8,5.0,1860,5.636898644268513,2.1506776034832003,0.5727529600262642,1.1378484666347504,0.5907830198605855
30,X9,-5.0,1950,5.6352230329066515,2.1148523278534412,0.5722802300006151,1.102263767272234,0.5876952016260475
31,X11,-4.0,2000,5.634886376559734,2.0354762956500054,0.5717818662524223,1.022855393588543,0.5876099583692849
