seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3006,1,family,scratch,120,2560,0.5165973345985672,0.7219370373981335,0.5095166551916857,
3006,1,family,warm,120,2560,0.05105477554823398,0.7397183088156882,0.027307757159701077,
3006,1,family,source_retrieval,120,2560,0.14034770521674736,0.015218033759255392,0.14466252147390224,0.7666666666666667
3006,1,family,source_mixture,120,2560,0.04678921378112014,0.015218033894133712,0.04787787515653347,0.8523000011038063
3006,1,family,scratch,200,2560,0.19327339225018297,0.08116112152849644,0.1971393326198963,
3006,1,family,warm,200,2560,0.033630962044624214,0.38134366052259056,0.021640868993659853,
3006,1,family,source_retrieval,200,2560,0.020958428590987753,0.018035153092340838,0.021059231194389374,0.7666666666666667
3006,1,family,source_mixture,200,2560,0.021997737761537624,0.01803515322340137,0.022134378607680257,0.8523000011038063
3006,1,family,scratch,400,2560,0.048449917799480074,0.02494680717737536,0.04926036988989748,
3006,1,family,warm,400,2560,0.014712326441830027,0.027373139243014953,0.014275746690065032,
3006,1,family,source_retrieval,400,2560,0.013891757767951029,0.012199948895980268,0.013950096004915537,0.7666666666666667
3006,1,family,source_mixture,400,2560,0.014131274776621015,0.012199948943812003,0.014197872219131671,0.8523000011038063
