episode,step,target,value,total_loss,collider_loss,loss_R1,loss_R2,loss_R3,loss_L1,loss_L2,loss_L3,loss_N1,loss_N2,loss_N3,loss_C1,loss_C2,loss_F1,loss_F2,loss_F3
0,0,N2,1.8781588901806838,48.93692938238382,42.52141908556223,1.0052852630615234,2.9583683013916016,0.7229067087173462,0.09687880426645279,0.06697573512792587,0.06937548518180847,3.5004193782806396,0.8383656144142151,0.6007612347602844,38.16646194458008,0.20931947231292725,0.06957206130027771,0.08389989286661148,0.5483394861221313
0,1,N2,-0.10686827299258272,60.16753816604614,54.63966654986143,0.9909345507621765,2.705049753189087,0.6530323028564453,0.07683443278074265,0.05180605500936508,0.03919762745499611,2.2496962547302246,0.8383656144142151,0.1645618975162506,51.80624771118164,0.052891701459884644,0.04510995373129845,0.03981386125087738,0.4539964497089386
0,2,N1,-1.7257969913382851,47.58949702978134,43.05253714695573,0.9837460517883301,2.555767059326172,0.6302136182785034,0.045100316405296326,0.052265409380197525,0.03750050440430641,1.9292267560958862,0.13105027377605438,0.06170985847711563,40.62268829345703,0.04728521779179573,0.044824011623859406,0.039883095771074295,0.408236563205719
0,3,L1,-2.0605033360724745,44.16262690722942,39.771755773574114,0.9865614175796509,2.4657256603240967,0.626682460308075,0.04582326114177704,0.05417108163237572,0.03631092235445976,1.302603840827942,0.08442915976047516,0.0525653101503849,38.0318489074707,0.04198688641190529,0.04474220052361488,0.03968292102217674,0.3494928777217865
0,4,C1,-1.1259123335350205,40.08406209200621,35.75958691164851,0.9845173954963684,2.4119489192962646,0.6287147402763367,0.044403281062841415,0.05319530889391899,0.03660140559077263,0.907147228717804,0.07421734929084778,0.050969816744327545,34.45521926879883,0.04066942632198334,0.045061152428388596,0.03924909234046936,0.31214770674705505
0,5,L1,-1.5163328490902006,14.173333961516619,9.901630118489265,0.9837461113929749,2.3785486221313477,0.6307467222213745,0.04398583248257637,0.03884895145893097,0.03618256375193596,0.2861427068710327,0.07635118812322617,0.04763379693031311,9.304765701293945,0.039544012397527695,0.040587712079286575,0.039058174937963486,0.22719186544418335
0,6,N2,0.23204564174592512,9.366053238511086,5.108252011239529,0.9840466976165771,2.3694050312042236,0.6295931935310364,0.04489994794130325,0.03912041708827019,0.03604051098227501,0.11341539770364761,0.07304670661687851,0.0469481386244297,4.7026896476745605,0.03892584890127182,0.040741391479969025,0.03885914012789726,0.20832116901874542
0,7,L1,-0.1071769254233228,7.869624298065901,3.618179354816675,0.9839197397232056,2.3688242435455322,0.628643274307251,0.04512302950024605,0.038864895701408386,0.0358603373169899,0.08919183164834976,0.06952493637800217,0.045866601169109344,3.2548508644104004,0.03875028342008591,0.041006240993738174,0.038934674113988876,0.19026334583759308
0,8,N1,4.825654864903381,6.88622310012579,2.6382344476878643,0.9837841391563416,2.3725154399871826,0.6275994777679443,0.04507136717438698,0.03891640529036522,0.03583546355366707,0.07846589386463165,0.06422717869281769,0.04520580545067787,2.308391809463501,0.03865013271570206,0.040979743003845215,0.03892499953508377,0.16765524446964264
0,9,N3,-3.192475729191433,6.417633455246687,2.170624542981386,0.9837196469306946,2.374969482421875,0.6271423101425171,0.045277632772922516,0.0391140878200531,0.035627275705337524,0.07403906434774399,0.061771560460329056,0.04488049075007439,1.8568671941757202,0.03938131406903267,0.04083334654569626,0.038950711488723755,0.1550593376159668
0,10,C2,-1.483514942593338,5.771284904330969,1.5369399338960648,0.9838057160377502,2.374776601791382,0.6268625259399414,0.044473666697740555,0.03927011042833328,0.03568751737475395,0.05538154020905495,0.049928728491067886,0.04433746263384819,1.2658644914627075,0.03907344490289688,0.04080655798316002,0.03886974975466728,0.13214679062366486
0,11,L2,2.862597091993049,5.482340767979622,1.2454514503479004,0.9837716817855835,2.3771204948425293,0.6267363429069519,0.044400278478860855,0.03926938399672508,0.03565021604299545,0.05334201827645302,0.05019773542881012,0.0443011038005352,0.9949902296066284,0.03939779847860336,0.04092392325401306,0.03891843557357788,0.11332112550735474
0,12,N2,2.3749635487135947,5.3317504078149796,1.096083901822567,0.9840208888053894,2.3753552436828613,0.6266911029815674,0.04506436735391617,0.03932706266641617,0.03578752651810646,0.051133375614881516,0.050172366201877594,0.04419054090976715,0.8562308549880981,0.03885621950030327,0.04107600823044777,0.03904576599597931,0.10479908436536789
0,13,F1,4.89725310822074,4.643782962113619,0.4108237102627754,0.9840543270111084,2.3744401931762695,0.6267040371894836,0.0450352318584919,0.03939473256468773,0.03560341149568558,0.048434533178806305,0.048536527901887894,0.04401315376162529,0.17744338512420654,0.03864624723792076,0.04112838953733444,0.039084479212760925,0.10126431286334991
0,14,N2,1.3291521278934662,4.590458374470472,0.35923803970217705,0.9839016199111938,2.3729214668273926,0.6267374157905579,0.04461320489645004,0.03939216956496239,0.03556901961565018,0.04782172292470932,0.04849676787853241,0.0440007783472538,0.12764503061771393,0.0385809950530529,0.041106682270765305,0.03909441456198692,0.10057708621025085
0,15,N3,2.964708925648183,4.563439983874559,0.3333705849945545,0.98372483253479,2.372493267059326,0.6267054677009583,0.04427330568432808,0.03932236135005951,0.03552271053195,0.04756258428096771,0.0482088066637516,0.04402092844247818,0.105404794216156,0.03873785585165024,0.041046034544706345,0.03902499005198479,0.09739204496145248
0,16,N3,1.1678765969703235,4.558388147503138,0.32821162045001984,0.9844134449958801,2.372429609298706,0.6267058253288269,0.044139448553323746,0.039232902228832245,0.035551514476537704,0.0476195327937603,0.047980811446905136,0.04399656876921654,0.1013861671090126,0.03858531266450882,0.04087553173303604,0.038990318775177,0.09648115932941437
0,17,N2,-1.1670824004321192,4.578999977558851,0.34770381078124046,0.9842031002044678,2.373269557952881,0.6267008185386658,0.04401496797800064,0.039181899279356,0.035712044686079025,0.046712007373571396,0.04804811254143715,0.04421040788292885,0.12181946635246277,0.038657091557979584,0.04095274582505226,0.03901747986674309,0.09650027751922607
0,18,R2,2.1670390372245754,4.567863255739212,0.33617904782295227,0.9841248989105225,2.3736181259155273,0.6267335414886475,0.0439300462603569,0.03913837671279907,0.035717371851205826,0.0464135967195034,0.04829821735620499,0.04417835921049118,0.11224746704101562,0.038590896874666214,0.04091046005487442,0.038964856415987015,0.09499704092741013
0,19,L3,3.0191218447090478,4.564114812761545,0.33266228064894676,0.9839385747909546,2.3728389739990234,0.6267320513725281,0.044158611446619034,0.03916580602526665,0.035726383328437805,0.04653628543019295,0.04878471419215202,0.044278424233198166,0.10877034813165665,0.038585465401411057,0.04101702198386192,0.03897058218717575,0.09461157023906708
0,20,N1,2.5782815480891266,4.564403299242258,0.33223722502589226,0.98481285572052,2.3730902671813965,0.6268867254257202,0.044500816613435745,0.03923478722572327,0.03557237610220909,0.04636520892381668,0.0490763820707798,0.043752361088991165,0.10963379591703415,0.03856080770492554,0.0408322699368,0.03890804946422577,0.09317659586668015
