method,seed,n_nodes,episodes,final_total_loss,min_total_loss,ace_final_total_loss,ace_min_total_loss,elapsed_s
nonleaf_coverage_ens,42,5,1,4.607565580867231,4.607565580867231,2.701367336139083,2.265448099374771,36.64693546295166
