seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3008,10,coefficient,scratch,120,2560,0.5178806158677624,0.5845348570654534,0.48455349526891683,
3008,10,coefficient,warm,120,2560,0.10457277321456687,0.2591049780894698,0.027306670777115412,
3008,10,coefficient,source_retrieval,120,2560,0.09562701373636716,0.23073904290624364,0.028070999151428917,0.6333333333333333
3008,10,coefficient,source_mixture,120,2560,0.09368807388134065,0.22587685565312446,0.02759368299544871,0.6758778058448452
3008,10,coefficient,scratch,200,2560,0.38738818797000596,0.7387002161086671,0.2117321739006754,
3008,10,coefficient,warm,200,2560,0.047554855681098455,0.07818992986693576,0.03223731858817981,
3008,10,coefficient,source_retrieval,200,2560,0.04874011762028261,0.08279980757883613,0.031710272641005836,0.6333333333333333
3008,10,coefficient,source_mixture,200,2560,0.04841530859328072,0.0819945988742751,0.031625663452783545,0.6758778058448452
3008,10,coefficient,scratch,400,2560,0.027821002531697333,0.03202538171120685,0.02571881294194257,
3008,10,coefficient,warm,400,2560,0.017842722138162966,0.022702230304435744,0.015412968055026576,
3008,10,coefficient,source_retrieval,400,2560,0.01705396192864521,0.02073786166873638,0.015212012058599627,0.6333333333333333
3008,10,coefficient,source_mixture,400,2560,0.017120016047654014,0.02074934676144365,0.015305350690759195,0.6758778058448452
