episode,step,target,value,total_loss,loss_X1,loss_X2,loss_X3,loss_X4,loss_X5,loss_X6,loss_X7,loss_X8,loss_X9,loss_X10,loss_X11,loss_X12,loss_X13,loss_X14,loss_X15,loss_X16,loss_X17,loss_X18,loss_X19,loss_X20,loss_X21,loss_X22,loss_X23,loss_X24,loss_X25,loss_X26,loss_X27,loss_X28,loss_X29,loss_X30,loss_X31,loss_X32,loss_X33,loss_X34,loss_X35,loss_X36,loss_X37,loss_X38,loss_X39,loss_X40,loss_X41,loss_X42,loss_X43,loss_X44,loss_X45,loss_X46,loss_X47,loss_X48,loss_X49,loss_X50,loss_X51,loss_X52,loss_X53,loss_X54,loss_X55,loss_X56,loss_X57,loss_X58,loss_X59,loss_X60,loss_X61,loss_X62,loss_X63,loss_X64,loss_X65,loss_X66,loss_X67,loss_X68,loss_X69,loss_X70,loss_X71,loss_X72,loss_X73,loss_X74,loss_X75,loss_X76,loss_X77,loss_X78,loss_X79,loss_X80,loss_X81,loss_X82,loss_X83,loss_X84,loss_X85,loss_X86,loss_X87,loss_X88,loss_X89,loss_X90,loss_X91,loss_X92,loss_X93,loss_X94,loss_X95,loss_X96,loss_X97,loss_X98,loss_X99,loss_X100,env_queries_executed,env_queries_candidate_probe,env_queries_observational,env_queries_total
0,0,X7,-2.323228337825338,26.016856893897057,1.0068546533584595,1.0155702829360962,1.0332326889038086,0.95998215675354,1.0181301832199097,1.0599486827850342,0.9113832712173462,0.9578860402107239,1.0194036960601807,1.079036831855774,1.0787261724472046,1.014880657196045,1.0326074361801147,0.8961987495422363,0.9600457549095154,1.0199646949768066,0.07331208139657974,0.48619842529296875,0.10511297732591629,0.06856413930654526,0.3276260495185852,0.11867840588092804,0.30194979906082153,0.32505372166633606,0.0834793746471405,0.02914458140730858,0.1136241927742958,0.16031606495380402,0.26743587851524353,0.09636761993169785,0.2550443708896637,0.03955470398068428,0.19620612263679504,0.3105798065662384,0.06272349506616592,0.07428564876317978,0.023536168038845062,0.039469871670007706,0.1207958459854126,0.07269695401191711,0.04256143420934677,0.05490729957818985,0.09493089467287064,0.024435613304376602,0.06952103972434998,0.2382562905550003,0.040367886424064636,0.33526715636253357,0.14611291885375977,0.18744781613349915,0.05895251780748367,0.02503100596368313,0.05678379163146019,0.21559707820415497,0.0379413440823555,0.11283647269010544,0.3176487982273102,0.065404012799263,0.029032357037067413,0.10417471826076508,0.2680927813053131,0.17516639828681946,0.19262930750846863,0.17307177186012268,0.028635239228606224,0.06592165678739548,0.10062865912914276,0.022994501516222954,0.18049459159374237,0.13669630885124207,0.16989290714263916,0.12651792168617249,0.10630685091018677,0.13348044455051422,0.2933698892593384,0.04495194926857948,0.11551080644130707,0.10314426571130753,0.04556224122643471,0.07607447355985641,0.21268442273139954,0.12888389825820923,0.06195246800780296,0.23443827033042908,0.03611753135919571,0.03185565769672394,0.02568082883954048,0.05908888950943947,0.0642002671957016,0.03426424413919449,0.05982441082596779,0.022989574819803238,0.025285597890615463,0.02130521461367607,0.06904255598783493,0.04431554675102234,0.02446037344634533,0.11645115166902542,0.07395785301923752,0.03809647262096405,187500,0,240000,427500
0,1,X99,-0.9275823632960165,20.559088172391057,1.00286066532135,1.0193049907684326,1.0305334329605103,0.9562164545059204,1.0181303024291992,1.061062216758728,0.9102765321731567,0.9564717411994934,1.0167475938796997,1.0778999328613281,1.0745974779129028,1.0139778852462769,1.0337738990783691,0.8991800546646118,0.9608262777328491,1.0200450420379639,0.0987812727689743,0.13668927550315857,0.07179124653339386,0.05368603765964508,0.10589537024497986,0.05353229120373726,0.08765407651662827,0.09516014903783798,0.057918816804885864,0.03018525056540966,0.048436280339956284,0.05489187315106392,0.09662295132875443,0.06375882029533386,0.07034730166196823,0.03354533016681671,0.056144747883081436,0.0867186039686203,0.06969492882490158,0.04105502367019653,0.023787232115864754,0.030091699212789536,0.03953360766172409,0.050784915685653687,0.028817687183618546,0.05178459733724594,0.047071557492017746,0.029689010232686996,0.07993026822805405,0.08260925859212875,0.03035607375204563,0.05916067212820053,0.08170107752084732,0.10164006054401398,0.054328471422195435,0.02499084733426571,0.04663846641778946,0.1368679404258728,0.029665520414710045,0.032583337277173996,0.07673430442810059,0.02631664089858532,0.05040464922785759,0.03877516835927963,0.06040079519152641,0.0487389862537384,0.06803024560213089,0.10696426033973694,0.024868981912732124,0.029144689440727234,0.10426471382379532,0.03496105223894119,0.11009088903665543,0.04648265615105629,0.08881508558988571,0.06834874302148819,0.032377440482378006,0.042651332914829254,0.10765939950942993,0.025221701711416245,0.047811754047870636,0.04176287725567818,0.052349403500556946,0.04037649556994438,0.03942715749144554,0.03790822625160217,0.027968183159828186,0.08922979235649109,0.022257696837186813,0.035095639526844025,0.02349604107439518,0.031176215037703514,0.027525566518306732,0.0252233799546957,0.025599833577871323,0.02216036431491375,0.02211339958012104,0.021046480163931847,0.030472569167613983,0.03120255284011364,0.035220928490161896,0.04335829243063927,0.0382985919713974,0.030308546498417854,187500,0,240000,427500
0,2,X14,3.3850351647435772,19.691103126853704,1.002793312072754,1.0274794101715088,1.0290204286575317,0.9578502178192139,1.0181751251220703,1.0695915222167969,0.9126880764961243,0.9559742212295532,1.0194870233535767,1.0807318687438965,1.0728570222854614,1.0125532150268555,1.0310298204421997,0.9114537239074707,0.9602079391479492,1.0199247598648071,0.05360753834247589,0.051877461373806,0.06879988312721252,0.09510456025600433,0.10540558397769928,0.06206849589943886,0.04019097611308098,0.10133624076843262,0.03686601296067238,0.04591095820069313,0.0313863605260849,0.07107501477003098,0.0699463039636612,0.08758216351270676,0.06590793281793594,0.031150788068771362,0.06671423465013504,0.0323539599776268,0.07056093961000443,0.03172650188207626,0.029185611754655838,0.024719014763832092,0.03744269534945488,0.03336264565587044,0.029953911900520325,0.03779176250100136,0.034546688199043274,0.03120277263224125,0.05303888022899628,0.03342285379767418,0.032681383192539215,0.04378879815340042,0.05653754621744156,0.06146305054426193,0.060976944863796234,0.02492424100637436,0.032199133187532425,0.07252851873636246,0.029019387438893318,0.024870241060853004,0.05879939720034599,0.03606578707695007,0.054096758365631104,0.07061337679624557,0.04940015822649002,0.03448604419827461,0.03042825683951378,0.09120848029851913,0.025239473208785057,0.0376460961997509,0.061376433819532394,0.031887296587228775,0.07066983729600906,0.037591006606817245,0.04495672509074211,0.042516764253377914,0.02550833486020565,0.034092262387275696,0.03467108681797981,0.027675673365592957,0.05862361192703247,0.034183625131845474,0.035946618765592575,0.03626478835940361,0.030260784551501274,0.027952149510383606,0.02609826996922493,0.02751133218407631,0.02296403795480728,0.03120102733373642,0.02369263768196106,0.02223796769976616,0.025943472981452942,0.027393730357289314,0.023650066927075386,0.02423493191599846,0.027355296537280083,0.02295905351638794,0.02483651414513588,0.026596002280712128,0.03038686327636242,0.03326776996254921,0.029957182705402374,0.03361046314239502,187500,0,240000,427500
0,3,X5,-1.2087566751091163,19.094052743166685,1.0030587911605835,1.0179872512817383,1.0265849828720093,0.9557188153266907,1.0195232629776,1.06161367893219,0.912083625793457,0.9570924043655396,1.0155431032180786,1.0791897773742676,1.0729085206985474,1.0061509609222412,1.0305129289627075,0.89421147108078,0.9625102281570435,1.0199888944625854,0.03943430259823799,0.03226693719625473,0.039321959018707275,0.03184834122657776,0.05616731569170952,0.04811215028166771,0.038028914481401443,0.05865632742643356,0.037233270704746246,0.032046154141426086,0.027089782059192657,0.047878194600343704,0.06223610043525696,0.0410531722009182,0.03979575261473656,0.024598436430096626,0.06989274173974991,0.027271829545497894,0.034339502453804016,0.028623873367905617,0.03238559141755104,0.035851527005434036,0.05324360728263855,0.062389299273490906,0.030772553756833076,0.048920728266239166,0.028121933341026306,0.030044211074709892,0.04771443456411362,0.025944465771317482,0.04281836003065109,0.02815755270421505,0.05582685023546219,0.025838201865553856,0.06706470251083374,0.0346863716840744,0.03402591124176979,0.06102921441197395,0.026510801166296005,0.026855934411287308,0.043904732912778854,0.02517060749232769,0.06760764867067337,0.053173210471868515,0.07590275257825851,0.04373205453157425,0.026797739788889885,0.05728187784552574,0.028803737834095955,0.02994605340063572,0.044043514877557755,0.033739928156137466,0.06283536553382874,0.031956639140844345,0.030992036685347557,0.03603963553905487,0.025282131507992744,0.0343007855117321,0.027572855353355408,0.031997863203287125,0.044920582324266434,0.030289409682154655,0.026626253500580788,0.033976729959249496,0.029493099078536034,0.02390095964074135,0.02746044285595417,0.03166523203253746,0.025218090042471886,0.024203266948461533,0.023927053436636925,0.022327929735183716,0.022867977619171143,0.022587962448596954,0.0242035873234272,0.02392815425992012,0.02430814690887928,0.02097117155790329,0.025209324434399605,0.02381855621933937,0.026184897869825363,0.026900818571448326,0.023903030902147293,0.025302886962890625,187500,0,240000,427500
0,4,X72,-1.6780230149032018,19.07128633186221,1.0030277967453003,1.019219994544983,1.0296461582183838,0.9558860063552856,1.0204925537109375,1.0628327131271362,0.9116076827049255,0.9602495431900024,1.0176621675491333,1.0793719291687012,1.072723150253296,1.0063508749008179,1.0305376052856445,0.8936406373977661,0.9632357358932495,1.020103096961975,0.045561205595731735,0.028332244604825974,0.03450581803917885,0.03303651884198189,0.06299439817667007,0.048295583575963974,0.03455889970064163,0.05871246010065079,0.039657413959503174,0.034190379083156586,0.026996806263923645,0.061201222240924835,0.06085938215255737,0.04050445184111595,0.037431471049785614,0.023989621549844742,0.06586291640996933,0.026333438232541084,0.037816122174263,0.028274983167648315,0.03059014119207859,0.031812459230422974,0.058483779430389404,0.0647578090429306,0.028314650058746338,0.044668182730674744,0.030667314305901527,0.03130437433719635,0.04943232238292694,0.024518728256225586,0.03664446249604225,0.02683691866695881,0.05804970860481262,0.025211011990904808,0.056648269295692444,0.03218428045511246,0.03276168182492256,0.0595577247440815,0.024396266788244247,0.027435248717665672,0.03829207271337509,0.025549903512001038,0.06104001775383949,0.049421876668930054,0.06750166416168213,0.03766157478094101,0.026446815580129623,0.05258478969335556,0.029247894883155823,0.031669553369283676,0.04467127099633217,0.033963341265916824,0.05655326694250107,0.031591448932886124,0.03167305514216423,0.035590797662734985,0.024937963113188744,0.032222677022218704,0.026366326957941055,0.032671719789505005,0.043786726891994476,0.029128767549991608,0.02633536234498024,0.03496206924319267,0.030265290290117264,0.02356916107237339,0.02737993188202381,0.027871696278452873,0.023293109610676765,0.024288084357976913,0.025138232856988907,0.039969660341739655,0.023199131712317467,0.02206435613334179,0.024614866822957993,0.02389518730342388,0.024588381871581078,0.020999496802687645,0.02971179597079754,0.023713836446404457,0.02738049626350403,0.026145383715629578,0.0237259641289711,0.02562299370765686,187500,0,240000,427500
0,5,X7,-3.403376032780301,19.026114823296666,1.0031219720840454,1.0154093503952026,1.0301628112792969,0.9563027024269104,1.0202052593231201,1.0632208585739136,0.911659300327301,0.9584842920303345,1.0193935632705688,1.0785871744155884,1.0726656913757324,1.005963921546936,1.0299886465072632,0.893794059753418,0.96433424949646,1.0199339389801025,0.042644016444683075,0.030849365517497063,0.03475617244839668,0.03311092033982277,0.06629031896591187,0.04845455661416054,0.035461097955703735,0.053282905369997025,0.0409611277282238,0.03810718655586243,0.02700231783092022,0.06050872057676315,0.06811395287513733,0.04446133226156235,0.03311469405889511,0.023987336084246635,0.0679645761847496,0.02637551724910736,0.037199996411800385,0.029888227581977844,0.03101077675819397,0.028998233377933502,0.05362987890839577,0.06451606750488281,0.027178727090358734,0.043031517416238785,0.03068697825074196,0.03255913779139519,0.04615580290555954,0.024339115247130394,0.03490055724978447,0.026213333010673523,0.05809374898672104,0.02360369823873043,0.052182089537382126,0.031423382461071014,0.03387078642845154,0.057240553200244904,0.02418212778866291,0.02692651003599167,0.0383685827255249,0.0255746953189373,0.059059180319309235,0.04892341047525406,0.06443404406309128,0.03754669055342674,0.02795347198843956,0.05043948441743851,0.032155901193618774,0.030351445078849792,0.04259588569402695,0.03294988349080086,0.0493631437420845,0.030399659648537636,0.03197944536805153,0.0358109325170517,0.024899067357182503,0.03241386264562607,0.026719173416495323,0.031315408647060394,0.03962448239326477,0.029024025425314903,0.026759227737784386,0.03564849868416786,0.030493104830384254,0.023507287725806236,0.027032939717173576,0.0268151443451643,0.022568318992853165,0.024337250739336014,0.024862803518772125,0.02956104651093483,0.02257789857685566,0.02195979468524456,0.02464214339852333,0.02294677495956421,0.023308126255869865,0.021010184660553932,0.0300094336271286,0.023707173764705658,0.03012152761220932,0.02620714344084263,0.023709481582045555,0.025922488421201706,187500,0,240000,427500
0,6,X44,0.6096200893667625,18.97256631590426,1.0028728246688843,1.0158363580703735,1.03084397315979,0.9570896029472351,1.0199002027511597,1.06309175491333,0.9107263088226318,0.9563547372817993,1.015613317489624,1.0816394090652466,1.0735461711883545,1.0050040483474731,1.0301928520202637,0.8952857851982117,0.9634710550308228,1.020599365234375,0.039139822125434875,0.02655027247965336,0.030167346820235252,0.04298600181937218,0.08248860388994217,0.05708684027194977,0.03255918249487877,0.05818243324756622,0.05449031665921211,0.04476478695869446,0.022966763004660606,0.04762149602174759,0.04690899699926376,0.06254477053880692,0.031207654625177383,0.02693466655910015,0.05385591834783554,0.030510257929563522,0.04381426423788071,0.03157589212059975,0.029626695439219475,0.02559303306043148,0.03786314278841019,0.053244687616825104,0.026174088940024376,0.041767667979002,0.030693084001541138,0.032909367233514786,0.04603148251771927,0.02321453019976616,0.033049359917640686,0.025487877428531647,0.05938955023884773,0.023158643394708633,0.04101324826478958,0.027119699865579605,0.029021790251135826,0.06330858916044235,0.023766718804836273,0.034714967012405396,0.02719719335436821,0.026139071211218834,0.04018382355570793,0.04487982019782066,0.05338762700557709,0.027735251933336258,0.029601801186800003,0.0608966089785099,0.02538936585187912,0.03500378876924515,0.04783827066421509,0.03339315205812454,0.05117463320493698,0.02969128079712391,0.03122337907552719,0.038724374026060104,0.025861313566565514,0.02792760170996189,0.025533389300107956,0.028346050530672073,0.03906266391277313,0.028920304030179977,0.030942076817154884,0.030637362971901894,0.03456581011414528,0.027018042281270027,0.027033697813749313,0.0266276802867651,0.022427242249250412,0.02452474646270275,0.028128057718276978,0.027493352070450783,0.021072648465633392,0.022528572008013725,0.027374373748898506,0.02295011654496193,0.02337266504764557,0.020853625610470772,0.02869543619453907,0.02383972331881523,0.032817110419273376,0.025576690211892128,0.02352811023592949,0.026876132935285568,187500,0,240000,427500
0,7,X90,-2.548366474823889,18.95636848732829,1.0028135776519775,1.0154539346694946,1.031070590019226,0.9572661519050598,1.0214849710464478,1.0623663663864136,0.9114782214164734,0.9562716484069824,1.0154577493667603,1.0809500217437744,1.073250651359558,1.0039944648742676,1.0303019285202026,0.8974711894989014,0.962729275226593,1.0202832221984863,0.03826643526554108,0.026139015331864357,0.03216351568698883,0.043538063764572144,0.0857306495308876,0.05643496662378311,0.032648175954818726,0.05591187998652458,0.05730856582522392,0.04581795260310173,0.023595290258526802,0.0483316108584404,0.049988821148872375,0.0617070309817791,0.03158029913902283,0.026817576959729195,0.04913492128252983,0.02930087223649025,0.04643163084983826,0.03078344464302063,0.029518406838178635,0.02538207732141018,0.038352515548467636,0.052883800119161606,0.02598792500793934,0.04226148873567581,0.030156906694173813,0.031653039157390594,0.04247003421187401,0.023197321221232414,0.03140970319509506,0.02517077513039112,0.05891760438680649,0.023220062255859375,0.041104357689619064,0.027388712391257286,0.029058991000056267,0.0557120107114315,0.023377325385808945,0.033964212983846664,0.027468157932162285,0.02679499424993992,0.03859904408454895,0.04354783147573471,0.051950544118881226,0.028316665440797806,0.02960979752242565,0.06095360964536667,0.025394828990101814,0.03319624438881874,0.04577989876270294,0.03535877913236618,0.05345259979367256,0.029399821534752846,0.032144736498594284,0.038114532828330994,0.025712978094816208,0.027346134185791016,0.025791237130761147,0.028881680220365524,0.03984266147017479,0.028890058398246765,0.030196040868759155,0.028537103906273842,0.034374311566352844,0.026634827256202698,0.026486940681934357,0.026980051770806313,0.022962937131524086,0.024375058710575104,0.027698133140802383,0.027248401194810867,0.021089501678943634,0.022414878010749817,0.026346800848841667,0.02252696081995964,0.022773463279008865,0.020841747522354126,0.028406288474798203,0.02374936453998089,0.03450074791908264,0.025486217811703682,0.02383928745985031,0.02689063362777233,187500,0,240000,427500
0,8,X1,4.05905562909512,18.93818281032145,1.0028132200241089,1.0162127017974854,1.0289318561553955,0.9562714099884033,1.0216025114059448,1.0607309341430664,0.911900520324707,0.9557263851165771,1.0155291557312012,1.0801591873168945,1.0728340148925781,1.003510594367981,1.0298922061920166,0.8995963931083679,0.9623966217041016,1.0205711126327515,0.03724287450313568,0.026086991652846336,0.03164200857281685,0.04228267818689346,0.0803014487028122,0.05621025338768959,0.03166719898581505,0.05483531579375267,0.059567566961050034,0.04584069177508354,0.02323615364730358,0.05259959399700165,0.06359019130468369,0.05759973078966141,0.030984826385974884,0.027087120339274406,0.04130087420344353,0.028754303231835365,0.047373030334711075,0.031192611902952194,0.030116861686110497,0.025667713955044746,0.03988722339272499,0.04943246766924858,0.02673538215458393,0.04110061004757881,0.029489994049072266,0.029899369925260544,0.04014704003930092,0.023268217220902443,0.03086220473051071,0.025350892916321754,0.057981062680482864,0.023280294612050056,0.03847777098417282,0.026901597157120705,0.02860971912741661,0.0517195388674736,0.02347010374069214,0.03421470522880554,0.027093181386590004,0.027085956186056137,0.03922551870346069,0.04678083583712578,0.05023108795285225,0.027774011716246605,0.03108697570860386,0.05731487274169922,0.02513846568763256,0.03229314833879471,0.047566007822752,0.03670170158147812,0.05268485099077225,0.0296627189964056,0.03270558640360832,0.03839515522122383,0.025822265073657036,0.02830594778060913,0.02593882754445076,0.030066821724176407,0.03927166387438774,0.029187815263867378,0.029353156685829163,0.02830868773162365,0.03269144520163536,0.026857001706957817,0.026638489216566086,0.029045572504401207,0.022641172632575035,0.02433966100215912,0.02828219160437584,0.02668031118810177,0.020935531705617905,0.022365018725395203,0.027235781773924828,0.02271048165857792,0.022294210270047188,0.020796343684196472,0.028366409242153168,0.023760760203003883,0.03370573744177818,0.025389617308974266,0.02402653731405735,0.02673821523785591,187500,0,240000,427500
0,9,X100,-4.123865002495771,18.95855089277029,1.0028082132339478,1.0151625871658325,1.0270224809646606,0.9564810395240784,1.0228946208953857,1.0620390176773071,0.9131720066070557,0.9566195011138916,1.0152881145477295,1.0808650255203247,1.0727031230926514,1.0038526058197021,1.0298446416854858,0.8975887298583984,0.9626216292381287,1.019948959350586,0.03330570086836815,0.025773903355002403,0.03619574010372162,0.04429673030972481,0.06898174434900284,0.056990962475538254,0.02835145592689514,0.05829872936010361,0.06104431301355362,0.0365627221763134,0.0240828525274992,0.054775919765233994,0.06810592114925385,0.07746767997741699,0.02897140197455883,0.02658737078309059,0.03894446790218353,0.035829827189445496,0.04325009137392044,0.030757032334804535,0.028536582365632057,0.02461450733244419,0.04550284892320633,0.054483529180288315,0.024911323562264442,0.041520096361637115,0.025839736685156822,0.028648320585489273,0.0443539097905159,0.02451404184103012,0.029038693755865097,0.025475909933447838,0.05512543395161629,0.025185195729136467,0.036400824785232544,0.025491243228316307,0.02857326529920101,0.04984775558114052,0.023701436817646027,0.03296207636594772,0.02903580106794834,0.02672853134572506,0.042183659970760345,0.0557161346077919,0.051141832023859024,0.02677668072283268,0.033177949488162994,0.0498284213244915,0.025776946917176247,0.036305442452430725,0.03795352950692177,0.03938267007470131,0.05173571780323982,0.031431954354047775,0.03154585510492325,0.03987247124314308,0.02621024288237095,0.0294350553303957,0.027017204090952873,0.027636393904685974,0.037609271705150604,0.028157874941825867,0.02929348312318325,0.027416152879595757,0.034843578934669495,0.026685848832130432,0.02704148180782795,0.029872264713048935,0.022135840728878975,0.024985192343592644,0.03123183362185955,0.025582583621144295,0.021335141733288765,0.02173348143696785,0.026466986164450645,0.02241363562643528,0.02259926311671734,0.020666809752583504,0.02866855077445507,0.024333767592906952,0.038336265832185745,0.026089077815413475,0.02346785180270672,0.026478564366698265,187500,0,240000,427500
