method,seed,n_nodes,episodes,final_total_loss,min_total_loss,ace_final_total_loss,ace_min_total_loss,elapsed_s
random,456,30,150,5.557470532134175,5.543323876336217,2.131713462620974,1.7522491443902255,3274.031980752945
