seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3003,1,coefficient,scratch,120,2560,0.3889783162479942,0.6308543908171695,0.3806377619525054,
3003,1,coefficient,warm,120,2560,0.03020595493761119,0.017860026585798675,0.03063167660491507,
3003,1,coefficient,source_retrieval,120,2560,0.029068932695324515,0.017860026585798675,0.029455446699101277,0.9
3003,1,coefficient,source_mixture,120,2560,0.03167286316512826,0.017932839388965123,0.032146657088444226,0.9269088611756484
3003,1,coefficient,scratch,200,2560,0.16765150280002125,0.4550847204209407,0.15774001253723094,
3003,1,coefficient,warm,200,2560,0.01989719137614028,0.015956807445642103,0.020033066684088493,
3003,1,coefficient,source_retrieval,200,2560,0.019520921702909075,0.015956807445642103,0.01964382219453897,0.9
3003,1,coefficient,source_mixture,200,2560,0.019927382904330646,0.01597804688280417,0.020063566905072938,0.9269088611756484
3003,1,coefficient,scratch,400,2560,0.0456242238466555,0.006619688752881025,0.04696920781540635,
3003,1,coefficient,warm,400,2560,0.01163503447343072,0.0036397025334693536,0.011910735574808696,
3003,1,coefficient,source_retrieval,400,2560,0.011809320363025278,0.0036397025334693536,0.012091031322665136,0.9
3003,1,coefficient,source_mixture,400,2560,0.011661629769864965,0.0036057010216171328,0.011939420416356272,0.9269088611756484
