seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3000,1,coefficient,scratch,120,2560,0.6869979300694439,0.00771660394275046,0.7104214240738126,
3000,1,coefficient,warm,120,2560,0.03211953328670412,0.025163113688084455,0.03235940982458755,
3000,1,coefficient,source_retrieval,120,2560,0.03477868699327596,0.028052248925597822,0.03501063313354072,0.6
3000,1,coefficient,source_mixture,120,2560,0.03284506142841723,0.02805224023114393,0.033010331124874934,0.8077418596153746
3000,1,coefficient,scratch,200,2560,0.5639108594342858,0.05093519817904198,0.5815996753396391,
3000,1,coefficient,warm,200,2560,0.03346248527472263,0.048921129753248346,0.032929428568566566,
3000,1,coefficient,source_retrieval,200,2560,0.03457361975102592,0.044428838110095896,0.034233784635195934,0.6
3000,1,coefficient,source_mixture,200,2560,0.03342248708914289,0.044428841572808526,0.03304295762418891,0.8077418596153746
3000,1,coefficient,scratch,400,2560,0.029746329411975962,0.019608341799837652,0.030095915191704868,
3000,1,coefficient,warm,400,2560,0.016158733960445718,0.023091582401014103,0.015919670221115775,
3000,1,coefficient,source_retrieval,400,2560,0.016668413783513397,0.02525331885900269,0.01637238257401376,0.6
3000,1,coefficient,source_mixture,400,2560,0.016320238235907055,0.02525331655521751,0.016012201052482557,0.8077418596153746
