seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3013,1,coefficient,scratch,120,2560,0.4241120083269312,2.7037959706417865,0.34550221652297064,
3013,1,coefficient,warm,120,2560,0.03076623930210672,0.19803480117825173,0.024998357858101717,
3013,1,coefficient,source_retrieval,120,2560,0.03115418622853494,0.19803480117825173,0.025399682264751602,0.8666666666666667
3013,1,coefficient,source_mixture,120,2560,0.03105687690874134,0.19801582807253615,0.025299671696196693,0.8829435755194678
3013,1,coefficient,scratch,200,2560,0.29673823193223753,3.3403070247318416,0.19178758390466505,
3013,1,coefficient,warm,200,2560,0.026296861889909453,0.16649272773912432,0.021462521688212388,
3013,1,coefficient,source_retrieval,200,2560,0.026319396809430528,0.16649272773912432,0.021485833673923847,0.8666666666666667
3013,1,coefficient,source_mixture,200,2560,0.026329943472321888,0.1664689632097328,0.021497563481376686,0.8829435755194678
3013,1,coefficient,scratch,400,2560,0.03435151307615043,0.010097004991550033,0.03518787542389527,
3013,1,coefficient,warm,400,2560,0.011792759657358522,0.0047848268219834724,0.012034412513750765,
3013,1,coefficient,source_retrieval,400,2560,0.011899871399792086,0.0047848268219834724,0.012145217764544107,0.8666666666666667
3013,1,coefficient,source_mixture,400,2560,0.011882724820902683,0.004785331035753541,0.012127462537631965,0.8829435755194678
