episode,step,regime,train_loss,eval_loss
0,0,mixed,0.6591927409172058,0.9030044674873352
0,1,mixed,0.7201980352401733,0.7695963978767395
0,2,mixed,0.712314248085022,0.5709386467933655
0,3,mixed,0.6208028793334961,0.6288644671440125
0,4,mixed,0.36470088362693787,0.4175240397453308
0,5,great_inflation,0.3469246029853821,0.33886733651161194
0,6,great_inflation,0.26789259910583496,0.41855186223983765
0,7,great_inflation,0.2740023136138916,0.37946808338165283
0,8,great_inflation,0.21914345026016235,0.4130324423313141
0,9,great_inflation,0.2149355560541153,0.4280857741832733
0,10,great_moderation,0.10354480147361755,0.5250473022460938
0,11,great_moderation,0.05582458898425102,0.545275092124939
0,12,great_moderation,0.027172813192009926,0.46639928221702576
0,13,great_moderation,0.03695565089583397,0.4176003634929657
0,14,great_moderation,0.02693452686071396,0.4691109359264374
0,15,great_recession,0.16893978416919708,0.2376820147037506
0,16,post_crisis,0.025085363537073135,0.2169812023639679
0,17,covid,0.07368429005146027,0.39189988374710083
0,18,great_inflation,0.23121291399002075,0.4164416193962097
0,19,volcker_disinflation,0.06901542842388153,0.5206151604652405
1,0,mixed,1.1137009859085083,1.0384629964828491
1,1,mixed,0.8748444318771362,0.8277957439422607
1,2,mixed,0.5421762466430664,0.5935207605361938
1,3,mixed,0.6936283111572266,0.47953784465789795
1,4,mixed,0.2761410176753998,0.36438506841659546
1,5,great_inflation,0.3271768093109131,0.41594791412353516
1,6,great_inflation,0.22667089104652405,0.3412318825721741
1,7,great_inflation,0.36895740032196045,0.35940712690353394
1,8,great_inflation,0.276192307472229,0.4200701117515564
1,9,great_inflation,0.14881713688373566,0.41615259647369385
1,10,great_moderation,0.11397817730903625,0.3785465955734253
1,11,great_moderation,0.07295438647270203,0.6579229235649109
1,12,great_moderation,0.06866022944450378,0.6363199949264526
1,13,great_moderation,0.028947878628969193,0.5966118574142456
1,14,great_moderation,0.02342292293906212,0.6953969597816467
1,15,great_recession,0.18569627404212952,0.30564406514167786
1,16,post_crisis,0.07675822079181671,0.45373669266700745
1,17,covid,0.14219896495342255,0.8952482342720032
1,18,great_inflation,0.32790032029151917,0.7507959008216858
1,19,volcker_disinflation,0.10564505308866501,0.7285966277122498
2,0,mixed,0.6875981688499451,0.7811781167984009
2,1,mixed,0.5587872862815857,0.5963301062583923
2,2,mixed,0.5955838561058044,0.419319748878479
2,3,mixed,0.601941704750061,0.3427818715572357
2,4,mixed,0.32133904099464417,0.30302155017852783
2,5,great_inflation,0.5185768008232117,0.3375600576400757
2,6,great_inflation,0.2573433220386505,0.33113038539886475
2,7,great_inflation,0.3692252039909363,0.31893208622932434
2,8,great_inflation,0.2112792581319809,0.3240816593170166
2,9,great_inflation,0.31533393263816833,0.4180889427661896
2,10,great_moderation,0.05850188434123993,0.4213411211967468
2,11,great_moderation,0.05736151337623596,0.5700984001159668
2,12,great_moderation,0.04414050281047821,0.5250754356384277
2,13,great_moderation,0.043808285146951675,0.4140241742134094
2,14,great_moderation,0.03378196060657501,0.3702954947948456
2,15,great_recession,0.19007177650928497,0.2060883492231369
2,16,post_crisis,0.017031215131282806,0.28696978092193604
2,17,covid,0.07798802852630615,0.5381818413734436
2,18,great_inflation,0.29233378171920776,0.6135386824607849
2,19,volcker_disinflation,0.08646417409181595,0.5973709225654602
3,0,mixed,0.6625670790672302,0.94916170835495
3,1,mixed,0.709622859954834,0.7190090417861938
3,2,mixed,0.6555505990982056,0.4032074213027954
3,3,mixed,0.3872196674346924,0.4090255796909332
3,4,mixed,0.2143305391073227,0.3364773094654083
3,5,great_inflation,0.2401043325662613,0.2637772858142853
3,6,great_inflation,0.169673353433609,0.28487372398376465
3,7,great_inflation,0.19638170301914215,0.3700443506240845
3,8,great_inflation,0.17757931351661682,0.37366053462028503
3,9,great_inflation,0.10251718759536743,0.49784308671951294
3,10,great_moderation,0.053807273507118225,0.44908133149147034
3,11,great_moderation,0.02330939844250679,0.41439884901046753
3,12,great_moderation,0.03145362064242363,0.3014867901802063
3,13,great_moderation,0.029903359711170197,0.3746204674243927
3,14,great_moderation,0.043766673654317856,0.499179482460022
3,15,great_recession,0.015309163369238377,0.29991787672042847
3,16,post_crisis,0.05985705554485321,0.4075521230697632
3,17,covid,0.055045709013938904,0.5169892907142639
3,18,great_inflation,0.2599272131919861,0.3193671703338623
3,19,volcker_disinflation,0.1251102238893509,0.23727786540985107
4,0,mixed,0.967506468296051,0.8782166838645935
4,1,mixed,0.9869793057441711,0.6504878997802734
4,2,mixed,0.590752363204956,0.613290548324585
4,3,mixed,0.5043902397155762,0.5254315137863159
4,4,mixed,0.3597814440727234,0.41853705048561096
4,5,great_inflation,0.21780580282211304,0.3281657099723816
4,6,great_inflation,0.3196699023246765,0.42691826820373535
4,7,great_inflation,0.2552816867828369,0.27791136503219604
4,8,great_inflation,0.30003687739372253,0.4027346670627594
4,9,great_inflation,0.1578296422958374,0.4137001037597656
4,10,great_moderation,0.10954716056585312,0.5011305809020996
4,11,great_moderation,0.09079469740390778,0.5761649012565613
4,12,great_moderation,0.03601926192641258,0.7569792866706848
4,13,great_moderation,0.041539859026670456,0.5244224071502686
4,14,great_moderation,0.03721988573670387,0.4373265504837036
4,15,great_recession,0.19311028718948364,0.27760741114616394
4,16,post_crisis,0.04311807453632355,0.2837205231189728
4,17,covid,0.051927968859672546,0.6547516584396362
4,18,great_inflation,0.39895546436309814,0.6499386429786682
4,19,volcker_disinflation,0.09661799669265747,0.8104197978973389
5,0,mixed,0.6475005149841309,0.8627359867095947
5,1,mixed,0.7288364171981812,0.6646632552146912
5,2,mixed,0.4990924596786499,0.4628216624259949
5,3,mixed,0.4229823350906372,0.47560980916023254
5,4,mixed,0.2583347260951996,0.35759636759757996
5,5,great_inflation,0.2577473223209381,0.40949320793151855
5,6,great_inflation,0.20215648412704468,0.40341484546661377
5,7,great_inflation,0.20046402513980865,0.4636364281177521
5,8,great_inflation,0.21752311289310455,0.5433385968208313
5,9,great_inflation,0.18394608795642853,0.3472396731376648
5,10,great_moderation,0.07349953055381775,0.4815061688423157
