seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3007,3,coefficient,scratch,120,2560,0.5164127481894845,0.6959817907583793,0.4964606323484961,
3007,3,coefficient,warm,120,2560,0.0413980833004669,0.11683463389858477,0.03301624434512047,
3007,3,coefficient,source_retrieval,120,2560,0.16761511004345397,0.8740079894554488,0.08912701233101007,0.5666666666666667
3007,3,coefficient,source_mixture,120,2560,0.13339068631182552,0.872596666865403,0.05125668847253911,0.7868784031175899
3007,3,coefficient,scratch,200,2560,0.37893430234382186,1.1645965326337315,0.2916384989782763,
3007,3,coefficient,warm,200,2560,0.03526818074511442,0.0952423485989,0.028604384316916014,
3007,3,coefficient,source_retrieval,200,2560,0.03856534922410238,0.11144057893149169,0.03046810147883691,0.5666666666666667
3007,3,coefficient,source_mixture,200,2560,0.03741486770588022,0.10896508824265183,0.029464843201794485,0.7868784031175899
3007,3,coefficient,scratch,400,2560,0.02818487580191296,0.06529465745828092,0.02406156672898319,
3007,3,coefficient,warm,400,2560,0.011899101604103858,0.017602761976346595,0.011265361562743556,
3007,3,coefficient,source_retrieval,400,2560,0.015173237180690675,0.04587875846829332,0.01176151259317927,0.5666666666666667
3007,3,coefficient,source_mixture,400,2560,0.014860899553510264,0.045507631331624505,0.011455707133719788,0.7868784031175899
