episode,step,target,value,total_loss,loss_X1,loss_X2,loss_X3,loss_X4,loss_X5,loss_X6,loss_X7,loss_X8,loss_X9,loss_X10,loss_X11,loss_X12,loss_X13,loss_X14,loss_X15,loss_X16,loss_X17,loss_X18,loss_X19,loss_X20,loss_X21,loss_X22,loss_X23,loss_X24,loss_X25,loss_X26,loss_X27,loss_X28,loss_X29,loss_X30,loss_X31,loss_X32,loss_X33,loss_X34,loss_X35,loss_X36,loss_X37,loss_X38,loss_X39,loss_X40,loss_X41,loss_X42,loss_X43,loss_X44,loss_X45,loss_X46,loss_X47,loss_X48,loss_X49,loss_X50
0,0,X4,-2.323228337825338,12.033797942101955,1.0127209424972534,1.0314807891845703,1.0268135070800781,0.9555654525756836,1.0440192222595215,1.0595358610153198,0.9104320406913757,0.9562970399856567,0.4171069264411926,0.1313680112361908,0.6924610137939453,0.06962770968675613,0.29788944125175476,0.035939835011959076,0.3827965557575226,0.032664693892002106,0.02832629717886448,0.11355410516262054,0.027049021795392036,0.0808056965470314,0.04813844710588455,0.04041215032339096,0.024853520095348358,0.060526225715875626,0.10158906877040863,0.04239492863416672,0.13688017427921295,0.04507042467594147,0.06326853483915329,0.08782397955656052,0.0227267537266016,0.04064016044139862,0.053283318877220154,0.026309611275792122,0.11404812335968018,0.06240466609597206,0.05944027751684189,0.07981520891189575,0.08260583132505417,0.07786335051059723,0.08330188691616058,0.05954819545149803,0.03014947846531868,0.061921969056129456,0.02143407240509987,0.035294242203235626,0.023692049086093903,0.033574625849723816,0.06876584887504578,0.039566654711961746
0,1,X50,-0.9275823632960165,10.045938074588776,1.034386396408081,1.035116195678711,1.0324835777282715,0.9648694396018982,1.058210849761963,1.0586745738983154,0.9248270392417908,0.9572941660881042,0.12056180089712143,0.048385340720415115,0.3380723297595978,0.028124477714300156,0.10587428510189056,0.09129977226257324,0.0942317396402359,0.038916170597076416,0.02621724270284176,0.03295576572418213,0.025842852890491486,0.05010291188955307,0.038563746958971024,0.026053374633193016,0.028590841218829155,0.04837474226951599,0.045695167034864426,0.024960970506072044,0.04820467531681061,0.022515038028359413,0.027614932507276535,0.02856670692563057,0.02199696935713291,0.025211414322257042,0.027138298377394676,0.030367298051714897,0.05696027725934982,0.0330241322517395,0.029940973967313766,0.0342782586812973,0.03904958441853523,0.051250480115413666,0.03102574311196804,0.02828962355852127,0.024601710960268974,0.04530097916722298,0.025677857920527458,0.025306830182671547,0.024388223886489868,0.03175636753439903,0.025166207924485207,0.029619719833135605
0,2,X7,3.3850351647435772,9.583169780671597,1.0326597690582275,1.0284128189086914,1.0310815572738647,0.9681327939033508,1.0351948738098145,1.0624513626098633,0.9246540665626526,0.9566912055015564,0.040660470724105835,0.0340765081346035,0.08743836730718613,0.029690587893128395,0.11772183328866959,0.0549202561378479,0.02634105272591114,0.04089838266372681,0.025178534910082817,0.035465918481349945,0.025159301236271858,0.058659300208091736,0.04583204910159111,0.037473175674676895,0.024602672085165977,0.04959293454885483,0.040898848325014114,0.03462783247232437,0.0395752489566803,0.020786304026842117,0.03446167707443237,0.03487403318285942,0.02207067422568798,0.0295114703476429,0.02576543018221855,0.03214059770107269,0.057813581079244614,0.023217804729938507,0.02977340668439865,0.03372522071003914,0.03290373831987381,0.04757854342460632,0.030465371906757355,0.02573901228606701,0.024989955127239227,0.03270024061203003,0.030219467356801033,0.023642471060156822,0.024043230339884758,0.0268948245793581,0.023094777017831802,0.02866622619330883
0,3,X3,-1.2087566751091163,9.418123258277774,1.008364200592041,1.0312153100967407,1.0223462581634521,0.9658288955688477,1.0286089181900024,1.0582979917526245,0.9129468202590942,0.961918830871582,0.029916657134890556,0.05136828124523163,0.041202954947948456,0.026151161640882492,0.1051144227385521,0.06336983293294907,0.027705011889338493,0.05369624122977257,0.026507217437028885,0.05012371018528938,0.022116243839263916,0.042980678379535675,0.04076368734240532,0.03947718068957329,0.02497974783182144,0.04287176951766014,0.04315142706036568,0.023581307381391525,0.030017459765076637,0.022011034190654755,0.02845361828804016,0.03365061432123184,0.027799103409051895,0.02651979774236679,0.03605881705880165,0.030777601525187492,0.03690505400300026,0.030928902328014374,0.03537682816386223,0.023282114416360855,0.02345358580350876,0.03744955733418465,0.031732067465782166,0.024800607934594154,0.02720707841217518,0.02605598419904709,0.021223103627562523,0.0236812736839056,0.02387634851038456,0.023486318066716194,0.022570334374904633,0.026201294735074043
0,4,X36,-1.6780230149032018,9.383279668167233,1.0077974796295166,1.0345561504364014,1.021902322769165,0.9670383930206299,1.0305067300796509,1.058501958847046,0.9101694226264954,0.9631475210189819,0.028115706518292427,0.053085967898368835,0.040390800684690475,0.024852383881807327,0.08859238028526306,0.05650651454925537,0.02711346745491028,0.055469147861003876,0.02597259357571602,0.04759015515446663,0.022103553637862206,0.04639797657728195,0.03291192650794983,0.038997042924165726,0.025075608864426613,0.04538056254386902,0.040057387202978134,0.023754023015499115,0.027102233842015266,0.022428056225180626,0.02847496047616005,0.03478914126753807,0.02968376874923706,0.02769322320818901,0.0347459614276886,0.028800390660762787,0.03503388166427612,0.030461518093943596,0.03367748111486435,0.023000923916697502,0.023703061044216156,0.03527193143963814,0.03614208847284317,0.0243229903280735,0.026096533983945847,0.025556515902280807,0.021048057824373245,0.023449797183275223,0.023730646818876266,0.02338571846485138,0.022355759516358376,0.026337848976254463
0,5,X4,-3.403376032780301,9.367988897487521,1.006713628768921,1.0359094142913818,1.0215880870819092,0.9673964381217957,1.0323108434677124,1.0584098100662231,0.9143404364585876,0.969143807888031,0.029700173065066338,0.04898432269692421,0.04216250777244568,0.02413790114223957,0.08604754507541656,0.048593390733003616,0.02428029477596283,0.05555542930960655,0.025416987016797066,0.043360643088817596,0.022075287997722626,0.046083591878414154,0.031508177518844604,0.04036626219749451,0.026615547016263008,0.04623767361044884,0.037590112537145615,0.024125562980771065,0.024539383128285408,0.022793864831328392,0.028841791674494743,0.03570668771862984,0.02858969010412693,0.026443669572472572,0.03378324583172798,0.028140773996710777,0.033193010836839676,0.029501158744096756,0.034347619861364365,0.02306422032415867,0.02362973988056183,0.03719983622431755,0.03370051458477974,0.0240850280970335,0.02651626244187355,0.025269104167819023,0.02092864364385605,0.023274734616279602,0.02363462932407856,0.02328811027109623,0.022555019706487656,0.02630828134715557
0,6,X22,0.6096200893667625,9.31084163300693,1.0079983472824097,1.0265204906463623,1.0222771167755127,0.9603497385978699,1.0279567241668701,1.058526635169983,0.9100713133811951,0.9656086564064026,0.030250174924731255,0.04759979620575905,0.03694474324584007,0.025550587102770805,0.08928798884153366,0.04315270483493805,0.022195344790816307,0.0377199687063694,0.024929998442530632,0.04672636836767197,0.022045673802495003,0.026436081156134605,0.03167238086462021,0.03121163696050644,0.033002547919750214,0.04095304384827614,0.042794473469257355,0.023787744343280792,0.026211433112621307,0.02039681188762188,0.030586009845137596,0.03971994295716286,0.031274691224098206,0.024593321606516838,0.03218748793005943,0.02492891438305378,0.04245803877711296,0.02726747840642929,0.03024858422577381,0.023947926238179207,0.022845473140478134,0.04477599635720253,0.03285232558846474,0.0243330430239439,0.031661976128816605,0.024942757561802864,0.02092505432665348,0.023325690999627113,0.023506073281168938,0.023394031450152397,0.02396465092897415,0.024923639371991158
0,7,X45,-2.548366474823889,9.313447628170252,1.0100276470184326,1.0243862867355347,1.0231395959854126,0.9583119750022888,1.0304428339004517,1.0581889152526855,0.9101284146308899,0.9660103917121887,0.03115241229534149,0.04605068638920784,0.037753816694021225,0.025350570678710938,0.09186731278896332,0.04063408449292183,0.022519584745168686,0.03863951936364174,0.02479182928800583,0.04741384834051132,0.022081797942519188,0.027045143768191338,0.03215138986706734,0.031015297397971153,0.03345516324043274,0.04138971120119095,0.04317820817232132,0.024061748757958412,0.025017710402607918,0.020220182836055756,0.03172778710722923,0.039607495069503784,0.03062753565609455,0.02453206293284893,0.03152944892644882,0.024860652163624763,0.04247201606631279,0.027460796758532524,0.031020792201161385,0.02361225336790085,0.02288016676902771,0.04259088635444641,0.03347364440560341,0.02478303574025631,0.03177647292613983,0.024587387219071388,0.020929357036948204,0.023368263617157936,0.023518558591604233,0.02345915138721466,0.02363303303718567,0.024570751935243607
0,8,X1,4.05905562909512,9.308850707486272,1.0098754167556763,1.0212042331695557,1.022678017616272,0.9573784470558167,1.0292195081710815,1.0581536293029785,0.9108852744102478,0.9652426838874817,0.032928213477134705,0.04369909316301346,0.03480437397956848,0.025524761527776718,0.09006529301404953,0.04392502084374428,0.022527428343892097,0.03764505684375763,0.024906940758228302,0.04765194281935692,0.022280581295490265,0.027637973427772522,0.03663330152630806,0.030052687972784042,0.034770652651786804,0.04240461811423302,0.04485436528921127,0.024208614602684975,0.024884721264243126,0.02015726827085018,0.03123202919960022,0.03616258129477501,0.031569261103868484,0.02458180859684944,0.0316241979598999,0.02498406544327736,0.039895303547382355,0.026988748461008072,0.03174886479973793,0.023012256249785423,0.022895872592926025,0.04151660203933716,0.03396724537014961,0.02506941556930542,0.03397050499916077,0.02432473748922348,0.02100343629717827,0.023177707567811012,0.023565268144011497,0.02330002933740616,0.023834271356463432,0.02422638051211834
0,9,X50,-4.123865002495771,9.256147764623165,1.0091036558151245,1.0170871019363403,1.0219612121582031,0.9568170309066772,1.0250449180603027,1.0581539869308472,0.9103373289108276,0.9642250537872314,0.0398113839328289,0.038906555622816086,0.02930186688899994,0.023136548697948456,0.08312056213617325,0.037560220807790756,0.021695900708436966,0.036633532494306564,0.024934154003858566,0.04217218980193138,0.02255568653345108,0.029884448274970055,0.036941759288311005,0.02993769384920597,0.03343559801578522,0.04400433227419853,0.03945336118340492,0.02413114719092846,0.02489352785050869,0.01990341581404209,0.034246474504470825,0.0333821177482605,0.027925025671720505,0.024576999247074127,0.03110983967781067,0.02468547411262989,0.03752616047859192,0.025678662583231926,0.03192044049501419,0.023273292928934097,0.022598309442400932,0.036617107689380646,0.03173539415001869,0.024472307413816452,0.03723900020122528,0.024552980437874794,0.020872589200735092,0.02321583963930607,0.023544933646917343,0.023608870804309845,0.024670910090208054,0.023550860583782196
