seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3001,10,coefficient,scratch,120,2560,0.44168646933329886,0.4842066909725308,0.4204263585136828,
3001,10,coefficient,warm,120,2560,0.07832568535653436,0.16103349915261447,0.03697177845849435,
3001,10,coefficient,source_retrieval,120,2560,0.12738686727864013,0.30711036040946715,0.037525120713226626,0.6666666666666666
3001,10,coefficient,source_mixture,120,2560,0.1226389145517355,0.2887076817721885,0.03960453094150906,0.7170495247836565
3001,10,coefficient,scratch,200,2560,0.6356279352580115,1.3605761676846628,0.273153819044686,
3001,10,coefficient,warm,200,2560,0.036218091257731386,0.04289000073067994,0.03288213652125712,
3001,10,coefficient,source_retrieval,200,2560,0.04161108025221617,0.05887465247825063,0.03297929413919894,0.6666666666666666
3001,10,coefficient,source_mixture,200,2560,0.03959178611708418,0.05120550956911509,0.03378492439106871,0.7170495247836565
3001,10,coefficient,scratch,400,2560,0.0679219198986412,0.027330059548689285,0.08821785007361717,
3001,10,coefficient,warm,400,2560,0.022076251209982675,0.02476578688300738,0.020731483373470323,
3001,10,coefficient,source_retrieval,400,2560,0.021111031333103207,0.021747277217106543,0.020792908391101535,0.6666666666666666
3001,10,coefficient,source_mixture,400,2560,0.02117932739950042,0.021705334990147027,0.020916323604177115,0.7170495247836565
