seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3002,1,family,scratch,120,2560,0.4777884978732233,0.04763842494914769,0.49262125900853637,
3002,1,family,warm,120,2560,0.04066154787270737,0.16522299107430988,0.036366325693341764,
3002,1,family,source_retrieval,120,2560,0.03851141084837104,0.03829415413052541,0.03851890245933123,0.7666666666666667
3002,1,family,source_mixture,120,2560,0.03730452636328495,0.03829415413052541,0.03727040126786286,0.8423165204738692
3002,1,family,scratch,200,2560,0.39930022433100576,0.24907196898803502,0.4044805089980048,
3002,1,family,warm,200,2560,0.04013234803285233,0.05658912738945247,0.03956487288262473,
3002,1,family,source_retrieval,200,2560,0.039845183728961384,0.016692665375729505,0.04064354643079696,0.7666666666666667
3002,1,family,source_mixture,200,2560,0.040091516953424056,0.016692665375729505,0.040898373904379046,0.8423165204738692
3002,1,family,scratch,400,2560,0.03158019423377155,0.029895984596896796,0.03163827042814654,
3002,1,family,warm,400,2560,0.01762911268502832,0.031619655389200294,0.017146680177987907,
3002,1,family,source_retrieval,400,2560,0.017934747859800662,0.030356023952468253,0.017506427994536264,0.7666666666666667
3002,1,family,source_mixture,400,2560,0.017773448249285156,0.030356023952468253,0.017339566328485736,0.8423165204738692
