method,seed,n_nodes,episodes,final_total_loss,min_total_loss,ace_final_total_loss,ace_min_total_loss,elapsed_s
round_robin,456,30,150,5.548448728397489,5.542726889252663,2.444428092986345,1.7625581275671722,4730.3216598033905
