episode,episode_final_loss
0,5.5502167623490095
1,5.556318720802665
2,5.556196689605713
3,5.5509999338537455
4,5.553661273792386
5,5.54933593980968
6,5.557548997923732
7,5.549924653023481
8,5.551912076771259
9,5.5579984579235315
10,5.551621567457914
11,5.549147317185998
12,5.551231034100056
13,5.550696199759841
14,5.55310651473701
15,5.552493009716272
16,5.5472878105938435
17,5.554978666827083
18,5.560860488563776
19,5.552822092548013
20,5.553206652402878
21,5.555743645876646
22,5.555709261447191
23,5.545558189973235
24,5.551566427573562
25,5.550474988296628
26,5.5532533302903175
27,5.549807505682111
28,5.5538361463695765
29,5.548199677839875
30,5.548494059592485
31,5.571384297683835
32,5.554999144747853
33,5.552083188667893
34,5.567288188263774
35,5.549046592786908
36,5.561683181673288
37,5.554638823494315
38,5.558625463396311
39,5.55617749877274
40,5.560351448133588
41,5.551792036741972
42,5.5552317295223475
43,5.556923426687717
44,5.552503420040011
45,5.546972021460533
46,5.549371775239706
47,5.553038377314806
48,5.548411600291729
49,5.5592569056898355
50,5.553461603820324
51,5.552588792517781
52,5.5544766914099455
53,5.551352608948946
54,5.548080034554005
55,5.5584050584584475
56,5.552895829081535
57,5.557863388210535
58,5.554042359814048
59,5.552610982209444
60,5.5579598769545555
61,5.5500182919204235
62,5.550746239721775
63,5.559256065636873
64,5.551598250865936
65,5.551743196323514
66,5.5520834643393755
67,5.558844834566116
68,5.550881894305348
69,5.559016840532422
70,5.550738554447889
71,5.555615179240704
72,5.558321367949247
73,5.552906038239598
74,5.553809871897101
75,5.545245245099068
76,5.550160484388471
77,5.5577433332800865
78,5.556519117206335
79,5.550575289875269
80,5.543341897428036
81,5.5560143403708935
82,5.558870958164334
83,5.550426015630364
84,5.554775087162852
85,5.545493975281715
86,5.554081803187728
87,5.554362019523978
88,5.55338641628623
89,5.551826016977429
90,5.5479914378374815
91,5.554325375705957
92,5.556111926212907
93,5.550666235387325
94,5.546053607016802
95,5.563644468784332
96,5.545287508517504
97,5.551842752844095
98,5.561209494248033
99,5.5544005036354065
100,5.55619390681386
101,5.554983450099826
102,5.547064607962966
103,5.5517114121466875
104,5.554282093420625
105,5.549367783591151
106,5.546254036948085
107,5.550901191309094
108,5.550908988341689
109,5.542726889252663
110,5.553775578737259
111,5.553040228784084
112,5.546987177804112
113,5.548821026459336
114,5.554968550801277
115,5.559944873675704
116,5.551435494795442
117,5.553679620847106
118,5.5505908615887165
119,5.54787390679121
120,5.55667413584888
121,5.548068473115563
122,5.55085594765842
123,5.5544812977313995
124,5.55246408469975
125,5.551823914051056
126,5.553930131718516
127,5.552842780947685
128,5.547685423865914
129,5.544301489368081
130,5.558498755097389
131,5.549294609576464
132,5.552159953862429
133,5.560489369556308
134,5.5565761383622885
135,5.552348177880049
136,5.548711635172367
137,5.569510385394096
138,5.551276931539178
139,5.5518511440604925
140,5.566264059394598
141,5.557939140126109
142,5.55848509632051
143,5.557961113750935
144,5.547249274328351
145,5.5528401881456375
146,5.554261561483145
147,5.547293961048126
148,5.560746716335416
149,5.548448728397489
