method,seed,n_nodes,episodes,final_total_loss,min_total_loss,ace_final_total_loss,ace_min_total_loss,elapsed_s
max_variance,2024,30,300,5.481572087854147,5.470858376473188,8.118061206489802,1.891778761893511,12915.71304178238
