seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3006,10,coefficient,scratch,120,2560,0.9336028092395039,0.9922881399991337,0.9042601438596888,
3006,10,coefficient,warm,120,2560,0.09607561667346953,0.20638574695950745,0.04092055153045056,
3006,10,coefficient,source_retrieval,120,2560,0.2749475421486614,0.7385343925046972,0.04315411697064354,0.8
3006,10,coefficient,source_mixture,120,2560,0.2744988685943556,0.7371411271288271,0.043177739327120025,0.8231293043649351
3006,10,coefficient,scratch,200,2560,0.4817565412537727,0.23296608308690323,0.6061517703372075,
3006,10,coefficient,warm,200,2560,0.04872053253548276,0.07527559833980399,0.03544299963332215,
3006,10,coefficient,source_retrieval,200,2560,0.059052528072385195,0.10676064796223994,0.03519846812745782,0.8
3006,10,coefficient,source_mixture,200,2560,0.059577264846733716,0.10613464566263116,0.03629857443878498,0.8231293043649351
3006,10,coefficient,scratch,400,2560,0.021063073949332763,0.02352485997432141,0.019832180936838445,
3006,10,coefficient,warm,400,2560,0.012401466525086455,0.01655004050595756,0.010327179534650904,
3006,10,coefficient,source_retrieval,400,2560,0.012284570389286207,0.01629476736569834,0.010279471901080136,0.8
3006,10,coefficient,source_mixture,400,2560,0.012252762670897603,0.01621861190276206,0.010269838054965372,0.8231293043649351
