step,target,value,query_samples,observed_total_loss,broad_total_loss,observed_nonroot_loss,broad_nonroot_loss,feasible_nonroot_loss
0,X17,-2.4638727284395543,50,6.202884728088975,10.329468197003006,1.2573996726423502,9.340371185913682,1.813642271600353
1,X19,-3.225220839685341,100,5.790275314822793,6.084292819723487,0.8325829897075891,5.092754354700446,1.113772694564735
2,X20,-1.0140913885930978,150,5.56473813764751,3.3486023027449847,0.6059921216219664,2.356853099539876,0.671582313021645
3,X20,4.517205469706266,240,5.5428590551018715,3.2233214445412157,0.5902236476540565,2.232794363051653,0.621568727074191
4,X11,-3.2159017683028313,290,5.544752912595868,3.3681844010949136,0.5903571415692568,2.377305246889591,0.6259562567962954
5,X20,1.640563033268644,340,5.544243445619941,3.652714977040887,0.5893254186958075,2.66173137165606,0.6336220115190372
6,X18,4.207567916622425,430,5.543729942291975,3.5997439194470644,0.586323719471693,2.608262674883008,0.6453444271658858
7,X6,-1.4933228334837798,480,5.546488910913467,3.737756799161434,0.5866654813289642,2.7457921132445335,0.6634758556804929
8,X4,-0.6992910189704515,530,5.542018914595246,3.8724742848426104,0.5860679391771555,2.881284089758992,0.6650350668933243
9,X17,-0.22509761218090674,620,5.540791612118483,3.836018832400441,0.5846013240516186,2.8447807747870684,0.6196175428728263
10,X1,-0.2352906138277291,670,5.538005657494068,3.9215876795351505,0.5840928629040718,2.9308051206171513,0.6124189420370385
11,X8,0.352700502158533,720,5.535279307514429,4.005479377508164,0.5825510956346989,3.0149337351322174,0.6099321798343833
12,X11,0.30161436943483366,810,5.536613754928112,4.172920717671514,0.5818715021014214,3.1819722671061754,0.6015380884055048
13,X8,4.2574127552330605,860,5.534839311614633,4.170705124735832,0.5816617403179407,3.180069610476494,0.5911494817895194
14,X6,-2.3668838340855025,910,5.533814592286944,4.194005472958088,0.5811384152621031,3.2034702375531197,0.6048220912537847
15,X20,-2.660682852947706,1000,5.537712154909968,4.476069554686546,0.581370173022151,3.484801158308983,0.5947538890953487
16,X21,4.623436091013158,1050,5.535933211445808,4.581659974530339,0.5807803422212601,3.5906294006854296,0.5937678058786939
17,X7,-0.031156412389657717,1100,5.531752182170749,3.9832934495061636,0.5799580346792936,2.9929346200078726,0.595215621443155
18,X4,-3.5088445685074268,1190,5.527685925364494,3.9679031994193794,0.5789571851491928,2.978157451376319,0.5993073442174743
19,X9,-2.459516353052924,1240,5.524873351678252,4.036413300037384,0.5784800406545401,3.0471346378326416,0.5982015025025854
20,X8,-4.0172513192566885,1290,5.523726735264063,4.026055582612753,0.5786419250071049,3.0370386205613613,0.5980081648643439
21,X21,-0.7197266775837994,1380,5.522034760564566,4.006660123914481,0.5778055153787136,3.01781427487731,0.5976766259797539
22,X8,-3.3420986409743514,1430,5.522207582369447,4.0513601414859295,0.5775534752756357,3.0624293200671673,0.5998132552485913
23,X7,-3.7431477647278766,1480,5.521922018378973,3.420095356926322,0.5787114761769772,2.431453248485923,0.599011378440385
24,X17,-3.4854651209341547,1570,5.519045799970627,3.687324147671461,0.5770971477031708,2.69893441721797,0.5998361931415275
25,X9,-2.2423073999805956,1620,5.518746450543404,3.7594884280115366,0.5769941955804825,2.7711379770189524,0.6008076619279261
26,X11,0.6574756048242447,1670,5.518002899363637,3.8733816567808392,0.5767248589545488,2.8851260486990213,0.6021826242407163
27,X11,3.922932723092913,1760,5.517973829060793,3.77148893289268,0.5764358527958393,2.7831813376396894,0.604984141071327
28,X3,-2.416790094203468,1810,5.5182592160999775,3.831254906952381,0.5761317498981953,2.8428294137120247,0.6045484165661037
29,X4,-2.6938536613428923,1860,5.518718380481005,3.7724567886441944,0.5758950896561146,2.7838921304792166,0.6039708904378738
30,X13,-3.2917823541183244,1950,5.5172527730464935,3.7055453795939686,0.5761796534061432,2.7173307556658983,0.6056126751548921
31,X8,-0.14276952256786846,2000,5.516733339056373,3.6912776745855806,0.5760882999747992,2.703148666769266,0.606429862168928
