step,target,value,query_samples,observed_total_loss,broad_total_loss,observed_nonroot_loss,broad_nonroot_loss,feasible_nonroot_loss
0,X1,-5.0,50,9.502874141559005,36.26711669899523,4.609853630885482,35.28851259686053,6.238202756503597
1,X2,-4.0,100,7.00629323720932,26.161050813272595,2.1074411273002625,25.181280391290784,3.2332832606819766
2,X3,-3.0,150,6.324504803866148,28.504953501001,1.4202299229800701,27.524098524823785,2.4258200415254882
3,X4,-2.0,240,5.844815243035555,22.82567252069712,0.9380635507404804,21.844322182238102,1.363097001798451
4,X6,-1.0,290,5.708191877231002,20.161886705458166,0.8047264870256186,19.181193627417088,1.0729281199164689
5,X7,0.0,340,5.636721784248948,18.88969616703689,0.7320421878248453,17.90876024775207,0.9363945224322379
6,X8,1.0,430,5.571752779185772,18.18304196856916,0.6762138530611992,17.203934183344245,0.8640477600662658
7,X9,2.0,480,5.549702303484082,17.711839256063104,0.6563243437558413,16.733163664117455,0.8320734720521916
8,X10,3.0,530,5.5333227422088385,17.802891632542014,0.6424057986587286,16.824708243831992,0.8006558429915458
9,X11,4.0,620,5.499408807605505,16.073080521449448,0.6117249391973019,15.095543747767806,0.7371254313814765
10,X12,5.0,670,5.491902006790042,15.350881301984192,0.6057070028036833,14.37364230118692,0.736987027611273
11,X13,-5.0,720,5.48808703199029,13.004296171292662,0.6018266417086124,12.027044093236327,0.7368863689480348
12,X14,-4.0,810,5.485915830358863,11.627483978495002,0.5959470774978399,10.649490227922797,0.7513995190383866
13,X15,-3.0,860,5.483832700178027,11.293534063547849,0.5937856268137693,10.315524648874998,0.7202715260209515
14,X16,-2.0,910,5.480363771319389,10.867737247794867,0.5917276591062546,9.89001002535224,0.7009049001693105
15,X17,-1.0,1000,5.477735014632344,10.507839668542147,0.5895095188170671,9.530194569379091,0.6796744126283254
16,X18,0.0,1050,5.478369597345591,10.435213856771588,0.588969711214304,9.457333879545331,0.6630140837514774
17,X19,1.0,1100,5.4767272137105465,10.380384131520987,0.5871871970593929,9.402476128190756,0.6830650758929551
18,X21,2.0,1190,5.471633277833462,10.7565349124372,0.5854146108031273,9.779291179031134,0.7264348759005468
19,X23,3.0,1240,5.4696546997874975,10.993108827993273,0.5849430169910192,10.016166491433978,0.7494829049489151
20,X24,4.0,1290,5.4687790255993605,10.920703975483775,0.5841724257916212,9.943782655522227,0.7160233134636655
21,X25,5.0,1380,5.4707897286862135,11.04590831808746,0.5839104633778334,10.068532465025783,0.7007287773303689
22,X1,-2.0,1430,5.4702173713594675,10.93135662972927,0.5833009127527475,9.953973338007927,0.694553171323302
23,X2,-1.0,1480,5.471135118976235,11.03319965749979,0.5829345975071192,10.055559553205967,0.6854804027049493
24,X3,0.0,1570,5.471711056306958,10.9728047773242,0.5823074746876955,9.994924061000347,0.6736663715758671
25,X4,1.0,1620,5.470930291339755,10.992731628194452,0.5818191301077604,10.014909395948052,0.675556301449736
26,X6,2.0,1670,5.4696081560105085,11.004040438309312,0.5814299266785383,10.026404792442918,0.6800360947769756
27,X7,3.0,1760,5.470702501013875,10.820699206739665,0.580802770331502,9.84271926060319,0.6731560609769076
28,X8,4.0,1810,5.470285980030894,9.936617150902748,0.5805748384445906,8.958674922585487,0.6716940631546701
29,X9,5.0,1860,5.469699749723077,10.071140348166228,0.5797311756759882,9.09314663335681,0.671890162009125
30,X10,-5.0,1950,5.469375794753432,10.433347593247891,0.5793261583894491,9.455337665975094,0.6529534125002101
31,X11,-4.0,2000,5.470804573968053,9.286222043633462,0.5798525232821703,8.308031633496284,0.6483575213933364
