seed,changed,change_type,method,target_budget,source_samples,mse,changed_mse,unchanged_mse,old_selection_mass
3016,1,family,scratch,120,2560,0.48433528412396737,0.43629825013932066,0.4859917335717137,
3016,1,family,warm,120,2560,0.05209227318053196,0.39873961658255086,0.04013891651149683,
3016,1,family,source_retrieval,120,2560,0.04393144463251813,0.038371055453142996,0.044123182190427615,0.7
3016,1,family,source_mixture,120,2560,0.04083012516577315,0.038371055453142996,0.04091492067310522,0.8383585528149297
3016,1,family,scratch,200,2560,0.4930689502257183,0.042072014781619135,0.5086205686893079,
3016,1,family,warm,200,2560,0.045686165877252154,0.2690186199728923,0.03798504677050594,
3016,1,family,source_retrieval,200,2560,0.04019372864105683,0.0065398701837191655,0.041354206518896056,0.7
3016,1,family,source_mixture,200,2560,0.037788919822286146,0.0065398701837191655,0.03886647325809879,0.8383585528149297
3016,1,family,scratch,400,2560,0.030094072703178088,0.05055116251574035,0.029388655813089734,
3016,1,family,warm,400,2560,0.01746309490254664,0.13175313495547106,0.013522059038652692,
3016,1,family,source_retrieval,400,2560,0.015020930372604996,0.03929522041835174,0.0141838858882689,0.7
3016,1,family,source_mixture,400,2560,0.014615720051926899,0.03929522041835174,0.013764702797912249,0.8383585528149297
