step,target,value,query_samples,observed_total_loss,broad_total_loss,observed_nonroot_loss,broad_nonroot_loss,feasible_nonroot_loss
0,X1,-5.0,50,15.421441409736872,50.45924786403775,10.47933516278863,49.470826614648104,12.373844307653297
1,X2,-4.0,100,8.70985402725637,21.139027233049273,3.751216610893607,20.14729974977672,4.372331690159626
2,X3,-3.0,150,6.631954023614526,19.599282843619584,1.6550334189087152,18.603898722678423,1.9607777628892413
3,X4,-2.0,240,6.019531583413482,14.585041737928986,1.0299769397825003,13.58713080920279,1.1621299942101664
4,X6,-1.0,290,5.87834239564836,13.527723906189204,0.8897926267236471,12.53001395240426,0.990073807615166
5,X7,0.0,340,5.7757300809025764,12.807810287177563,0.795709915459156,11.811806254088879,0.8806704502785578
6,X8,1.0,430,5.668705441057682,11.636994471400977,0.6996907964348793,10.643191542476416,0.7779791561964279
7,X9,2.0,480,5.635964885354042,11.048799423128367,0.6710108071565628,10.05580860748887,0.7510357745923102
8,X10,3.0,530,5.622863557189703,10.286699547618628,0.659752931445837,9.294077422469854,0.7376636974901581
9,X11,4.0,620,5.59135246835649,8.009672855213285,0.622572248801589,7.015916811302304,0.6437027712818235
10,X12,5.0,670,5.582267129793763,7.697170050814748,0.6175006274133921,6.704216750338674,0.6446923733456059
11,X13,-5.0,720,5.585101015865803,7.160397081822157,0.619415171444416,6.16725991293788,0.6408014030506214
12,X14,-4.0,810,5.554745072498918,6.449566564708948,0.5998962465673685,5.458596799522638,0.620062778199402
13,X17,-3.0,860,5.550179792568088,6.184667058289051,0.5954530965536833,5.19372171908617,0.6252372169401497
14,X18,-2.0,910,5.546730950474739,5.986722291260958,0.5921240001916885,4.995800901204348,0.6218700309206421
15,X19,-1.0,1000,5.536449773237109,5.744353314116597,0.5883019994944334,4.754723759368062,0.6188173867218818
16,X20,0.0,1050,5.53144415281713,5.640421851351857,0.5874930229038,4.651631625369191,0.6186224628472701
17,X21,1.0,1100,5.529509300366044,5.52357194647193,0.5865821782499552,4.534986522048712,0.617352674754026
18,X22,2.0,1190,5.526116183027625,5.363533327355981,0.585494926199317,4.375409075990319,0.6169735609243314
19,X23,3.0,1240,5.525377260521054,5.3782899037003515,0.585245119407773,4.3902634754776955,0.6186494159434611
20,X25,4.0,1290,5.525413462892175,5.406075948476792,0.5849586818367243,4.417984992265701,0.6206914492261906
21,X1,-2.0,1380,5.526969289407134,5.420648341625929,0.5844945069402456,4.432153385132551,0.6275699392426759
22,X2,-1.0,1430,5.525076737627387,5.39677853025496,0.5841454770416021,4.408592278137803,0.6304030986890818
23,X3,0.0,1480,5.524435956031084,5.367349061742425,0.5838265009224415,4.3792271707206964,0.6321060728126515
24,X4,1.0,1570,5.526319194585085,5.32909796051681,0.5834163911640644,4.340517399832606,0.6307776475635667
25,X6,2.0,1620,5.524774083867669,5.397418219223619,0.5831906888633966,4.409101540222764,0.6318635173762838
26,X7,3.0,1670,5.523650918155909,5.402798710390925,0.5828726030886173,4.414643047377467,0.6312644823919982
27,X8,4.0,1760,5.524278946220875,5.216874291375279,0.5831746533513069,4.228653432801366,0.6328855527875324
28,X9,5.0,1810,5.523963615298271,5.240928142517805,0.5819306820631027,4.252521555870771,0.630058359199514
29,X10,-5.0,1860,5.526633178815246,4.5863914377987385,0.5846794601529837,3.598000694066286,0.6335219386965036
30,X11,-4.0,1950,5.524026710540056,3.097045201808214,0.5811449475586414,2.1084688492119312,0.6159215273413187
31,X12,-3.0,2000,5.523515885695815,3.068280417472124,0.5813180860131979,2.0798408575356007,0.6154887632777294
