episode,step,target,value,total_loss,loss_X1,loss_X2,loss_X3,loss_X4,loss_X5,loss_X6,loss_X7,loss_X8,loss_X9,loss_X10,loss_X11,loss_X12,loss_X13,loss_X14,loss_X15,loss_X16,loss_X17,loss_X18,loss_X19,loss_X20,loss_X21,loss_X22,loss_X23,loss_X24,loss_X25,loss_X26,loss_X27,loss_X28,loss_X29,loss_X30,ace_total_loss,ace_loss_X1,ace_loss_X2,ace_loss_X3,ace_loss_X4,ace_loss_X5,ace_loss_X6,ace_loss_X7,ace_loss_X8,ace_loss_X9,ace_loss_X10,ace_loss_X11,ace_loss_X12,ace_loss_X13,ace_loss_X14,ace_loss_X15,ace_loss_X16,ace_loss_X17,ace_loss_X18,ace_loss_X19,ace_loss_X20,ace_loss_X21,ace_loss_X22,ace_loss_X23,ace_loss_X24,ace_loss_X25,ace_loss_X26,ace_loss_X27,ace_loss_X28,ace_loss_X29,ace_loss_X30,env_queries_executed,env_queries_candidate_probe,env_queries_observational,env_queries_total
0,0,X2,-2.323228337825338,10.405258119106293,1.0175894498825073,0.9555654525756836,1.071018099784851,0.9591765999794006,1.0792258977890015,0.33168870210647583,0.05330796167254448,0.12072969228029251,1.743259310722351,0.4400390088558197,0.13000589609146118,0.2006816416978836,0.2603093981742859,0.024103282019495964,0.5954884886741638,0.07396950572729111,0.09729093313217163,0.19076591730117798,0.15346117317676544,0.052554696798324585,0.17325279116630554,0.12905235588550568,0.07042310386896133,0.07021605968475342,0.17805975675582886,0.0262577086687088,0.02534179389476776,0.03495195135474205,0.028207385912537575,0.11926410347223282,30.687868198007344,1.0175894498825073,0.9555654525756836,1.071018099784851,0.9591765999794006,1.0792258977890015,0.9393478631973267,0.31492945551872253,0.7113535404205322,6.573028087615967,1.6148574352264404,1.0074410438537598,1.1692692041397095,1.0422334671020508,0.09104754775762558,2.760045051574707,0.8580990433692932,0.3913162350654602,0.7628122568130493,0.492798388004303,0.39327991008758545,2.3001627922058105,1.9906400442123413,0.6460626125335693,0.6500251889228821,2.4659264087677,0.07224466651678085,0.03764424845576286,0.3722079396247864,0.36727696657180786,1.6473037004470825,187500,12000000,240000,12427500
0,1,X11,-2.3745998028095006,7.189020473510027,1.0165488719940186,0.9575411081314087,1.0698941946029663,0.9563754796981812,1.0791798830032349,0.08244393020868301,0.02603335492312908,0.0346597358584404,0.860293984413147,0.0818696990609169,0.1254798024892807,0.057121165096759796,0.10624377429485321,0.023029759526252747,0.1630128026008606,0.023516792804002762,0.02636115625500679,0.0355612076818943,0.04662596806883812,0.026060735806822777,0.03434305265545845,0.07754357904195786,0.021600564941763878,0.08501914888620377,0.042708247900009155,0.023936988785862923,0.02459883503615856,0.02694098837673664,0.025456013157963753,0.02901964820921421,13.286288445442915,1.0165488719940186,0.9575411081314087,1.0698941946029663,0.9563754796981812,1.0791798830032349,0.172892227768898,0.06548900902271271,0.1579483300447464,3.444262981414795,0.24928231537342072,0.9205410480499268,0.28275376558303833,0.232985258102417,0.05330967530608177,1.2389016151428223,0.12147130072116852,0.046843383461236954,0.24542297422885895,0.1511676013469696,0.08467970043420792,0.7840635776519775,1.1428799629211426,0.09458087384700775,0.8768438100814819,1.0795016288757324,0.02783093973994255,0.031561993062496185,0.23695169389247894,0.1940048635005951,0.33421000838279724,187500,12000000,240000,12427500
0,2,X25,-3.0752992018701053,6.181886726990342,1.014796257019043,0.9570093750953674,1.0635205507278442,0.9655527472496033,1.0794414281845093,0.034074991941452026,0.024830959737300873,0.031799737364053726,0.4348638951778412,0.027726082131266594,0.02488138899207115,0.04113804176449776,0.028331391513347626,0.022795578464865685,0.033054765313863754,0.022983653470873833,0.024910179898142815,0.030664779245853424,0.03109833225607872,0.024687856435775757,0.02631746232509613,0.02751929685473442,0.021800408139824867,0.03354621306061745,0.023433715105056763,0.021844765171408653,0.024350805208086967,0.027116481214761734,0.025707174092531204,0.03208841383457184,6.010671013593674,1.014796257019043,0.9570093750953674,1.0635205507278442,0.9655527472496033,1.0794414281845093,0.03965944051742554,0.04984300956130028,0.12998180091381073,1.7393308877944946,0.053542230278253555,0.08276750147342682,0.16414210200309753,0.03694887459278107,0.03617365285754204,0.3302321434020996,0.10228007286787033,0.039494119584560394,0.15211904048919678,0.07273972034454346,0.04529978707432747,0.4729459285736084,0.518256664276123,0.08691459894180298,0.07594821602106094,0.3626256585121155,0.025641877204179764,0.03621714934706688,0.08861645311117172,0.18516778945922852,0.06771822273731232,187500,12000000,240000,12427500
0,3,X1,-4.581582998881331,5.712467031553388,1.0156142711639404,0.9556941986083984,1.0584837198257446,0.9594630599021912,1.0779606103897095,0.027467912063002586,0.023307155817747116,0.030051829293370247,0.05014557018876076,0.025621436536312103,0.02306886948645115,0.032950546592473984,0.024281388148665428,0.022480683401226997,0.023808464407920837,0.021904410794377327,0.02424834668636322,0.026105597615242004,0.026676291599869728,0.024588527157902718,0.02370324730873108,0.02488182857632637,0.021592704579234123,0.02468143403530121,0.021930033341050148,0.021411480382084846,0.024290135130286217,0.02294672466814518,0.024960249662399292,0.028146304190158844,3.45418731123209,1.0156142711639404,0.9556941986083984,1.0584837198257446,0.9594630599021912,1.0779606103897095,0.049654752016067505,0.036157190799713135,0.11590191721916199,0.22458325326442719,0.052001744508743286,0.04371076449751854,0.15050643682479858,0.02647075615823269,0.03667905554175377,0.13419446349143982,0.03531132638454437,0.04727586731314659,0.04929300770163536,0.03215650096535683,0.050590187311172485,0.23434127867221832,0.35842248797416687,0.05792859569191933,0.05682271718978882,0.2131066471338272,0.022998835891485214,0.04588910564780235,0.022779034450650215,0.20214121043682098,0.14182700216770172,187500,12000000,240000,12427500
0,4,X21,-2.058650621780387,5.684853000566363,1.0183475017547607,0.9555979371070862,1.0592104196548462,0.9568946361541748,1.078315258026123,0.026921346783638,0.023057011887431145,0.028979836031794548,0.029232768341898918,0.02548079751431942,0.02297486551105976,0.030845623463392258,0.024123165756464005,0.022343255579471588,0.023213602602481842,0.021839119493961334,0.024260016158223152,0.025626130402088165,0.026339979842305183,0.024644847959280014,0.023334449157118797,0.024626394733786583,0.02115309052169323,0.024311207234859467,0.021863242611289024,0.02156156487762928,0.024299373850226402,0.02297617681324482,0.02465393766760826,0.02782544307410717,3.072265784814954,1.0183475017547607,0.9555979371070862,1.0592104196548462,0.9568946361541748,1.078315258026123,0.04617232456803322,0.032056014984846115,0.11077816784381866,0.07173173129558563,0.04968865215778351,0.03397637978196144,0.11090704053640366,0.02836991846561432,0.03296111151576042,0.1401546597480774,0.03350915387272835,0.04662564396858215,0.035176075994968414,0.029702749103307724,0.04218839854001999,0.2097472846508026,0.312601774930954,0.056182365864515305,0.06637103110551834,0.17757150530815125,0.027331845834851265,0.04136650264263153,0.023536626249551773,0.15945813059806824,0.14042754471302032,187500,12000000,240000,12427500
0,5,X13,0.6934401183084207,5.674357108771801,1.0172590017318726,0.9556093811988831,1.0595238208770752,0.9574415683746338,1.0786117315292358,0.026559093967080116,0.022823268547654152,0.027909286320209503,0.02480311132967472,0.025281189009547234,0.02301306277513504,0.029707645997405052,0.024037884548306465,0.022312304005026817,0.02290557511150837,0.02180681936442852,0.02419882081449032,0.025348756462335587,0.026199601590633392,0.02462310716509819,0.02310417778789997,0.024134555831551552,0.02077501453459263,0.024100076407194138,0.021840129047632217,0.021554267033934593,0.02414855547249317,0.022980928421020508,0.024368755519390106,0.027375617995858192,2.920661276206374,1.0172590017318726,0.9556093811988831,1.0595238208770752,0.9574415683746338,1.0786117315292358,0.04076371341943741,0.02742098644375801,0.08635075390338898,0.04067490994930267,0.050082016736269,0.04110346734523773,0.09749308228492737,0.028739091008901596,0.03293006494641304,0.13738858699798584,0.028589997440576553,0.048359859734773636,0.0346904918551445,0.028901198878884315,0.026695622131228447,0.17686182260513306,0.29301631450653076,0.04998476803302765,0.06468616425991058,0.17537885904312134,0.029913170263171196,0.04247679188847542,0.026040401309728622,0.1333061158657074,0.16512392461299896,187500,12000000,240000,12427500
0,6,X5,-1.3098511894572997,5.665371417999268,1.0169752836227417,0.9557211995124817,1.0637656450271606,0.955733597278595,1.0794543027877808,0.02574431151151657,0.022845830768346786,0.02589947171509266,0.021774081513285637,0.024989591911435127,0.023022105917334557,0.02739577740430832,0.02394830994307995,0.02234080620110035,0.02230622060596943,0.021747391670942307,0.024338526651263237,0.025186199694871902,0.026163017377257347,0.024058910086750984,0.022934647276997566,0.023572849109768867,0.020331373438239098,0.02404751256108284,0.02182679995894432,0.02151716873049736,0.023902419954538345,0.022912906482815742,0.02406325377523899,0.02685190550982952,2.7173583529889584,1.0169752836227417,0.9557211995124817,1.0637656450271606,0.955733597278595,1.0794543027877808,0.03596850112080574,0.023807739838957787,0.05829690396785736,0.030177677050232887,0.05175583064556122,0.049972742795944214,0.06539993733167648,0.029649781063199043,0.0336494967341423,0.14512041211128235,0.026496192440390587,0.046989694237709045,0.03286013379693031,0.025432493537664413,0.026687053963541985,0.17795062065124512,0.23665614426136017,0.045449066907167435,0.06626790016889572,0.14038948714733124,0.02839842438697815,0.035005733370780945,0.02345973066985607,0.09896627813577652,0.1682203710079193,187500,12000000,240000,12427500
0,7,X11,-4.670302433875994,5.660474652424455,1.0172772407531738,0.9558475613594055,1.0614964962005615,0.9557424783706665,1.0804704427719116,0.02555651031434536,0.02286565490067005,0.025290459394454956,0.021311618387699127,0.02481205388903618,0.023012317717075348,0.026343708857893944,0.02387142740190029,0.022336339578032494,0.022074123844504356,0.021674495190382004,0.024322038516402245,0.02501518838107586,0.02614707686007023,0.023830322548747063,0.0227771308273077,0.02342306636273861,0.020215965807437897,0.024014906957745552,0.021796053275465965,0.0215755607932806,0.02380344830453396,0.022872986271977425,0.02394905872642994,0.02674891985952854,2.6058585073798897,1.0172772407531738,0.9558475613594055,1.0614964962005615,0.9557424783706665,1.0804704427719116,0.03196240961551666,0.02655557543039322,0.043773993849754333,0.027497509494423866,0.042501360177993774,0.05930379405617714,0.042487695813179016,0.030101560056209564,0.03664027526974678,0.14919501543045044,0.027156325057148933,0.04196358844637871,0.03279763087630272,0.024723749607801437,0.027066750451922417,0.1407059282064438,0.21459393203258514,0.04911442846059799,0.07190793752670288,0.15117834508419037,0.030525853857398033,0.03331726789474487,0.02595381624996662,0.09191757440567017,0.13874934613704681,187500,12000000,240000,12427500
0,8,X24,1.0101458549294273,5.658203849568963,1.0172277688980103,0.9558279514312744,1.0624170303344727,0.955460250377655,1.0801658630371094,0.025306355208158493,0.022905804216861725,0.024821722880005836,0.02106396108865738,0.024563200771808624,0.02303137630224228,0.025767983868718147,0.023845147341489792,0.022370290011167526,0.021868811920285225,0.021602174267172813,0.024231912568211555,0.024968886747956276,0.02614145539700985,0.02381189726293087,0.022763101384043694,0.023369448259472847,0.020119432359933853,0.024039199575781822,0.021704599261283875,0.02163737080991268,0.023729102686047554,0.02287743240594864,0.023905713111162186,0.02665860578417778,2.572470520436764,1.0172277688980103,0.9558279514312744,1.0624170303344727,0.955460250377655,1.0801658630371094,0.03318380191922188,0.026312533766031265,0.05519731342792511,0.03028516285121441,0.04212319478392601,0.0584234744310379,0.03826374188065529,0.027351006865501404,0.03876383975148201,0.12982791662216187,0.028609037399291992,0.04033287987112999,0.026745455339550972,0.02566658891737461,0.025799384340643883,0.13596324622631073,0.21196109056472778,0.05111672356724739,0.09012351185083389,0.14069226384162903,0.03332561254501343,0.030978765338659286,0.02649558335542679,0.07850639522075653,0.13220222294330597,187500,12000000,240000,12427500
0,9,X1,-2.404790138209151,5.649152964353561,1.0175789594650269,0.9555922150611877,1.0585505962371826,0.9554412364959717,1.0783421993255615,0.024797305464744568,0.023123066872358322,0.024264708161354065,0.020951418206095695,0.024062342941761017,0.02303379215300083,0.02518458478152752,0.02370654046535492,0.022180555388331413,0.021482430398464203,0.02143809199333191,0.024130282923579216,0.024828549474477768,0.026183845475316048,0.023750348016619682,0.0228422898799181,0.023252258077263832,0.020006954669952393,0.024051636457443237,0.021772192791104317,0.021645626053214073,0.023803794756531715,0.022888479754328728,0.02381974831223488,0.026446914300322533,2.4131174590438604,1.0175789594650269,0.9555922150611877,1.0585505962371826,0.9554412364959717,1.0783421993255615,0.03194410353899002,0.026743127033114433,0.03476196900010109,0.02300398424267769,0.0396571159362793,0.0618109256029129,0.03675426170229912,0.02897612191736698,0.028026320040225983,0.11691239476203918,0.03005409613251686,0.03917916864156723,0.02874264307320118,0.02302834577858448,0.028454851359128952,0.1254803091287613,0.18502621352672577,0.05338665843009949,0.05329563468694687,0.12007072567939758,0.028750991448760033,0.03069891966879368,0.022302715107798576,0.06982757896184921,0.13312724232673645,187500,12000000,240000,12427500
0,10,X12,0.09339821222372979,5.649758204817772,1.0184392929077148,0.9558979868888855,1.0587459802627563,0.9554411172866821,1.078855276107788,0.02469061315059662,0.02319229580461979,0.02410961501300335,0.020892037078738213,0.02384645864367485,0.02306809276342392,0.02500193938612938,0.023710127919912338,0.022125113755464554,0.02136337012052536,0.021442824974656105,0.02409461699426174,0.02475057728588581,0.026202231645584106,0.023641036823391914,0.02283897064626217,0.02319948934018612,0.019947174936532974,0.024097874760627747,0.02174183540046215,0.021629486232995987,0.023727118968963623,0.02288435585796833,0.02380882017314434,0.026372473686933517,2.364864495024085,1.0184392929077148,0.9558979868888855,1.0587459802627563,0.9554411172866821,1.078855276107788,0.029915379360318184,0.024043526500463486,0.034795451909303665,0.03081606701016426,0.03699307143688202,0.07831138372421265,0.032228436321020126,0.02524547651410103,0.026933899149298668,0.1058703362941742,0.03199579194188118,0.039083123207092285,0.026884229853749275,0.027969839051365852,0.024363035336136818,0.10274142771959305,0.1374272257089615,0.07273708283901215,0.04772903025150299,0.12032107263803482,0.029755139723420143,0.030188582837581635,0.02350633405148983,0.07163509726524353,0.13989852368831635,187500,12000000,240000,12427500
0,11,X12,4.706259733331821,5.650251403450966,1.019800066947937,0.9558807611465454,1.0585068464279175,0.9554552435874939,1.078995704650879,0.024564562365412712,0.023332921788096428,0.023985568434000015,0.020861629396677017,0.023607034236192703,0.023066231980919838,0.02489592134952545,0.023690590634942055,0.02214224636554718,0.021320383995771408,0.0214077141135931,0.024088991805911064,0.02463264763355255,0.026186488568782806,0.023654259741306305,0.022783750668168068,0.0231308713555336,0.02010527439415455,0.024121418595314026,0.0217194352298975,0.0216014813631773,0.023705773055553436,0.022876041010022163,0.023829927667975426,0.026301614940166473,2.326884822919965,1.019800066947937,0.9558807611465454,1.0585068464279175,0.9554552435874939,1.078995704650879,0.030498523265123367,0.026116736233234406,0.03202500939369202,0.025760449469089508,0.03749188408255577,0.06897549331188202,0.032589320093393326,0.02319241687655449,0.029601555317640305,0.10581845790147781,0.02778102457523346,0.04403972625732422,0.028127724304795265,0.024604463949799538,0.027273230254650116,0.09391754865646362,0.13414913415908813,0.07512059062719345,0.05135964974761009,0.12191164493560791,0.030918272212147713,0.02711229771375656,0.021894749253988266,0.06730642169713974,0.12557077407836914,187500,12000000,240000,12427500
0,12,X11,-3.6310260507557435,5.648221075534821,1.0167865753173828,0.9555833339691162,1.05983567237854,0.9558515548706055,1.0808684825897217,0.0243714340031147,0.023375580087304115,0.02385115623474121,0.020772064104676247,0.023364556953310966,0.023100700229406357,0.02469828724861145,0.023701485246419907,0.022060630843043327,0.02119014784693718,0.021430667489767075,0.024051515385508537,0.02430327981710434,0.02617831528186798,0.023525765165686607,0.022585539147257805,0.02292010188102722,0.01992082968354225,0.02422352507710457,0.02164893038570881,0.021516285836696625,0.023693885654211044,0.022847849875688553,0.023877760395407677,0.02608516253530979,2.325246224179864,1.0167865753173828,0.9555833339691162,1.05983567237854,0.9558515548706055,1.0808684825897217,0.029861709102988243,0.026754317805171013,0.029540549963712692,0.028538014739751816,0.035482048988342285,0.06370692700147629,0.03115694411098957,0.027227476239204407,0.024206766858696938,0.08711426705121994,0.02851882576942444,0.04164590314030647,0.027283532544970512,0.024276964366436005,0.02507171593606472,0.1054527759552002,0.14132705330848694,0.08962507545948029,0.06123196706175804,0.12309977412223816,0.029322315007448196,0.026102783158421516,0.022030837833881378,0.06438444554805756,0.11849810928106308,187500,12000000,240000,12427500
