step,target,value,query_samples,observed_total_loss,broad_total_loss,observed_nonroot_loss,broad_nonroot_loss,feasible_nonroot_loss
0,X5,-4.3846588134765625,50,11.563258280977607,37.436600640043615,6.571457972750068,36.43824057839811,9.033251499601949
1,X13,3.797096014022827,100,7.116318939253688,16.959658889099956,2.118367252871394,15.960068551823497,3.4083841141158095
2,X5,5.0,150,7.09171381033957,14.519548286870123,2.088455880060792,13.518896700814366,3.74933002210067
3,X7,-4.94948673248291,240,6.262073360383511,9.710715204849839,1.2664958462119102,8.71159970201552,2.768047693379534
4,X24,4.751339435577393,290,5.975275352597237,8.421247112751008,0.9822136908769608,7.422634780406952,1.899168990785256
5,X6,5.0,340,5.766866486519575,7.662196015194058,0.774858932942152,6.663794504478574,1.200236637572137
6,X18,-4.199258327484131,430,5.591209210455418,6.792810199782252,0.603461243212223,5.795260606333613,0.8180490414379165
7,X24,-5.0,480,5.569883184507489,6.616234054043889,0.5839734841138124,5.619052113965154,0.7585411549856265
8,X13,-5.0,530,5.578788774088025,5.886071413755417,0.5934121776372194,4.888996094465256,0.947989130547891
9,X6,-5.0,620,5.56132317148149,6.107696916162968,0.5742741283029318,5.110287107527256,0.6508323545955743
10,X17,5.0,670,5.5582434218376875,6.1704291388392445,0.5711512248963118,5.17301069945097,0.6446989783241104
11,X8,5.0,720,5.560382755473256,5.912744918838143,0.5740277487784624,4.915473917499185,0.641253696133693
12,X23,-4.105170249938965,810,5.552880661562085,4.4854502029716965,0.5656725335866213,3.488008577376604,0.6069732086422542
13,X13,5.0,860,5.553214490413666,4.40123889632523,0.5656681060791016,3.4037296194583178,0.6056469119697188
14,X13,-1.9184157848358154,910,5.553937366232276,4.241703903675079,0.5662908460944891,3.244174599647522,0.5999664781071866
15,X13,-5.0,1000,5.552117185667157,4.063403357565403,0.5644374061375856,3.0658674016594887,0.5915852346612762
16,X21,-5.0,1050,5.5514409728348255,4.026708374172449,0.5637300796806812,3.0291661955416203,0.5894891897526879
17,X18,5.0,1100,5.551101891323924,3.974055366590619,0.5636281054466963,2.9765606094151735,0.5887191243236884
18,X9,-5.0,1190,5.550606491044164,3.8983449351042507,0.5631116051226854,2.9008459579199553,0.5852862499111021
19,X15,-5.0,1240,5.549893913790584,4.0564591333270075,0.5627765040844679,3.059035651385784,0.5838542525889352
20,X17,-5.0,1290,5.549253286793828,4.337549572810531,0.562179746106267,3.3401348646730185,0.5828221515985206
21,X15,5.0,1380,5.549632780253887,4.39461392685771,0.5617404505610466,3.3970354609191418,0.5800782307439173
22,X11,-5.0,1430,5.54923084564507,4.388143378123641,0.5615540463477373,3.3906080182641745,0.5783763627599304
23,X11,5.0,1480,5.548985851928592,4.3674975775182245,0.5615717303007841,3.370014753192663,0.5777810292784125
24,X3,-4.475717067718506,1570,5.5481785871088505,4.349204253032804,0.5613713599741459,3.3518428076058626,0.5763344196214651
25,X19,5.0,1620,5.547677833586931,4.345619449391961,0.5609091706573963,3.348265716806054,0.575555422459729
26,X3,4.437979698181152,1670,5.547769702970982,4.336373775452375,0.5607850328087807,3.3389768414199352,0.5757135554837683
27,X13,-3.1961464881896973,1760,5.548460137099028,4.331054596602916,0.5609265677630901,3.333547882735729,0.5755602404242381
28,X7,-2.6362369060516357,1810,5.548876138404012,4.201650818064809,0.560796232894063,3.204034836962819,0.5755181020358577
29,X17,-2.010503053665161,1860,5.548978246748447,4.176011005043984,0.5608212724328041,3.178379610180855,0.5747783964810271
30,X13,2.8593077659606934,1950,5.54778853058815,4.143523574247956,0.5601065456867218,3.1459871772676706,0.5741667399027695
31,X9,5.0,2000,5.548070563003421,4.136267890408635,0.5598839651793242,3.138630570843816,0.5738100971793756
