episode,step,target,value,total_loss,collider_loss,loss_R1,loss_R2,loss_R3,loss_L1,loss_L2,loss_L3,loss_N1,loss_N2,loss_N3,loss_C1,loss_C2,loss_F1,loss_F2,loss_F3
0,0,F3,-4.634310361236015,54.40265775471926,48.26039753854275,1.0133272409439087,2.655592203140259,0.7275424599647522,0.0637352243065834,0.06788066774606705,0.07339582592248917,3.2516684532165527,0.18741564452648163,1.3309314250946045,29.250289916992188,0.08042991906404495,0.043461017310619354,0.04271373152732849,15.614274024963379
0,1,N1,4.451929734895044,26.24356310814619,21.705434005707502,0.9917671084403992,2.4565770626068115,0.6619182229042053,0.04767560586333275,0.04577820748090744,0.06915661692619324,2.301884174346924,0.06590443849563599,0.16304995119571686,16.985389709472656,0.05758349597454071,0.039824046194553375,0.044153448194265366,2.312901020050049
0,2,R3,1.3543824255570271,8.84252904355526,4.558769464492798,0.9824210405349731,2.3356146812438965,0.6351898908615112,0.04586682468652725,0.043403446674346924,0.05092877149581909,1.092431902885437,0.05687189847230911,0.09703390300273895,2.861250400543213,0.04703100770711899,0.03817395120859146,0.04412199556827545,0.5121893286705017
0,3,R2,3.8413730163222617,6.252895060926676,2.087577398866415,0.9790225028991699,2.2591946125030518,0.6306700706481934,0.044542212039232254,0.0428222119808197,0.04175599664449692,0.529527485370636,0.053033895790576935,0.07624788582324982,1.1165329217910767,0.04407883435487747,0.03792668879032135,0.04464379698038101,0.35289594531059265
0,4,N1,-0.697946838801089,5.410658083856106,1.3028509132564068,0.9732074737548828,2.215743064880371,0.6340355277061462,0.04598373919725418,0.04233185946941376,0.03969626873731613,0.32713449001312256,0.05196327343583107,0.06765834242105484,0.6383188366889954,0.04428980126976967,0.03835863992571831,0.04481272026896477,0.24712404608726501
0,5,N1,3.5726183356412005,4.982761308550835,0.915445975959301,0.9726601839065552,2.190098524093628,0.6304541230201721,0.046321507543325424,0.042528554797172546,0.03951540216803551,0.22239798307418823,0.051449090242385864,0.06054385378956795,0.40956607460975647,0.042418476194143295,0.03672628477215767,0.0433393158018589,0.19474193453788757
0,6,N3,4.493352979384319,4.900132775306702,0.8444588743150234,0.9738922119140625,2.1836342811584473,0.6275919079780579,0.046058423817157745,0.04275183752179146,0.03949972614645958,0.18209442496299744,0.05068783462047577,0.057534318417310715,0.3882085382938385,0.04184766486287117,0.036686401814222336,0.043395381420850754,0.18624982237815857
0,7,L1,-4.695853154545798,4.892626106739044,0.8460102453827858,0.9748319387435913,2.1813457012176514,0.6261795163154602,0.046319518238306046,0.042995356023311615,0.03943078592419624,0.17993541061878204,0.05049004405736923,0.05157579854130745,0.3937722146511078,0.04126754775643349,0.036714378744363785,0.04305234178900719,0.18471555411815643
0,8,F3,-2.735825291407896,4.687701225280762,0.6468867734074593,0.9725971817970276,2.1812398433685303,0.6257920861244202,0.04535232484340668,0.042984262108802795,0.03947906941175461,0.15206924080848694,0.04945467412471771,0.04956606402993202,0.23847389221191406,0.04082002490758896,0.03665618970990181,0.043045081198215485,0.17017129063606262
0,9,R2,-2.3313622501747133,4.6089485958218575,0.5699181035161018,0.9731671214103699,2.1815788745880127,0.6250429153442383,0.04494999721646309,0.043084483593702316,0.03952205181121826,0.1316623091697693,0.04882579669356346,0.04804133251309395,0.21216772496700287,0.04121685400605202,0.036698054522275925,0.04306986182928085,0.13992121815681458
0,10,C2,0.43911562612148636,4.561629589647055,0.524141188710928,0.9725584983825684,2.1820971965789795,0.6246582269668579,0.04469819739460945,0.043220892548561096,0.03943327069282532,0.12197942286729813,0.048184119164943695,0.04734359681606293,0.18724358081817627,0.04150064289569855,0.0369044654071331,0.04308813437819481,0.12871934473514557
0,11,L1,-3.75132463268172,4.5436745174229145,0.5075122490525246,0.9718926548957825,2.182417631149292,0.6246442794799805,0.04456757381558418,0.04303421080112457,0.039458055049180984,0.11819775402545929,0.047679658979177475,0.04710875451564789,0.1801292449235916,0.04156791791319847,0.036992743611335754,0.04293427988886833,0.12304975837469101
