step,target,value,query_samples,observed_total_loss,broad_total_loss,observed_nonroot_loss,broad_nonroot_loss,feasible_nonroot_loss
0,X10,-4.093317985534668,50,9.795090412721038,31.094491077214478,4.835142528638244,30.10250150039792,5.90623008296825
1,X1,-4.497155666351318,100,6.491388445720077,11.1263251516968,1.5215018447488546,10.132347831502557,1.8975901826440047
2,X8,-5.0,150,5.753866130486131,4.833630903065204,0.7773477975279093,3.8383272364735603,0.9143077911964307
3,X4,5.0,240,5.564372194930911,2.1866219472140074,0.5952897202223539,1.192805452272296,0.6159881504330164
4,X13,5.0,290,5.550873897969723,1.9812116965651514,0.5857503041625023,0.9881869778037071,0.592135109201384
5,X9,5.0,340,5.550859306007624,1.9197069935500624,0.5841040350496769,0.9263559393584728,0.5875211745345343
6,X1,5.0,430,5.551908288151026,1.759932990372181,0.5810845233500004,0.7657682374119759,0.5825429774898415
7,X9,-4.981117248535156,480,5.56291195936501,1.7766453698277473,0.581014784052968,0.7802659347653389,0.5874278091747934
8,X13,-5.0,530,5.557385196909308,1.7021199434995653,0.5802065636962652,0.7066842168569565,0.5822039215127006
9,X11,4.271292209625244,620,5.547470778226852,1.6836265303194524,0.5794226229190826,0.6900168992578983,0.5815084823407233
10,X19,5.0,670,5.5442114770412445,1.6859819650650025,0.5784097611904144,0.6928216218948364,0.5797678899640838
11,X6,4.892967224121094,720,5.545148713514209,1.687426844984293,0.5780991744250059,0.6940169371664524,0.5791156341244156
12,X3,5.0,810,5.5431899055838585,1.6783318515866994,0.57743950933218,0.6851817723363638,0.5781410057873775
13,X4,-5.0,860,5.5431112963706255,1.6735502943396567,0.5773930866271257,0.6804066523909569,0.5774343209341168
14,X18,-5.0,910,5.541973512619734,1.6712545361369848,0.5769828967750072,0.6782564129680395,0.5770543488130594
15,X5,-5.0,1000,5.539503674954176,1.672184967249632,0.5765583328902721,0.6795958988368511,0.5770947089185938
16,X10,5.0,1050,5.538764897733927,1.6660872466862202,0.5763060487806797,0.6735954768955708,0.576854993084756
17,X7,5.0,1100,5.537985375151038,1.6659945521503687,0.5758471991866827,0.6735669169574976,0.5766091261369486
18,X19,-4.6329026222229,1190,5.537776345387101,1.6696046121418475,0.5755447093397379,0.677158284932375,0.5766496640862897
19,X11,-5.0,1240,5.537381323054433,1.6669224455952645,0.5756109077483416,0.6745683625340462,0.5764881015444796
20,X17,5.0,1290,5.536908224225044,1.6650126695632936,0.575138583779335,0.6726587414741516,0.5762102798713993
21,X6,-4.74842643737793,1380,5.53837170638144,1.6569632865488528,0.5744133237749338,0.6641716100275517,0.5755731197229276
22,X5,5.0,1430,5.5381866209208965,1.656960402801633,0.5741479508578777,0.6641526687890291,0.575595233628216
23,X14,-5.0,1480,5.536866970360279,1.6549370270222425,0.5738769844174385,0.6623390298336744,0.5753840100563442
24,X18,4.8502516746521,1570,5.535037167370319,1.654807845503092,0.5734027102589607,0.6624809540808201,0.575193856920426
25,X8,5.0,1620,5.534763319417834,1.6536484580487014,0.5732877682894468,0.6613533478230238,0.5750198936245094
26,X7,-5.0,1670,5.534582676365972,1.6527113124728205,0.5732807535678148,0.6604509279131889,0.574848740788487
27,X14,5.0,1760,5.533537024632096,1.6478516735136508,0.5732207838445902,0.6557884253561497,0.5748461131006479
28,X2,-5.0,1810,5.534891007468104,1.646143075451255,0.5729561429470778,0.6537561025470495,0.5749022410794471
29,X6,2.7105588912963867,1860,5.53446034155786,1.6453863911330702,0.572845971211791,0.6530635170638561,0.5747290029345702
30,X1,4.772994041442871,1950,5.53323076851666,1.6422564320266249,0.5725831855088472,0.6501269154250622,0.5746752047368016
31,X3,-5.0,2000,5.532395800575614,1.6417210523039105,0.5723446812480688,0.6497108284384012,0.5744452953804284
